mepid,name,result,eugroup,identifier
7089,Arvanitis,for,GUE/NGL,115964
6926,Aubry,for,GUE/NGL,115964
7072,Barrena Arza,for,GUE/NGL,115964
6604,Björk,for,GUE/NGL,115964
6914,Bompard,for,GUE/NGL,115964
6873,Botenga,for,GUE/NGL,115964
6922,Chaibi,for,GUE/NGL,115964
7113,Daly,for,GUE/NGL,115964
6865,Demirel,for,GUE/NGL,115964
6024,Ernst,for,GUE/NGL,115964
5886,Ferreira,for,GUE/NGL,115964
6597,Flanagan,for,GUE/NGL,115964
6815,Georgiou,for,GUE/NGL,115964
7204,Georgoulis,for,GUE/NGL,115964
7133,Gusmão,for,GUE/NGL,115964
6628,Hazekamp,for,GUE/NGL,115964
6814,Kizilyürek,for,GUE/NGL,115964
7126,Kokkalis,for,GUE/NGL,115964
5039,Konečná,for,GUE/NGL,115964
6713,Kouloglou,for,GUE/NGL,115964
7087,Kountoura,for,GUE/NGL,115964
7279,MacManus,for,GUE/NGL,115964
5992,Matias,for,GUE/NGL,115964
6354,Maurel,for,GUE/NGL,115964
6310,Michels,for,GUE/NGL,115964
7190,Modig,for,GUE/NGL,115964
6250,Omarjee,for,GUE/NGL,115964
5596,Papadimoulis,for,GUE/NGL,115964
6920,Pelletier,for,GUE/NGL,115964
7138,Pereira Sandra,for,GUE/NGL,115964
7213,Pineda,for,GUE/NGL,115964
7069,Rego,for,GUE/NGL,115964
7169,Rodríguez Palop,for,GUE/NGL,115964
6758,Schirdewan,for,GUE/NGL,115964
5837,Scholz,for,GUE/NGL,115964
6715,Urbán Crespo,for,GUE/NGL,115964
7212,Villanueva Ruiz,for,GUE/NGL,115964
6961,Villumsen,for,GUE/NGL,115964
7202,Wallace,for,GUE/NGL,115964
7079,Androuët,for,ID,115964
6988,Bardella,for,ID,115964
6394,Bay,for,ID,115964
7068,Beigneux,for,ID,115964
6405,Bilde,for,ID,115964
7076,Bruna,for,ID,115964
7071,Collard,for,ID,115964
7018,Garraud,for,ID,115964
7019,Griset,for,ID,115964
7246,Haider,for,ID,115964
6989,Hakkarainen,for,ID,115964
6986,Huhtasaari,for,ID,115964
6404,Jalkh,for,ID,115964
6751,Jamet,for,ID,115964
7017,Joron,for,ID,115964
7016,Juvin,for,ID,115964
6960,Kofod,for,ID,115964
7275,Lacapelle,for,ID,115964
6990,Laporte,for,ID,115964
6372,Lebreton,for,ID,115964
7074,Lechanteux,for,ID,115964
6886,Madison,for,ID,115964
7013,Mariani,for,ID,115964
6627,Mayer,for,ID,115964
6399,Mélin,for,ID,115964
7075,Olivier,for,ID,115964
7020,Pirbakas,for,ID,115964
7006,Rivière,for,ID,115964
7078,Rougé,for,ID,115964
6610,Vilimsky,for,ID,115964
6468,Adinolfi Isabella,for,NI,115964
6411,Beghin,for,NI,115964
6446,Castaldo,for,NI,115964
7258,Comín i Oliveres,for,NI,115964
6494,Corrao,for,Verts/ALE,115964
6472,D'Amato,for,Verts/ALE,115964
6413,Evi,for,Verts/ALE,115964
6470,Ferrara,for,NI,115964
7180,Furore,for,NI,115964
7179,Gemma,for,NI,115964
7189,Giarrusso,for,NI,115964
7243,Gyöngyösi,for,NI,115964
7119,Lagos,for,NI,115964
6482,Pedicini,for,Verts/ALE,115964
7010,Pignedoli,for,NI,115964
7276,Ponsatí Obiols,for,NI,115964
7257,Puigdemont i Casamajó,for,NI,115964
7148,Radačovský,for,NI,115964
7177,Rondinelli,for,NI,115964
7242,Sinčić,for,NI,115964
6471,Sonneborn,for,NI,115964
6695,Zullo,for,NI,115964
6883,Adamowicz,for,PPE,115964
6755,Ademov,for,PPE,115964
7219,Alexandrov Yordanov,for,PPE,115964
7129,Amaro,for,PPE,115964
5980,Arias Echeverría,for,PPE,115964
6594,Arimont,for,PPE,115964
6885,Arłukowicz,for,PPE,115964
7083,Asimakopoulou,for,PPE,115964
7060,Băsescu,for,PPE,115964
6927,Bellamy,for,PPE,115964
7067,Benjumea Benjumea,for,PPE,115964
6807,Bentele,for,PPE,115964
7162,Berendsen,for,PPE,115964
6809,Berger,for,PPE,115964
4806,Berlusconi,for,PPE,115964
7037,Bernhuber,for,PPE,115964
7155,Bilčík,for,PPE,115964
7026,Blaga,for,PPE,115964
6343,Bocskor,for,PPE,115964
7025,Bogdan,for,PPE,115964
6613,Bogovič,for,PPE,115964
6617,Buda,for,PPE,115964
5729,Buşoi,for,PPE,115964
5388,Buzek,for,PPE,115964
6039,Carvalho,for,PPE,115964
5252,Casa,for,PPE,115964
5341,Caspary,for,PPE,115964
5508,del Castillo Vera,for,PPE,115964
5236,Christoforou,for,PPE,115964
6600,Clune,for,PPE,115964
6929,Colin-Oesterlé,for,PPE,115964
5981,van Dalen,for,PPE,115964
5921,Danjean,for,PPE,115964
7261,De Meo,for,PPE,115964
6345,Deli,for,PPE,115964
5998,Deutsch,for,PPE,115964
6762,Didier,for,PPE,115964
6870,Doleschal,for,PPE,115964
5960,Dorfmann,for,PPE,115964
6903,Duda,for,PPE,115964
6810,Düpont,for,PPE,115964
5348,Ehler,for,PPE,115964
5983,Estaràs Ferragut,for,PPE,115964
6928,Evren,for,PPE,115964
7038,Falcă,for,PPE,115964
3833,Ferber,for,PPE,115964
6068,Fernandes,for,PPE,115964
7108,Fitzgerald,for,PPE,115964
6813,Fourlas,for,PPE,115964
6906,Frankowski,for,PPE,115964
6852,Franssen,for,PPE,115964
4659,Gahler,for,PPE,115964
5280,Gál,for,PPE,115964
3980,García-Margallo y Marfil,for,PPE,115964
6441,Gieseke,for,PPE,115964
7253,Glavak,for,PPE,115964
6632,González Pons,for,PPE,115964
6002,Győri,for,PPE,115964
5138,Gyürk,for,PPE,115964
6907,Halicki,for,PPE,115964
6777,Hansen,for,PPE,115964
7035,Hava,for,PPE,115964
6811,Herbst,for,PPE,115964
6534,Hetman,for,PPE,115964
5953,Hohlmeier,for,PPE,115964
4987,Hortefeux,for,PPE,115964
5952,Hübner,for,PPE,115964
5945,Jahr,for,PPE,115964
5271,Járóka,for,PPE,115964
6910,Jarubas,for,PPE,115964
7223,Juknevičienė,for,PPE,115964
5944,Kalinowski,for,PPE,115964
6095,Kalniete,for,PPE,115964
7222,Kanev,for,PPE,115964
4669,Karas,for,PPE,115964
6666,Kefalogiannis,for,PPE,115964
5855,Kelly,for,PPE,115964
6805,Kokalari,for,PPE,115964
6918,Kopacz,for,PPE,115964
6001,Kósa,for,PPE,115964
6196,Kovatchev,for,PPE,115964
7226,Kubilius,for,PPE,115964
7080,Kympouropoulos,for,PPE,115964
6662,Kyrtsos,for,PPE,115964
5727,de Lange,for,PPE,115964
6793,Lega,for,PPE,115964
6592,Lenaers,for,PPE,115964
5105,Lewandowski,for,PPE,115964
3855,Liese,for,PPE,115964
6442,Lins,for,PPE,115964
7161,López Gil,for,PPE,115964
5517,López-Istúriz White,for,PPE,115964
5964,Łukacijewska,for,PPE,115964
6855,Lutgen,for,PPE,115964
6440,McAllister,for,PPE,115964
5245,McGuinness,for,PPE,115964
7218,Maldeikienė,for,PPE,115964
4964,Manders,for,PPE,115964
6761,Mandl,for,PPE,115964
5646,Marinescu,for,PPE,115964
6465,Martusciello,for,PPE,115964
6096,Mato,for,PPE,115964
6483,Maydell,for,PPE,115964
7224,Mažylis,for,PPE,115964
7051,Meimarakis,for,PPE,115964
6121,Melo,for,PPE,115964
6297,Metsola,for,PPE,115964
7209,Milazzo,for,PPE,115964
5518,Millán Mon,for,PPE,115964
6366,Monteiro de Aguiar,for,PPE,115964
7099,Montserrat,for,PPE,115964
6368,Morano,for,PPE,115964
6825,Mortler,for,PPE,115964
7036,Motreanu,for,PPE,115964
6436,Mureşan,for,PPE,115964
4712,Niebler,for,PPE,115964
6332,Niedermayer,for,PPE,115964
7255,Nistor,for,PPE,115964
5413,Novak,for,PPE,115964
5407,Olbrycht,for,PPE,115964
5702,Patriciello,for,PPE,115964
6819,Peeters,for,PPE,115964
7120,Pereira Lídia,for,PPE,115964
5346,Pieper,for,PPE,115964
5788,Pietikäinen,for,PPE,115964
6335,Polčák,for,PPE,115964
6803,Polfjärd,for,PPE,115964
7149,Pollák,for,PPE,115964
6700,Pospíšil,for,PPE,115964
6488,Radev,for,PPE,115964
6750,Radtke,for,PPE,115964
6072,Rangel,for,PPE,115964
6812,Ressler,for,PPE,115964
7266,Sagartz,for,PPE,115964
6698,Salini,for,PPE,115964
6370,Sander,for,PPE,115964
6259,Sarvamaa,for,PPE,115964
7045,Schmiedtbauer,for,PPE,115964
6821,Schneider,for,PPE,115964
6636,Schreijer-Pierik,for,PPE,115964
6443,Schulze,for,PPE,115964
5345,Schwab,for,PPE,115964
6823,Seekatz,for,PPE,115964
6941,Sikorski,for,PPE,115964
6824,Simon,for,PPE,115964
6790,Skyttedal,for,PPE,115964
6341,Šojdrová,for,PPE,115964
6816,Sokol,for,PPE,115964
6663,Spyraki,for,PPE,115964
6547,Štefanec,for,PPE,115964
5143,Szájer,for,PPE,115964
4482,Tajani,for,PPE,115964
7277,Terras,for,PPE,115964
7056,Thaler,for,PPE,115964
6801,Tobé,for,PPE,115964
7061,Tomac,for,PPE,115964
6681,Tomc,for,PPE,115964
6965,Tóth,for,PPE,115964
7241,Trócsányi,for,PPE,115964
5600,Vaidere,for,PPE,115964
5930,Verheyen,for,PPE,115964
7062,Vincze,for,PPE,115964
6356,Virkkunen,for,PPE,115964
5934,Voss,for,PPE,115964
6664,Vozemberg-Vrionidi,for,PPE,115964
7233,Walsh,for,PPE,115964
6827,Walsmann,for,PPE,115964
6804,Warborn,for,PPE,115964
5351,Weber,for,PPE,115964
6908,Weiss,for,PPE,115964
4643,Wieland,for,PPE,115964
7153,Wiezik,for,PPE,115964
5782,Winkler,for,PPE,115964
7041,Winzig,for,PPE,115964
6820,Wiseler-Lima,for,PPE,115964
6665,Zagorakis,for,PPE,115964
6997,Zarzalejos,for,PPE,115964
6344,Zdechovský,for,PPE,115964
7012,Zoido Álvarez,for,PPE,115964
6734,Zovko,for,PPE,115964
6094,Zver,for,PPE,115964
7230,Alieva-Veli,for,Renew,115964
7260,Andrews,for,Renew,115964
6327,Ansip,for,Renew,115964
7053,Armand,for,Renew,115964
6400,Auštrevičius,for,Renew,115964
7163,Bauzá Díaz,for,Renew,115964
6944,Bijoux,for,Renew,115964
6089,Bilbao Barandica,for,Renew,115964
7057,Botoş,for,Renew,115964
6967,Boyer,for,Renew,115964
6966,Brunet,for,Renew,115964
6973,Cañas,for,Renew,115964
5891,Canfin,for,Renew,115964
6899,Chabaud,for,Renew,115964
6860,Chastel,for,Renew,115964
7271,Cicurel,for,Renew,115964
7021,Cioloş,for,Renew,115964
6978,Cseh,for,Renew,115964
6458,Danti,for,Renew,115964
6898,Decerle,for,Renew,115964
6987,Donáth,for,Renew,115964
6324,Durand,for,Renew,115964
6980,Farreng,for,Renew,115964
6818,Flego,for,Renew,115964
7022,Gamon,for,Renew,115964
6947,Garicano,for,Renew,115964
7050,Ghinea,for,Renew,115964
6840,Glück,for,Renew,115964
1793,Goerens,for,Renew,115964
7273,Gozi,for,Renew,115964
6849,Grošelj,for,Renew,115964
6950,Grudler,for,Renew,115964
6936,Guetta,for,Renew,115964
6959,Hayer,for,Renew,115964
7154,Hojsík,for,Renew,115964
7014,Ijabs,for,Renew,115964
5385,in  't Veld,for,Renew,115964
6844,Joveva,for,Renew,115964
6975,Karleskind,for,Renew,115964
6766,Katainen,for,Renew,115964
7203,Kelleher,for,Renew,115964
5021,Keller Fabienne,for,Renew,115964
6504,Kyuchyuk,for,Renew,115964
6887,Loiseau,for,Renew,115964
