mepid,mep,result,group,identifier
1060,Deprez,for,ALDE,2017-10-26_22.
5246,Harkin,for,ALDE,2017-10-26_22.
5857,Michel,for,ALDE,2017-10-26_22.
6710,Vautmans,for,ALDE,2017-10-26_22.
5490,Czarnecki,for,ECR,2017-10-26_22.
6719,Czesak,for,ECR,2017-10-26_22.
5472,Fotyga,for,ECR,2017-10-26_22.
6452,Gericke,for,ECR,2017-10-26_22.
6539,Gosiewska,for,ECR,2017-10-26_22.
6725,Hoc,for,ECR,2017-10-26_22.
6531,Jurek,for,ECR,2017-10-26_22.
6514,Karlsson,for,ECR,2017-10-26_22.
6525,Karski,for,ECR,2017-10-26_22.
6726,Kłosowski,for,ECR,2017-10-26_22.
5453,Krupa,for,ECR,2017-10-26_22.
5507,Kuźmiuk,for,ECR,2017-10-26_22.
6667,Marias,for,ECR,2017-10-26_22.
6536,Ożóg,for,ECR,2017-10-26_22.
6512,Piecha,for,ECR,2017-10-26_22.
5974,Poręba,for,ECR,2017-10-26_22.
5878,Tomaševski,for,ECR,2017-10-26_22.
6515,Wiśniewska,for,ECR,2017-10-26_22.
6522,Złotowski,for,ECR,2017-10-26_22.
6468,Adinolfi,for,EFDD,2017-10-26_22.
6480,Aiuto,for,EFDD,2017-10-26_22.
6374,Bergeron,for,EFDD,2017-10-26_22.
6430,Borrelli,for,EFDD,2017-10-26_22.
6446,Castaldo,for,EFDD,2017-10-26_22.
6494,Corrao,for,EFDD,2017-10-26_22.
6384,D'Ornano,for,EFDD,2017-10-26_22.
6413,Evi,for,EFDD,2017-10-26_22.
6470,Ferrara,for,EFDD,2017-10-26_22.
6608,Lundgren,for,EFDD,2017-10-26_22.
6497,Moi,for,EFDD,2017-10-26_22.
6403,Montel,for,EFDD,2017-10-26_22.
5875,Paksas,for,EFDD,2017-10-26_22.
6482,Pedicini,for,EFDD,2017-10-26_22.
6474,Philippot,for,EFDD,2017-10-26_22.
6412,Valli,for,EFDD,2017-10-26_22.
6607,Winberg,for,EFDD,2017-10-26_22.
6593,Annemans,for,ENF,2017-10-26_22.
6382,Arnautu,for,ENF,2017-10-26_22.
6405,Bilde,for,ENF,2017-10-26_22.
6179,Bizzotto,for,ENF,2017-10-26_22.
5010,Borghezio,for,ENF,2017-10-26_22.
6391,Briois,for,ENF,2017-10-26_22.
6401,Ferrand,for,ENF,2017-10-26_22.
6132,Fontana,for,ENF,2017-10-26_22.
6450,Goddyn,for,ENF,2017-10-26_22.
6751,Jamet,for,ENF,2017-10-26_22.
6629,Kappel,for,ENF,2017-10-26_22.
6372,Lebreton,for,ENF,2017-10-26_22.
6746,Lechevalier,for,ENF,2017-10-26_22.
6699,Loiseau,for,ENF,2017-10-26_22.
6385,Martin Dominique,for,ENF,2017-10-26_22.
6627,Mayer Georg,for,ENF,2017-10-26_22.
6399,Mélin,for,ENF,2017-10-26_22.
6395,Monot,for,ENF,2017-10-26_22.
6123,Obermayr,for,ENF,2017-10-26_22.
6426,Rebega,for,ENF,2017-10-26_22.
5522,Salvini,for,ENF,2017-10-26_22.
6389,Schaffhauser,for,ENF,2017-10-26_22.
6392,Troszczynski,for,ENF,2017-10-26_22.
6610,Vilimsky,for,ENF,2017-10-26_22.
6414,Zanni,for,ENF,2017-10-26_22.
6654,Albiol Guzmán,for,GUE/NGL,2017-10-26_22.
6723,Benito Ziluaga,for,GUE/NGL,2017-10-26_22.
6604,Björk,for,GUE/NGL,2017-10-26_22.
6595,Boylan,for,GUE/NGL,2017-10-26_22.
6598,Carthy,for,GUE/NGL,2017-10-26_22.
5237,Chountis,for,GUE/NGL,2017-10-26_22.
6660,Chrysogonos,for,GUE/NGL,2017-10-26_22.
6701,Couso Permuy,for,GUE/NGL,2017-10-26_22.
6501,Eck,for,GUE/NGL,2017-10-26_22.
6693,Forenza,for,GUE/NGL,2017-10-26_22.
6702,González Peñas,for,GUE/NGL,2017-10-26_22.
6076,Hadjigeorgiou,for,GUE/NGL,2017-10-26_22.
6628,Hazekamp,for,GUE/NGL,2017-10-26_22.
5922,de Jong,for,GUE/NGL,2017-10-26_22.
6657,Juaristi Abaunz,for,GUE/NGL,2017-10-26_22.
6313,Kari,for,GUE/NGL,2017-10-26_22.
6713,Kouloglou,for,GUE/NGL,2017-10-26_22.
6675,Kuneva,for,GUE/NGL,2017-10-26_22.
6369,Kyllönen,for,GUE/NGL,2017-10-26_22.
5909,Le Hyaric,for,GUE/NGL,2017-10-26_22.
6653,López Bermejo,for,GUE/NGL,2017-10-26_22.
6026,Lösing,for,GUE/NGL,2017-10-26_22.
5044,Maštálka,for,GUE/NGL,2017-10-26_22.
6310,Michels,for,GUE/NGL,2017-10-26_22.
6599,Ní Riada,for,GUE/NGL,2017-10-26_22.
5596,Papadimoulis,for,GUE/NGL,2017-10-26_22.
6727,Pimenta Lopes,for,GUE/NGL,2017-10-26_22.
6674,Sakorafa,for,GUE/NGL,2017-10-26_22.
6655,Senra Rodríguez,for,GUE/NGL,2017-10-26_22.
6444,Spinelli,for,GUE/NGL,2017-10-26_22.
6321,Sylikiotis,for,GUE/NGL,2017-10-26_22.
6716,Torres Martínez,for,GUE/NGL,2017-10-26_22.
6715,Urbán Crespo,for,GUE/NGL,2017-10-26_22.
6656,Vallina,for,GUE/NGL,2017-10-26_22.
6030,Vergiat,for,GUE/NGL,2017-10-26_22.
6678,Viegas,for,GUE/NGL,2017-10-26_22.
6747,Vieu,for,GUE/NGL,2017-10-26_22.
6048,Balczó,for,NI,2017-10-26_22.
6669,Epitideios,for,NI,2017-10-26_22.
6668,Fountoulis,for,NI,2017-10-26_22.
1380,Gollnisch,for,NI,2017-10-26_22.
6556,James,for,NI,2017-10-26_22.
5849,Morvai,for,NI,2017-10-26_22.
6676,Papadakis Konstantinos,for,NI,2017-10-26_22.
5416,Saryusz-Wolski,for,NI,2017-10-26_22.
6471,Sonneborn,for,NI,2017-10-26_22.
6670,Synadinos,for,NI,2017-10-26_22.
6469,Voigt,for,NI,2017-10-26_22.
6673,Zarianopoulos,for,NI,2017-10-26_22.
6594,Arimont,for,PPE,2017-10-26_22.
5377,Belet,for,PPE,2017-10-26_22.
