mepid,name,result,eugroup,identifier
5112,Bielan,for,ECR,114746
6895,Brudziński,for,ECR,114746
5490,Czarnecki,for,ECR,114746
5472,Fotyga,for,ECR,114746
6909,Jaki,for,ECR,114746
6525,Karski,for,ECR,114746
6913,Kloc,for,ECR,114746
6530,Krasnodębski,for,ECR,114746
6925,Kruk,for,ECR,114746
5507,Kuźmiuk,for,ECR,114746
5969,Legutko,for,ECR,114746
6931,Mazurek,for,ECR,114746
6934,Możdżanowska,for,ECR,114746
5974,Poręba,for,ECR,114746
6937,Rafalska,for,ECR,114746
6938,Rzońca,for,ECR,114746
5416,Saryusz-Wolski,for,ECR,114746
6946,Szydło,for,ECR,114746
7265,Tarczyński,for,ECR,114746
6952,Tobiszowski,for,ECR,114746
6956,Waszczykowski,for,ECR,114746
6515,Wiśniewska,for,ECR,114746
6962,Zalewska,for,ECR,114746
6522,Złotowski,for,ECR,114746
7089,Arvanitis,for,GUE/NGL,114746
6926,Aubry,for,GUE/NGL,114746
7072,Barrena Arza,for,GUE/NGL,114746
6604,Björk,for,GUE/NGL,114746
6914,Bompard,for,GUE/NGL,114746
6873,Botenga,for,GUE/NGL,114746
6922,Chaibi,for,GUE/NGL,114746
7113,Daly,for,GUE/NGL,114746
6865,Demirel,for,GUE/NGL,114746
6024,Ernst,for,GUE/NGL,114746
6597,Flanagan,for,GUE/NGL,114746
7133,Gusmão,for,GUE/NGL,114746
6628,Hazekamp,for,GUE/NGL,114746
7126,Kokkalis,for,GUE/NGL,114746
6713,Kouloglou,for,GUE/NGL,114746
7087,Kountoura,for,GUE/NGL,114746
7279,MacManus,for,GUE/NGL,114746
5992,Matias,for,GUE/NGL,114746
6354,Maurel,for,GUE/NGL,114746
6310,Michels,for,GUE/NGL,114746
7190,Modig,for,GUE/NGL,114746
6250,Omarjee,for,GUE/NGL,114746
5596,Papadimoulis,for,GUE/NGL,114746
6920,Pelletier,for,GUE/NGL,114746
7213,Pineda,for,GUE/NGL,114746
7069,Rego,for,GUE/NGL,114746
7169,Rodríguez Palop,for,GUE/NGL,114746
6758,Schirdewan,for,GUE/NGL,114746
5837,Scholz,for,GUE/NGL,114746
6715,Urbán Crespo,for,GUE/NGL,114746
7212,Villanueva Ruiz,for,GUE/NGL,114746
6961,Villumsen,for,GUE/NGL,114746
7202,Wallace,for,GUE/NGL,114746
6960,Kofod,for,ID,114746
6468,Adinolfi Isabella,for,NI,114746
6411,Beghin,for,NI,114746
6832,Buschmann,for,NI,114746
6446,Castaldo,for,NI,114746
7258,Comín i Oliveres,for,NI,114746
6494,Corrao,for,Verts/ALE,114746
6472,D'Amato,for,Verts/ALE,114746
6413,Evi,for,Verts/ALE,114746
6470,Ferrara,for,NI,114746
7180,Furore,for,NI,114746
7179,Gemma,for,NI,114746
7189,Giarrusso,for,NI,114746
7243,Gyöngyösi,for,NI,114746
6482,Pedicini,for,Verts/ALE,114746
7010,Pignedoli,for,NI,114746
7276,Ponsatí Obiols,for,NI,114746
7257,Puigdemont i Casamajó,for,NI,114746
7148,Radačovský,for,NI,114746
7177,Rondinelli,for,NI,114746
7242,Sinčić,for,NI,114746
6471,Sonneborn,for,NI,114746
6695,Zullo,for,NI,114746
6883,Adamowicz,for,PPE,114746
6755,Ademov,for,PPE,114746
7219,Alexandrov Yordanov,for,PPE,114746
7129,Amaro,for,PPE,114746
5980,Arias Echeverría,for,PPE,114746
6885,Arłukowicz,for,PPE,114746
7083,Asimakopoulou,for,PPE,114746
7060,Băsescu,for,PPE,114746
6927,Bellamy,for,PPE,114746
7067,Benjumea Benjumea,for,PPE,114746
6807,Bentele,for,PPE,114746
7162,Berendsen,for,PPE,114746
6809,Berger,for,PPE,114746
4806,Berlusconi,for,PPE,114746
7037,Bernhuber,for,PPE,114746
7155,Bilčík,for,PPE,114746
7026,Blaga,for,PPE,114746
6343,Bocskor,for,PPE,114746
7025,Bogdan,for,PPE,114746
6613,Bogovič,for,PPE,114746
6617,Buda,for,PPE,114746
5729,Buşoi,for,PPE,114746
5388,Buzek,for,PPE,114746
6039,Carvalho,for,PPE,114746
5252,Casa,for,PPE,114746
5341,Caspary,for,PPE,114746
5508,del Castillo Vera,for,PPE,114746
5236,Christoforou,for,PPE,114746
6600,Clune,for,PPE,114746
6929,Colin-Oesterlé,for,PPE,114746
5981,van Dalen,for,PPE,114746
