mepid,mep,result,group,identifier
5682,Ali,for,ALDE,2017-10-25_69.
6400,Auštrevičius,for,ALDE,2017-10-25_69.
6097,van Baalen,for,ALDE,2017-10-25_69.
6110,Bearder,for,ALDE,2017-10-25_69.
6646,Becerra Basterrechea,for,ALDE,2017-10-25_69.
6089,Bilbao Barandica,for,ALDE,2017-10-25_69.
6708,Calvet Chambon,for,ALDE,2017-10-25_69.
5328,Cavada,for,ALDE,2017-10-25_69.
6339,Charanzová,for,ALDE,2017-10-25_69.
4761,Cornillet,for,ALDE,2017-10-25_69.
1060,Deprez,for,ALDE,2017-10-25_69.
6439,Diaconu,for,ALDE,2017-10-25_69.
6340,Dlabajová,for,ALDE,2017-10-25_69.
6098,Gerbrandy,for,ALDE,2017-10-25_69.
6724,Giménez Barbat,for,ALDE,2017-10-25_69.
1793,Goerens,for,ALDE,2017-10-25_69.
6379,Grigule-Pēterse,for,ALDE,2017-10-25_69.
5246,Harkin,for,ALDE,2017-10-25_69.
6622,Huitema,for,ALDE,2017-10-25_69.
5681,Hyusmenova,for,ALDE,2017-10-25_69.
5385,in 't Veld,for,ALDE,2017-10-25_69.
6388,Jakovčić,for,ALDE,2017-10-25_69.
6338,Ježek,for,ALDE,2017-10-25_69.
6328,Kallas,for,ALDE,2017-10-25_69.
6504,Kyuchyuk,for,ALDE,2017-10-25_69.
6740,Lalonde,for,ALDE,2017-10-25_69.
5889,Løkkegaard,for,ALDE,2017-10-25_69.
6376,Marinho e Pinto,for,ALDE,2017-10-25_69.
6402,Mazuronis,for,ALDE,2017-10-25_69.
6041,Meissner,for,ALDE,2017-10-25_69.
5857,Michel,for,ALDE,2017-10-25_69.
6690,Mihaylova,for,ALDE,2017-10-25_69.
6626,van Miltenburg,for,ALDE,2017-10-25_69.
6631,Mlinar,for,ALDE,2017-10-25_69.
5997,Nicolai,for,ALDE,2017-10-25_69.
6705,Paet,for,ALDE,2017-10-25_69.
6644,Pagazaurtundúa Ruiz,for,ALDE,2017-10-25_69.
6510,Petersen,for,ALDE,2017-10-25_69.
6266,Radoš,for,ALDE,2017-10-25_69.
4676,Ries,for,ALDE,2017-10-25_69.
6056,Riquet,for,ALDE,2017-10-25_69.
6154,Rochefort,for,ALDE,2017-10-25_69.
5435,Takkula,for,ALDE,2017-10-25_69.
6337,Telička,for,ALDE,2017-10-25_69.
6331,Toom,for,ALDE,2017-10-25_69.
6181,Tremosa i Balcells,for,ALDE,2017-10-25_69.
6151,Vajgl,for,ALDE,2017-10-25_69.
6710,Vautmans,for,ALDE,2017-10-25_69.
4550,Väyrynen,for,ALDE,2017-10-25_69.
6159,Verhofstadt,for,ALDE,2017-10-25_69.
5770,Weber Renate,for,ALDE,2017-10-25_69.
6729,Wierinck,for,ALDE,2017-10-25_69.
5864,Wikström,for,ALDE,2017-10-25_69.
6514,Karlsson,for,ECR,2017-10-25_69.
5598,Zīle,for,ECR,2017-10-25_69.
6468,Adinolfi,for,EFDD,2017-10-25_69.
6480,Aiuto,for,EFDD,2017-10-25_69.
6374,Bergeron,for,EFDD,2017-10-25_69.
6430,Borrelli,for,EFDD,2017-10-25_69.
6590,Carver,for,EFDD,2017-10-25_69.
6446,Castaldo,for,EFDD,2017-10-25_69.
6494,Corrao,for,EFDD,2017-10-25_69.
6413,Evi,for,EFDD,2017-10-25_69.
6470,Ferrara,for,EFDD,2017-10-25_69.
6497,Moi,for,EFDD,2017-10-25_69.
5875,Paksas,for,EFDD,2017-10-25_69.
6482,Pedicini,for,EFDD,2017-10-25_69.
6412,Valli,for,EFDD,2017-10-25_69.
6382,Arnautu,for,ENF,2017-10-25_69.
6394,Bay,for,ENF,2017-10-25_69.
6405,Bilde,for,ENF,2017-10-25_69.
6391,Briois,for,ENF,2017-10-25_69.
6401,Ferrand,for,ENF,2017-10-25_69.
6450,Goddyn,for,ENF,2017-10-25_69.
6404,Jalkh,for,ENF,2017-10-25_69.
6751,Jamet,for,ENF,2017-10-25_69.
6629,Kappel,for,ENF,2017-10-25_69.
6372,Lebreton,for,ENF,2017-10-25_69.
6746,Lechevalier,for,ENF,2017-10-25_69.
6699,Loiseau,for,ENF,2017-10-25_69.
6385,Martin Dominique,for,ENF,2017-10-25_69.
6627,Mayer Georg,for,ENF,2017-10-25_69.
6399,Mélin,for,ENF,2017-10-25_69.
6395,Monot,for,ENF,2017-10-25_69.
6389,Schaffhauser,for,ENF,2017-10-25_69.
6392,Troszczynski,for,ENF,2017-10-25_69.
6610,Vilimsky,for,ENF,2017-10-25_69.
6654,Albiol Guzmán,for,GUE/NGL,2017-10-25_69.
6723,Benito Ziluaga,for,GUE/NGL,2017-10-25_69.
6604,Björk,for,GUE/NGL,2017-10-25_69.
6595,Boylan,for,GUE/NGL,2017-10-25_69.
6598,Carthy,for,GUE/NGL,2017-10-25_69.
5237,Chountis,for,GUE/NGL,2017-10-25_69.
6660,Chrysogonos,for,GUE/NGL,2017-10-25_69.
6701,Couso Permuy,for,GUE/NGL,2017-10-25_69.
6501,Eck,for,GUE/NGL,2017-10-25_69.
6024,Ernst,for,GUE/NGL,2017-10-25_69.
5886,Ferreira,for,GUE/NGL,2017-10-25_69.
6597,Flanagan,for,GUE/NGL,2017-10-25_69.
6693,Forenza,for,GUE/NGL,2017-10-25_69.
6702,González Peñas,for,GUE/NGL,2017-10-25_69.
