mepid,mep,result,group,identifier
5682,Ali,for,ALDE,53397
6407,Arthuis,for,ALDE,53397
6400,Auštrevičius,for,ALDE,53397
6097,van Baalen,for,ALDE,53397
6110,Bearder,for,ALDE,53397
6646,Becerra Basterrechea,for,ALDE,53397
6089,Bilbao Barandica,for,ALDE,53397
6708,Calvet Chambon,for,ALDE,53397
5328,Cavada,for,ALDE,53397
6339,Charanzová,for,ALDE,53397
6226,De Backer,for,ALDE,53397
1060,Deprez,for,ALDE,53397
4758,de Sarnez,for,ALDE,53397
6439,Diaconu,for,ALDE,53397
6340,Dlabajová,for,ALDE,53397
6679,Faria,for,ALDE,53397
6601,Federley,for,ALDE,53397
6098,Gerbrandy,for,ALDE,53397
1793,Goerens,for,ALDE,53397
6169,Goulard,for,ALDE,53397
5330,Griesbeck,for,ALDE,53397
6397,Guoga,for,ALDE,53397
5246,Harkin,for,ALDE,53397
6622,Huitema,for,ALDE,53397
5681,Hyusmenova,for,ALDE,53397
5385,in 't Veld,for,ALDE,53397
5433,Jäätteenmäki,for,ALDE,53397
6388,Jakovčić,for,ALDE,53397
6338,Ježek,for,ALDE,53397
6328,Kallas,for,ALDE,53397
6504,Kyuchyuk,for,ALDE,53397
5362,Lambsdorff,for,ALDE,53397
6376,Marinho e Pinto,for,ALDE,53397
6402,Mazuronis,for,ALDE,53397
6041,Meissner,for,ALDE,53397
5857,Michel,for,ALDE,53397
6690,Mihaylova,for,ALDE,53397
6626,van Miltenburg,for,ALDE,53397
6631,Mlinar,for,ALDE,53397
6500,Müller,for,ALDE,53397
5997,Nicolai,for,ALDE,53397
6621,van Nieuwenhuizen,for,ALDE,53397
6705,Paet,for,ALDE,53397
6644,Pagazaurtundúa Ruiz,for,ALDE,53397
4693,Paulsen,for,ALDE,53397
6510,Petersen,for,ALDE,53397
6266,Radoš,for,ALDE,53397
4676,Ries,for,ALDE,53397
6056,Riquet,for,ALDE,53397
6154,Rochefort,for,ALDE,53397
5890,Rohde,for,ALDE,53397
6100,Schaake,for,ALDE,53397
5435,Takkula,for,ALDE,53397
6337,Telička,for,ALDE,53397
6042,Theurer,for,ALDE,53397
6331,Toom,for,ALDE,53397
6518,Tørnæs,for,ALDE,53397
6281,Torvalds,for,ALDE,53397
6181,Tremosa i Balcells,for,ALDE,53397
5879,Uspaskich,for,ALDE,53397
6151,Vajgl,for,ALDE,53397
6710,Vautmans,for,ALDE,53397
4550,Väyrynen,for,ALDE,53397
6159,Verhofstadt,for,ALDE,53397
5770,Weber Renate,for,ALDE,53397
5864,Wikström,for,ALDE,53397
5262,Ashworth,for,ECR,53397
6574,Bashir,for,ECR,53397
4911,Belder,for,ECR,53397
6081,Campbell Bannerman,for,ECR,53397
5490,Czarnecki,for,ECR,53397
5981,van Dalen,for,ECR,53397
6712,Dalton,for,ECR,53397
6291,Demesmaeker,for,ECR,53397
6516,Dohrmann,for,ECR,53397
6579,Duncan,for,ECR,53397
6511,Dzhambazki,for,ECR,53397
6104,Ford,for,ECR,53397
4957,Foster,for,ECR,53397
5472,Fotyga,for,ECR,53397
6112,Fox,for,ECR,53397
6452,Gericke,for,ECR,53397
6111,Girling,for,ECR,53397
6539,Gosiewska,for,ECR,53397
5963,Gróbarczyk,for,ECR,53397
6358,Halla-aho,for,ECR,53397
4959,Hannan,for,ECR,53397
6460,Henkel,for,ECR,53397
6520,Jackiewicz,for,ECR,53397
6531,Jurek,for,ECR,53397
5630,Kamall,for,ECR,53397
5563,Karim,for,ECR,53397
6514,Karlsson,for,ECR,53397
6525,Karski,for,ECR,53397
5507,Kuźmiuk,for,ECR,53397
5969,Legutko,for,ECR,53397
6561,Lewer,for,ECR,53397
6704,Loones,for,ECR,53397
6457,Lucke,for,ECR,53397
6087,McClarkin,for,ECR,53397
6234,McIntyre,for,ECR,53397
5851,Messerschmidt,for,ECR,53397
6536,Ożóg,for,ECR,53397
6512,Piecha,for,ECR,53397
