mepid,name,result,eugroup,identifier
4978,Berlato,for,ECR,116718
5112,Bielan,for,ECR,116718
6895,Brudziński,for,ECR,116718
5490,Czarnecki,for,ECR,116718
7150,Ďuriš Nicholsonová,for,ECR,116718
6511,Dzhambazki,for,ECR,116718
5982,Fidanza,for,ECR,116718
6998,Fiocchi,for,ECR,116718
4880,Fitto,for,ECR,116718
5472,Fotyga,for,ECR,116718
7250,Fragkos,for,ECR,116718
6834,Geuking,for,ECR,116718
6909,Jaki,for,ECR,116718
6911,Jurgiel,for,ECR,116718
6525,Karski,for,ECR,116718
6912,Kempa,for,ECR,116718
6913,Kloc,for,ECR,116718
6923,Kopcińska,for,ECR,116718
6530,Krasnodębski,for,ECR,116718
6925,Kruk,for,ECR,116718
5507,Kuźmiuk,for,ECR,116718
5969,Legutko,for,ECR,116718
6931,Mazurek,for,ECR,116718
7173,Melbārde,for,ECR,116718
6934,Możdżanowska,for,ECR,116718
5974,Poręba,for,ECR,116718
7205,Procaccini,for,ECR,116718
6937,Rafalska,for,ECR,116718
6938,Rzońca,for,ECR,116718
5416,Saryusz-Wolski,for,ECR,116718
7231,Slabakov,for,ECR,116718
7210,Stancanelli,for,ECR,116718
6946,Szydło,for,ECR,116718
7265,Tarczyński,for,ECR,116718
6952,Tobiszowski,for,ECR,116718
5878,Tomaševski,for,ECR,116718
6300,Tomašić,for,ECR,116718
5892,Tošenovský,for,ECR,116718
6930,Vondra,for,ECR,116718
6945,Vrecionová,for,ECR,116718
6956,Waszczykowski,for,ECR,116718
6515,Wiśniewska,for,ECR,116718
5052,Zahradil,for,ECR,116718
6962,Zalewska,for,ECR,116718
5598,Zīle,for,ECR,116718
6522,Złotowski,for,ECR,116718
7089,Arvanitis,for,GUE/NGL,116718
6926,Aubry,for,GUE/NGL,116718
7072,Barrena Arza,for,GUE/NGL,116718
6604,Björk,for,GUE/NGL,116718
6914,Bompard,for,GUE/NGL,116718
6873,Botenga,for,GUE/NGL,116718
6922,Chaibi,for,GUE/NGL,116718
7113,Daly,for,GUE/NGL,116718
6865,Demirel,for,GUE/NGL,116718
6024,Ernst,for,GUE/NGL,116718
5886,Ferreira,for,GUE/NGL,116718
6597,Flanagan,for,GUE/NGL,116718
6815,Georgiou,for,GUE/NGL,116718
7204,Georgoulis,for,GUE/NGL,116718
7133,Gusmão,for,GUE/NGL,116718
6628,Hazekamp,for,GUE/NGL,116718
6814,Kizilyürek,for,GUE/NGL,116718
7126,Kokkalis,for,GUE/NGL,116718
5039,Konečná,for,GUE/NGL,116718
6713,Kouloglou,for,GUE/NGL,116718
7087,Kountoura,for,GUE/NGL,116718
7279,MacManus,for,GUE/NGL,116718
5992,Matias,for,GUE/NGL,116718
6354,Maurel,for,GUE/NGL,116718
6310,Michels,for,GUE/NGL,116718
7190,Modig,for,GUE/NGL,116718
6250,Omarjee,for,GUE/NGL,116718
5596,Papadimoulis,for,GUE/NGL,116718
6920,Pelletier,for,GUE/NGL,116718
7138,Pereira Sandra,for,GUE/NGL,116718
7213,Pineda,for,GUE/NGL,116718
7069,Rego,for,GUE/NGL,116718
7169,Rodríguez Palop,for,GUE/NGL,116718
6758,Schirdewan,for,GUE/NGL,116718
5837,Scholz,for,GUE/NGL,116718
6715,Urbán Crespo,for,GUE/NGL,116718
7212,Villanueva Ruiz,for,GUE/NGL,116718
6961,Villumsen,for,GUE/NGL,116718
7202,Wallace,for,GUE/NGL,116718
6468,Adinolfi Isabella,for,NI,116718
6411,Beghin,for,NI,116718
6832,Buschmann,for,NI,116718
6446,Castaldo,for,NI,116718
7258,Comín i Oliveres,for,NI,116718
6494,Corrao,for,Verts/ALE,116718
6472,D'Amato,for,Verts/ALE,116718
6413,Evi,for,Verts/ALE,116718
6470,Ferrara,for,NI,116718
7180,Furore,for,NI,116718
7179,Gemma,for,NI,116718
7189,Giarrusso,for,NI,116718
7243,Gyöngyösi,for,NI,116718
6482,Pedicini,for,Verts/ALE,116718
