mepid,mep,result,group,identifier
5682,Ali,for,ALDE,2017-09-14_73.
6407,Arthuis,for,ALDE,2017-09-14_73.
6400,Auštrevičius,for,ALDE,2017-09-14_73.
6646,Becerra Basterrechea,for,ALDE,2017-09-14_73.
6089,Bilbao Barandica,for,ALDE,2017-09-14_73.
6708,Calvet Chambon,for,ALDE,2017-09-14_73.
5328,Cavada,for,ALDE,2017-09-14_73.
6339,Charanzová,for,ALDE,2017-09-14_73.
1060,Deprez,for,ALDE,2017-09-14_73.
6439,Diaconu,for,ALDE,2017-09-14_73.
6340,Dlabajová,for,ALDE,2017-09-14_73.
6601,Federley,for,ALDE,2017-09-14_73.
6098,Gerbrandy,for,ALDE,2017-09-14_73.
6724,Giménez Barbat,for,ALDE,2017-09-14_73.
5330,Griesbeck,for,ALDE,2017-09-14_73.
5246,Harkin,for,ALDE,2017-09-14_73.
6622,Huitema,for,ALDE,2017-09-14_73.
5681,Hyusmenova,for,ALDE,2017-09-14_73.
5385,in 't Veld,for,ALDE,2017-09-14_73.
5433,Jäätteenmäki,for,ALDE,2017-09-14_73.
6388,Jakovčić,for,ALDE,2017-09-14_73.
6338,Ježek,for,ALDE,2017-09-14_73.
6504,Kyuchyuk,for,ALDE,2017-09-14_73.
5362,Lambsdorff,for,ALDE,2017-09-14_73.
5889,Løkkegaard,for,ALDE,2017-09-14_73.
6376,Marinho e Pinto,for,ALDE,2017-09-14_73.
6402,Mazuronis,for,ALDE,2017-09-14_73.
6041,Meissner,for,ALDE,2017-09-14_73.
5857,Michel,for,ALDE,2017-09-14_73.
6690,Mihaylova,for,ALDE,2017-09-14_73.
6626,van Miltenburg,for,ALDE,2017-09-14_73.
6631,Mlinar,for,ALDE,2017-09-14_73.
6500,Müller,for,ALDE,2017-09-14_73.
5997,Nicolai,for,ALDE,2017-09-14_73.
6705,Paet,for,ALDE,2017-09-14_73.
6644,Pagazaurtundúa Ruiz,for,ALDE,2017-09-14_73.
6510,Petersen,for,ALDE,2017-09-14_73.
6266,Radoš,for,ALDE,2017-09-14_73.
4676,Ries,for,ALDE,2017-09-14_73.
6056,Riquet,for,ALDE,2017-09-14_73.
6154,Rochefort,for,ALDE,2017-09-14_73.
5890,Rohde,for,ALDE,2017-09-14_73.
6100,Schaake,for,ALDE,2017-09-14_73.
6722,Selimovic,for,ALDE,2017-09-14_73.
5435,Takkula,for,ALDE,2017-09-14_73.
6337,Telička,for,ALDE,2017-09-14_73.
6042,Theurer,for,ALDE,2017-09-14_73.
6281,Torvalds,for,ALDE,2017-09-14_73.
6181,Tremosa i Balcells,for,ALDE,2017-09-14_73.
5879,Uspaskich,for,ALDE,2017-09-14_73.
6151,Vajgl,for,ALDE,2017-09-14_73.
6710,Vautmans,for,ALDE,2017-09-14_73.
4550,Väyrynen,for,ALDE,2017-09-14_73.
5770,Weber Renate,for,ALDE,2017-09-14_73.
6729,Wierinck,for,ALDE,2017-09-14_73.
5864,Wikström,for,ALDE,2017-09-14_73.
6374,Bergeron,for,EFDD,2017-09-14_73.
6608,Lundgren,for,EFDD,2017-09-14_73.
6497,Moi,for,EFDD,2017-09-14_73.
6607,Winberg,for,EFDD,2017-09-14_73.
6654,Albiol Guzmán,for,GUE/NGL,2017-09-14_73.
6280,Anderson Martina,for,GUE/NGL,2017-09-14_73.
6723,Benito Ziluaga,for,GUE/NGL,2017-09-14_73.
6604,Björk,for,GUE/NGL,2017-09-14_73.
6598,Carthy,for,GUE/NGL,2017-09-14_73.
6660,Chrysogonos,for,GUE/NGL,2017-09-14_73.
6701,Couso Permuy,for,GUE/NGL,2017-09-14_73.
6501,Eck,for,GUE/NGL,2017-09-14_73.
6024,Ernst,for,GUE/NGL,2017-09-14_73.
6597,Flanagan,for,GUE/NGL,2017-09-14_73.
6693,Forenza,for,GUE/NGL,2017-09-14_73.
6702,González Peñas,for,GUE/NGL,2017-09-14_73.
6628,Hazekamp,for,GUE/NGL,2017-09-14_73.
5922,de Jong,for,GUE/NGL,2017-09-14_73.
6657,Juaristi Abaunz,for,GUE/NGL,2017-09-14_73.
6313,Kari,for,GUE/NGL,2017-09-14_73.
5039,Konečná,for,GUE/NGL,2017-09-14_73.
6713,Kouloglou,for,GUE/NGL,2017-09-14_73.
6675,Kuneva,for,GUE/NGL,2017-09-14_73.
6369,Kyllönen,for,GUE/NGL,2017-09-14_73.
6653,López Bermejo,for,GUE/NGL,2017-09-14_73.
6026,Lösing,for,GUE/NGL,2017-09-14_73.
6692,Maltese,for,GUE/NGL,2017-09-14_73.
5044,Maštálka,for,GUE/NGL,2017-09-14_73.
5992,Matias,for,GUE/NGL,2017-09-14_73.
6643,Mineur,for,GUE/NGL,2017-09-14_73.
6599,Ní Riada,for,GUE/NGL,2017-09-14_73.
6250,Omarjee,for,GUE/NGL,2017-09-14_73.
6727,Pimenta Lopes,for,GUE/NGL,2017-09-14_73.
6674,Sakorafa,for,GUE/NGL,2017-09-14_73.
6641,Sánchez Caldentey,for,GUE/NGL,2017-09-14_73.
5837,Scholz,for,GUE/NGL,2017-09-14_73.
6655,Senra Rodríguez,for,GUE/NGL,2017-09-14_73.
6444,Spinelli,for,GUE/NGL,2017-09-14_73.
6716,Torres Martínez,for,GUE/NGL,2017-09-14_73.
6715,Urbán Crespo,for,GUE/NGL,2017-09-14_73.
6656,Vallina,for,GUE/NGL,2017-09-14_73.
6030,Vergiat,for,GUE/NGL,2017-09-14_73.
6676,Papadakis Konstantinos,for,NI,2017-09-14_73.
6602,Adaktusson,for,PPE,2017-09-14_73.
1340,Alliot-Marie,for,PPE,2017-09-14_73.
5395,Andrikienė,for,PPE,2017-09-14_73.
6594,Arimont,for,PPE,2017-09-14_73.
6191,Bach,for,PPE,2017-09-14_73.
6216,Becker,for,PPE,2017-09-14_73.
5377,Belet,for,PPE,2017-09-14_73.
6613,Bogovič,for,PPE,2017-09-14_73.
6617,Buda,for,PPE,2017-09-14_73.
5729,Buşoi,for,PPE,2017-09-14_73.
5388,Buzek,for,PPE,2017-09-14_73.
5928,van de Camp,for,PPE,2017-09-14_73.
5252,Casa,for,PPE,2017-09-14_73.
5341,Caspary,for,PPE,2017-09-14_73.
5508,del Castillo Vera,for,PPE,2017-09-14_73.
6492,Cicu,for,PPE,2017-09-14_73.
3800,Coelho,for,PPE,2017-09-14_73.
5948,Comi,for,PPE,2017-09-14_73.
6194,Dantin,for,PPE,2017-09-14_73.
6172,Dati,for,PPE,2017-09-14_73.
6364,Delahaye,for,PPE,2017-09-14_73.
5350,Deß,for,PPE,2017-09-14_73.
5515,Díaz de Mera García Consuegra,for,PPE,2017-09-14_73.
5960,Dorfmann,for,PPE,2017-09-14_73.
5348,Ehler,for,PPE,2017-09-14_73.
5983,Estaràs Ferragut,for,PPE,2017-09-14_73.
6679,Faria,for,PPE,2017-09-14_73.
6068,Fernandes,for,PPE,2017-09-14_73.
5903,Fisas Ayxelà,for,PPE,2017-09-14_73.
4659,Gahler,for,PPE,2017-09-14_73.
6615,Gambús,for,PPE,2017-09-14_73.
5803,Gardini,for,PPE,2017-09-14_73.
6441,Gieseke,for,PPE,2017-09-14_73.
6632,González Pons,for,PPE,2017-09-14_73.
5511,de Grandes Pascual,for,PPE,2017-09-14_73.
5342,Gräßle,for,PPE,2017-09-14_73.
4032,Grossetête,for,PPE,2017-09-14_73.
5109,Grzyb,for,PPE,2017-09-14_73.
6534,Hetman,for,PPE,2017-09-14_73.
5953,Hohlmeier,for,PPE,2017-09-14_73.
4987,Hortefeux,for,PPE,2017-09-14_73.
5952,Hübner,for,PPE,2017-09-14_73.
5516,Iturgaiz,for,PPE,2017-09-14_73.
5945,Jahr,for,PPE,2017-09-14_73.
5954,Jazłowiecka,for,PPE,2017-09-14_73.
5978,Jiménez-Becerril Barrio,for,PPE,2017-09-14_73.
6360,Joulaud,for,PPE,2017-09-14_73.
6055,Juvin,for,PPE,2017-09-14_73.
5944,Kalinowski,for,PPE,2017-09-14_73.
4669,Karas,for,PPE,2017-09-14_73.
6070,Kariņš,for,PPE,2017-09-14_73.
5542,Kelam,for,PPE,2017-09-14_73.
3759,Koch,for,PPE,2017-09-14_73.
6196,Kovatchev,for,PPE,2017-09-14_73.
6527,Kozłowska-Rajewicz,for,PPE,2017-09-14_73.
5940,Kuhn,for,PPE,2017-09-14_73.
5840,Kukan,for,PPE,2017-09-14_73.
5727,de Lange,for,PPE,2017-09-14_73.
3856,Langen,for,PPE,2017-09-14_73.
6363,Lavrilleux,for,PPE,2017-09-14_73.
6592,Lenaers,for,PPE,2017-09-14_73.
5105,Lewandowski,for,PPE,2017-09-14_73.
6442,Lins,for,PPE,2017-09-14_73.
5517,López-Istúriz White,for,PPE,2017-09-14_73.
6440,McAllister,for,PPE,2017-09-14_73.
6303,Maletić,for,PPE,2017-09-14_73.
3845,Mann,for,PPE,2017-09-14_73.
5646,Marinescu,for,PPE,2017-09-14_73.
6465,Martusciello,for,PPE,2017-09-14_73.
6096,Mato,for,PPE,2017-09-14_73.
6297,Metsola,for,PPE,2017-09-14_73.
5308,Mikolášik,for,PPE,2017-09-14_73.
5518,Millán Mon,for,PPE,2017-09-14_73.
6366,Monteiro de Aguiar,for,PPE,2017-09-14_73.
5732,Morin-Chartier,for,PPE,2017-09-14_73.
6436,Mureşan,for,PPE,2017-09-14_73.
4712,Niebler,for,PPE,2017-09-14_73.
6332,Niedermayer,for,PPE,2017-09-14_73.
5295,van Nistelrooij,for,PPE,2017-09-14_73.
6709,Novakov,for,PPE,2017-09-14_73.
5407,Olbrycht,for,PPE,2017-09-14_73.
6377,Pabriks,for,PPE,2017-09-14_73.
5033,Peterle,for,PPE,2017-09-14_73.
6383,Petir,for,PPE,2017-09-14_73.
5346,Pieper,for,PPE,2017-09-14_73.
5788,Pietikäinen,for,PPE,2017-09-14_73.
6519,Plura,for,PPE,2017-09-14_73.
6335,Polčák,for,PPE,2017-09-14_73.
6092,Ponga,for,PPE,2017-09-14_73.
6700,Pospíšil,for,PPE,2017-09-14_73.
6010,Preda,for,PPE,2017-09-14_73.
6224,Proust,for,PPE,2017-09-14_73.
1335,Reding,for,PPE,2017-09-14_73.
6365,Ribeiro,for,PPE,2017-09-14_73.
6684,Rolin,for,PPE,2017-09-14_73.
5512,Rosati,for,PPE,2017-09-14_73.
6362,Ruas,for,PPE,2017-09-14_73.
4596,Rübig,for,PPE,2017-09-14_73.
4768,Saïfi,for,PPE,2017-09-14_73.
3991,Salafranca Sánchez-Neyra,for,PPE,2017-09-14_73.
6698,Salini,for,PPE,2017-09-14_73.
6370,Sander,for,PPE,2017-09-14_73.
