mepid,name,result,eugroup,identifier
7173,Melbārde,for,ECR,114739
7089,Arvanitis,for,GUE/NGL,114739
6926,Aubry,for,GUE/NGL,114739
7072,Barrena Arza,for,GUE/NGL,114739
6604,Björk,for,GUE/NGL,114739
6914,Bompard,for,GUE/NGL,114739
6873,Botenga,for,GUE/NGL,114739
6922,Chaibi,for,GUE/NGL,114739
7113,Daly,for,GUE/NGL,114739
6865,Demirel,for,GUE/NGL,114739
6024,Ernst,for,GUE/NGL,114739
5886,Ferreira,for,GUE/NGL,114739
6597,Flanagan,for,GUE/NGL,114739
6815,Georgiou,for,GUE/NGL,114739
7133,Gusmão,for,GUE/NGL,114739
6628,Hazekamp,for,GUE/NGL,114739
6814,Kizilyürek,for,GUE/NGL,114739
7126,Kokkalis,for,GUE/NGL,114739
5039,Konečná,for,GUE/NGL,114739
6713,Kouloglou,for,GUE/NGL,114739
7087,Kountoura,for,GUE/NGL,114739
7279,MacManus,for,GUE/NGL,114739
5992,Matias,for,GUE/NGL,114739
6354,Maurel,for,GUE/NGL,114739
6310,Michels,for,GUE/NGL,114739
7190,Modig,for,GUE/NGL,114739
6250,Omarjee,for,GUE/NGL,114739
5596,Papadimoulis,for,GUE/NGL,114739
6920,Pelletier,for,GUE/NGL,114739
7138,Pereira Sandra,for,GUE/NGL,114739
7213,Pineda,for,GUE/NGL,114739
7069,Rego,for,GUE/NGL,114739
7169,Rodríguez Palop,for,GUE/NGL,114739
6758,Schirdewan,for,GUE/NGL,114739
5837,Scholz,for,GUE/NGL,114739
6715,Urbán Crespo,for,GUE/NGL,114739
7212,Villanueva Ruiz,for,GUE/NGL,114739
6961,Villumsen,for,GUE/NGL,114739
7202,Wallace,for,GUE/NGL,114739
7211,Adinolfi Matteo,for,ID,114739
6872,Anderson,for,ID,114739
7079,Androuët,for,ID,114739
7174,Baldassarre,for,ID,114739
6988,Bardella,for,ID,114739
7001,Basso,for,ID,114739
6394,Bay,for,ID,114739
6874,Beck,for,ID,114739
7068,Beigneux,for,ID,114739
6875,Berg,for,ID,114739
6405,Bilde,for,ID,114739
6179,Bizzotto,for,ID,114739
7172,Bonfrisco,for,ID,114739
7000,Borchia,for,ID,114739
7076,Bruna,for,ID,114739
6876,Buchheit,for,ID,114739
6981,Campomenosi,for,ID,114739
7182,Caroppo,for,NI,114739
7181,Casanova,for,ID,114739
7170,Ceccardi,for,ID,114739
6731,Ciocca,for,ID,114739
7071,Collard,for,ID,114739
7007,Conte,for,ID,114739
6999,Da Re,for,ID,114739
6869,De Man,for,ID,114739
7207,Donato,for,ID,114739
7005,Dreosto,for,ID,114739
6877,Fest,for,ID,114739
6972,Gancia,for,ID,114739
7018,Garraud,for,ID,114739
7184,Grant,for,ID,114739
7019,Griset,for,ID,114739
7246,Haider,for,ID,114739
6404,Jalkh,for,ID,114739
6751,Jamet,for,ID,114739
7017,Joron,for,ID,114739
7016,Juvin,for,ID,114739
6960,Kofod,for,ID,114739
6878,Krah,for,ID,114739
6879,Kuhs,for,ID,114739
7275,Lacapelle,for,ID,114739
6771,Lancini,for,ID,114739
6990,Laporte,for,ID,114739
6372,Lebreton,for,ID,114739
7074,Lechanteux,for,ID,114739
6880,Limmer,for,ID,114739
7002,Lizzi,for,ID,114739
7013,Mariani,for,ID,114739
6627,Mayer,for,ID,114739
6399,Mélin,for,ID,114739
6759,Meuthen,for,ID,114739
7075,Olivier,for,ID,114739
6979,Panza,for,ID,114739
7020,Pirbakas,for,ID,114739
7175,Regimenti,for,ID,114739
6881,Reil,for,ID,114739
7171,Rinaldi,for,ID,114739
7006,Rivière,for,ID,114739
7078,Rougé,for,ID,114739
6968,Sardone,for,ID,114739
7262,Sofo,for,ID,114739
7191,Tardino,for,ID,114739
6970,Tovaglieri,for,ID,114739
7234,Vandendriessche,for,ID,114739
6610,Vilimsky,for,ID,114739
7183,Vuolo,for,ID,114739
6976,Zambelli,for,ID,114739
6414,Zanni,for,ID,114739
6882,Zimniok,for,ID,114739
6468,Adinolfi Isabella,for,NI,114739
6411,Beghin,for,NI,114739
6832,Buschmann,for,NI,114739
6446,Castaldo,for,NI,114739
7258,Comín i Oliveres,for,NI,114739
6494,Corrao,for,Verts/ALE,114739
6472,D'Amato,for,Verts/ALE,114739
6413,Evi,for,Verts/ALE,114739
6470,Ferrara,for,NI,114739
7180,Furore,for,NI,114739
7179,Gemma,for,NI,114739
7189,Giarrusso,for,NI,114739
7243,Gyöngyösi,for,NI,114739
7123,Konstantinou,for,NI,114739
7119,Lagos,for,NI,114739
6482,Pedicini,for,Verts/ALE,114739
7010,Pignedoli,for,NI,114739
7276,Ponsatí Obiols,for,NI,114739
7257,Puigdemont i Casamajó,for,NI,114739
7177,Rondinelli,for,NI,114739
6471,Sonneborn,for,NI,114739
7147,Uhrík,for,NI,114739
6695,Zullo,for,NI,114739
6594,Arimont,for,PPE,114739
5236,Christoforou,for,PPE,114739
