mepid,name,result,eugroup,identifier
6167,Eppink,for,ECR,116483
7160,Rooken,for,ECR,116483
7097,Roos,for,ECR,116483
7089,Arvanitis,for,GUE/NGL,116483
6926,Aubry,for,GUE/NGL,116483
7072,Barrena Arza,for,GUE/NGL,116483
6914,Bompard,for,GUE/NGL,116483
6873,Botenga,for,GUE/NGL,116483
6922,Chaibi,for,GUE/NGL,116483
7113,Daly,for,GUE/NGL,116483
6865,Demirel,for,GUE/NGL,116483
6024,Ernst,for,GUE/NGL,116483
5886,Ferreira,for,GUE/NGL,116483
6597,Flanagan,for,GUE/NGL,116483
6815,Georgiou,for,GUE/NGL,116483
7204,Georgoulis,for,GUE/NGL,116483
7133,Gusmão,for,GUE/NGL,116483
6814,Kizilyürek,for,GUE/NGL,116483
7126,Kokkalis,for,GUE/NGL,116483
5039,Konečná,for,GUE/NGL,116483
6713,Kouloglou,for,GUE/NGL,116483
7087,Kountoura,for,GUE/NGL,116483
7279,MacManus,for,GUE/NGL,116483
5992,Matias,for,GUE/NGL,116483
6354,Maurel,for,GUE/NGL,116483
6310,Michels,for,GUE/NGL,116483
6250,Omarjee,for,GUE/NGL,116483
5596,Papadimoulis,for,GUE/NGL,116483
6920,Pelletier,for,GUE/NGL,116483
7138,Pereira Sandra,for,GUE/NGL,116483
7213,Pineda,for,GUE/NGL,116483
7069,Rego,for,GUE/NGL,116483
7169,Rodríguez Palop,for,GUE/NGL,116483
6758,Schirdewan,for,GUE/NGL,116483
5837,Scholz,for,GUE/NGL,116483
6715,Urbán Crespo,for,GUE/NGL,116483
7212,Villanueva Ruiz,for,GUE/NGL,116483
7202,Wallace,for,GUE/NGL,116483
7211,Adinolfi Matteo,for,ID,116483
6872,Anderson,for,ID,116483
7079,Androuët,for,ID,116483
6593,Annemans,for,ID,116483
7174,Baldassarre,for,ID,116483
6988,Bardella,for,ID,116483
7001,Basso,for,ID,116483
6394,Bay,for,ID,116483
6874,Beck,for,ID,116483
7068,Beigneux,for,ID,116483
6875,Berg,for,ID,116483
6405,Bilde,for,ID,116483
6179,Bizzotto,for,ID,116483
6954,Blaško,for,ID,116483
7172,Bonfrisco,for,ID,116483
7000,Borchia,for,ID,116483
7076,Bruna,for,ID,116483
6876,Buchheit,for,ID,116483
6981,Campomenosi,for,ID,116483
7182,Caroppo,for,NI,116483
7181,Casanova,for,ID,116483
7170,Ceccardi,for,ID,116483
6731,Ciocca,for,ID,116483
7071,Collard,for,ID,116483
7007,Conte,for,ID,116483
6999,Da Re,for,ID,116483
6949,David,for,ID,116483
6869,De Man,for,ID,116483
7207,Donato,for,ID,116483
7005,Dreosto,for,ID,116483
6877,Fest,for,ID,116483
6972,Gancia,for,ID,116483
7018,Garraud,for,ID,116483
7184,Grant,for,ID,116483
7019,Griset,for,ID,116483
7246,Haider,for,ID,116483
6404,Jalkh,for,ID,116483
6751,Jamet,for,ID,116483
7017,Joron,for,ID,116483
7016,Juvin,for,ID,116483
6878,Krah,for,ID,116483
6879,Kuhs,for,ID,116483
7275,Lacapelle,for,ID,116483
6771,Lancini,for,ID,116483
6990,Laporte,for,ID,116483
6372,Lebreton,for,ID,116483
7074,Lechanteux,for,ID,116483
6880,Limmer,for,ID,116483
7002,Lizzi,for,ID,116483
7013,Mariani,for,ID,116483
6627,Mayer,for,ID,116483
6399,Mélin,for,ID,116483
6759,Meuthen,for,ID,116483
7075,Olivier,for,ID,116483
6979,Panza,for,ID,116483
7020,Pirbakas,for,ID,116483
7175,Regimenti,for,ID,116483
6881,Reil,for,ID,116483
7171,Rinaldi,for,ID,116483
7006,Rivière,for,ID,116483
7078,Rougé,for,ID,116483
6968,Sardone,for,ID,116483
7262,Sofo,for,ID,116483
7191,Tardino,for,ID,116483
6970,Tovaglieri,for,ID,116483
7234,Vandendriessche,for,ID,116483
6610,Vilimsky,for,ID,116483
7183,Vuolo,for,ID,116483
6976,Zambelli,for,ID,116483
6414,Zanni,for,ID,116483
6882,Zimniok,for,ID,116483
6832,Buschmann,for,NI,116483
7116,Nikolaou-Alavanos,for,NI,116483
7148,Radačovský,for,NI,116483
7278,Rookmaker,for,NI,116483
6471,Sonneborn,for,NI,116483
7147,Uhrík,for,NI,116483
6346,Hölvényi,for,PPE,116483
5602,Ždanoka,for,Verts/ALE,116483
7244,Aguilar,against,ECR,116483
5112,Bielan,against,ECR,116483
6864,Bourgeois,against,ECR,116483
6895,Brudziński,against,ECR,116483
7214,Buxadé Villalba,against,ECR,116483
5490,Czarnecki,against,ECR,116483
7270,de la Pisa Carrión,against,ECR,116483
7150,Ďuriš Nicholsonová,against,ECR,116483
6511,Dzhambazki,against,ECR,116483
5472,Fotyga,against,ECR,116483
7250,Fragkos,against,ECR,116483
6834,Geuking,against,ECR,116483
6909,Jaki,against,ECR,116483
6911,Jurgiel,against,ECR,116483
7151,Jurzyca,against,ECR,116483
6866,Kanko,against,ECR,116483
6525,Karski,against,ECR,116483
6912,Kempa,against,ECR,116483
6913,Kloc,against,ECR,116483
6923,Kopcińska,against,ECR,116483
6530,Krasnodębski,against,ECR,116483
6925,Kruk,against,ECR,116483
5507,Kuźmiuk,against,ECR,116483
5969,Legutko,against,ECR,116483
6608,Lundgren,against,ECR,116483
6931,Mazurek,against,ECR,116483
7173,Melbārde,against,ECR,116483
6934,Możdżanowska,against,ECR,116483
5974,Poręba,against,ECR,116483
6937,Rafalska,against,ECR,116483
7157,Ruissen,against,ECR,116483
6938,Rzońca,against,ECR,116483
5416,Saryusz-Wolski,against,ECR,116483
7231,Slabakov,against,ECR,116483
6798,Stegrud,against,ECR,116483
6946,Szydło,against,ECR,116483
7265,Tarczyński,against,ECR,116483
7216,Tertsch,against,ECR,116483
6952,Tobiszowski,against,ECR,116483
5878,Tomaševski,against,ECR,116483
6300,Tomašić,against,ECR,116483
5892,Tošenovský,against,ECR,116483
6683,Van Overtveldt,against,ECR,116483
6930,Vondra,against,ECR,116483
6945,Vrecionová,against,ECR,116483
6956,Waszczykowski,against,ECR,116483
6808,Weimers,against,ECR,116483
6515,Wiśniewska,against,ECR,116483
5052,Zahradil,against,ECR,116483
6962,Zalewska,against,ECR,116483
5598,Zīle,against,ECR,116483
6522,Złotowski,against,ECR,116483
6604,Björk,against,GUE/NGL,116483
7190,Modig,against,GUE/NGL,116483
6961,Villumsen,against,GUE/NGL,116483
6630,de Graaff,against,ID,116483
6989,Hakkarainen,against,ID,116483
6986,Huhtasaari,against,ID,116483
6960,Kofod,against,ID,116483
6468,Adinolfi Isabella,against,NI,116483
6411,Beghin,against,NI,116483
6446,Castaldo,against,NI,116483
6494,Corrao,against,Verts/ALE,116483
6472,D'Amato,against,Verts/ALE,116483
6413,Evi,against,Verts/ALE,116483
6470,Ferrara,against,NI,116483
7180,Furore,against,NI,116483
7179,Gemma,against,NI,116483
7189,Giarrusso,against,NI,116483
7243,Gyöngyösi,against,NI,116483
7119,Lagos,against,NI,116483
6676,Papadakis Kostas,against,NI,116483
6482,Pedicini,against,Verts/ALE,116483
7177,Rondinelli,against,NI,116483
6695,Zullo,against,NI,116483
6883,Adamowicz,against,PPE,116483
6755,Ademov,against,PPE,116483
7219,Alexandrov Yordanov,against,PPE,116483
7129,Amaro,against,PPE,116483
5980,Arias Echeverría,against,PPE,116483
6594,Arimont,against,PPE,116483
6885,Arłukowicz,against,PPE,116483
7083,Asimakopoulou,against,PPE,116483
7060,Băsescu,against,PPE,116483
6927,Bellamy,against,PPE,116483
7067,Benjumea Benjumea,against,PPE,116483
6807,Bentele,against,PPE,116483
7162,Berendsen,against,PPE,116483
6809,Berger,against,PPE,116483
7037,Bernhuber,against,PPE,116483
7155,Bilčík,against,PPE,116483
7026,Blaga,against,PPE,116483
6343,Bocskor,against,PPE,116483
7025,Bogdan,against,PPE,116483
6613,Bogovič,against,PPE,116483
6617,Buda,against,PPE,116483
5729,Buşoi,against,PPE,116483
5388,Buzek,against,PPE,116483
6039,Carvalho,against,PPE,116483
5252,Casa,against,PPE,116483
5341,Caspary,against,PPE,116483
5508,del Castillo Vera,against,PPE,116483
5236,Christoforou,against,PPE,116483
6600,Clune,against,PPE,116483
6929,Colin-Oesterlé,against,PPE,116483
5981,van Dalen,against,PPE,116483
5921,Danjean,against,PPE,116483
7261,De Meo,against,PPE,116483
6345,Deli,against,PPE,116483
5998,Deutsch,against,PPE,116483
6762,Didier,against,PPE,116483
6870,Doleschal,against,PPE,116483
5960,Dorfmann,against,PPE,116483
6903,Duda,against,PPE,116483
6810,Düpont,against,PPE,116483
5348,Ehler,against,PPE,116483
5983,Estaràs Ferragut,against,PPE,116483
6928,Evren,against,PPE,116483
7038,Falcă,against,PPE,116483
3833,Ferber,against,PPE,116483
6068,Fernandes,against,PPE,116483
7108,Fitzgerald,against,PPE,116483
6813,Fourlas,against,PPE,116483
6906,Frankowski,against,PPE,116483
6852,Franssen,against,PPE,116483
4659,Gahler,against,PPE,116483
5280,Gál,against,PPE,116483
3980,García-Margallo y Marfil,against,PPE,116483
6441,Gieseke,against,PPE,116483
7253,Glavak,against,PPE,116483
6632,González Pons,against,PPE,116483
6002,Győri,against,PPE,116483
5138,Gyürk,against,PPE,116483
6907,Halicki,against,PPE,116483
6777,Hansen,against,PPE,116483
7035,Hava,against,PPE,116483
6811,Herbst,against,PPE,116483
6534,Hetman,against,PPE,116483
6318,Hidvéghi,against,PPE,116483
5953,Hohlmeier,against,PPE,116483
4987,Hortefeux,against,PPE,116483
5952,Hübner,against,PPE,116483
5945,Jahr,against,PPE,116483
5271,Járóka,against,PPE,116483
6910,Jarubas,against,PPE,116483
7223,Juknevičienė,against,PPE,116483
5944,Kalinowski,against,PPE,116483
6095,Kalniete,against,PPE,116483
7222,Kanev,against,PPE,116483
4669,Karas,against,PPE,116483
6666,Kefalogiannis,against,PPE,116483
5855,Kelly,against,PPE,116483
6805,Kokalari,against,PPE,116483
6918,Kopacz,against,PPE,116483
6001,Kósa,against,PPE,116483
6196,Kovatchev,against,PPE,116483
7226,Kubilius,against,PPE,116483
7080,Kympouropoulos,against,PPE,116483
6662,Kyrtsos,against,PPE,116483
5727,de Lange,against,PPE,116483
6793,Lega,against,PPE,116483
6592,Lenaers,against,PPE,116483
5105,Lewandowski,against,PPE,116483
7264,Lexmann,against,PPE,116483
3855,Liese,against,PPE,116483
6442,Lins,against,PPE,116483
7161,López Gil,against,PPE,116483
5517,López-Istúriz White,against,PPE,116483
5964,Łukacijewska,against,PPE,116483
6855,Lutgen,against,PPE,116483
6440,McAllister,against,PPE,116483
7218,Maldeikienė,against,PPE,116483
4964,Manders,against,PPE,116483
6761,Mandl,against,PPE,116483
5646,Marinescu,against,PPE,116483
6465,Martusciello,against,PPE,116483
6096,Mato,against,PPE,116483
6483,Maydell,against,PPE,116483
7224,Mažylis,against,PPE,116483
7051,Meimarakis,against,PPE,116483
6121,Melo,against,PPE,116483
6297,Metsola,against,PPE,116483
7209,Milazzo,against,PPE,116483
5518,Millán Mon,against,PPE,116483
6366,Monteiro de Aguiar,against,PPE,116483
7099,Montserrat,against,PPE,116483
6368,Morano,against,PPE,116483
6825,Mortler,against,PPE,116483
7036,Motreanu,against,PPE,116483
6436,Mureşan,against,PPE,116483
4712,Niebler,against,PPE,116483
6332,Niedermayer,against,PPE,116483
7255,Nistor,against,PPE,116483
5413,Novak,against,PPE,116483
6709,Novakov,against,PPE,116483
6935,Ochojska,against,PPE,116483
5407,Olbrycht,against,PPE,116483
5702,Patriciello,against,PPE,116483
6819,Peeters,against,PPE,116483
7120,Pereira Lídia,against,PPE,116483
5346,Pieper,against,PPE,116483
5788,Pietikäinen,against,PPE,116483
6335,Polčák,against,PPE,116483
6803,Polfjärd,against,PPE,116483
6700,Pospíšil,against,PPE,116483
6488,Radev,against,PPE,116483
6750,Radtke,against,PPE,116483
6072,Rangel,against,PPE,116483
6812,Ressler,against,PPE,116483
7266,Sagartz,against,PPE,116483
6698,Salini,against,PPE,116483
6370,Sander,against,PPE,116483
6259,Sarvamaa,against,PPE,116483
7045,Schmiedtbauer,against,PPE,116483
6821,Schneider,against,PPE,116483
6636,Schreijer-Pierik,against,PPE,116483
6443,Schulze,against,PPE,116483
5345,Schwab,against,PPE,116483
6823,Seekatz,against,PPE,116483
6941,Sikorski,against,PPE,116483
6824,Simon,against,PPE,116483
6790,Skyttedal,against,PPE,116483
6341,Šojdrová,against,PPE,116483
6816,Sokol,against,PPE,116483
6663,Spyraki,against,PPE,116483
6547,Štefanec,against,PPE,116483
5143,Szájer,against,PPE,116483
4482,Tajani,against,PPE,116483
7277,Terras,against,PPE,116483
7056,Thaler,against,PPE,116483
6801,Tobé,against,PPE,116483
7061,Tomac,against,PPE,116483
6681,Tomc,against,PPE,116483
6965,Tóth,against,PPE,116483
7241,Trócsányi,against,PPE,116483
5600,Vaidere,against,PPE,116483
5930,Verheyen,against,PPE,116483
7062,Vincze,against,PPE,116483
6356,Virkkunen,against,PPE,116483
5934,Voss,against,PPE,116483
6664,Vozemberg-Vrionidi,against,PPE,116483
7233,Walsh,against,PPE,116483
6827,Walsmann,against,PPE,116483
6804,Warborn,against,PPE,116483
5351,Weber,against,PPE,116483
6908,Weiss,against,PPE,116483
4643,Wieland,against,PPE,116483
7153,Wiezik,against,PPE,116483
5782,Winkler,against,PPE,116483
7041,Winzig,against,PPE,116483
6820,Wiseler-Lima,against,PPE,116483
6665,Zagorakis,against,PPE,116483
6997,Zarzalejos,against,PPE,116483
6344,Zdechovský,against,PPE,116483
7012,Zoido Álvarez,against,PPE,116483
6734,Zovko,against,PPE,116483
6094,Zver,against,PPE,116483
7230,Alieva-Veli,against,Renew,116483
6799,Al-Sahlani,against,Renew,116483
7260,Andrews,against,Renew,116483
6327,Ansip,against,Renew,116483
7053,Armand,against,Renew,116483
6400,Auštrevičius,against,Renew,116483
7165,Azmani,against,Renew,116483
7163,Bauzá Díaz,against,Renew,116483
6835,Beer,against,Renew,116483
6944,Bijoux,against,Renew,116483
6089,Bilbao Barandica,against,Renew,116483
7057,Botoş,against,Renew,116483
6967,Boyer,against,Renew,116483
6966,Brunet,against,Renew,116483
6973,Cañas,against,Renew,116483
5891,Canfin,against,Renew,116483
6899,Chabaud,against,Renew,116483
6339,Charanzová,against,Renew,116483
6860,Chastel,against,Renew,116483
6951,Christensen,against,Renew,116483
7271,Cicurel,against,Renew,116483
7021,Cioloş,against,Renew,116483
6978,Cseh,against,Renew,116483
6458,Danti,against,Renew,116483
6898,Decerle,against,Renew,116483
6340,Dlabajová,against,Renew,116483
6987,Donáth,against,Renew,116483
6324,Durand,against,Renew,116483
6828,Eroglu,against,Renew,116483
6980,Farreng,against,Renew,116483
6601,Federley,against,Renew,116483
6818,Flego,against,Renew,116483
6948,Gade,against,Renew,116483
7022,Gamon,against,Renew,116483
6947,Garicano,against,Renew,116483
7050,Ghinea,against,Renew,116483
6840,Glück,against,Renew,116483
1793,Goerens,against,Renew,116483
7273,Gozi,against,Renew,116483
7164,Groothuis,against,Renew,116483
6849,Grošelj,against,Renew,116483
6950,Grudler,against,Renew,116483
