mepid,name,result,eugroup,identifier
7150,Ďuriš Nicholsonová,for,ECR,125382
7151,Jurzyca,for,ECR,125382
6608,Lundgren,for,ECR,125382
7173,Melbārde,for,ECR,125382
7157,Ruissen,for,ECR,125382
6798,Stegrud,for,ECR,125382
6808,Weimers,for,ECR,125382
7211,Adinolfi Matteo,for,ID,125382
7079,Androuët,for,ID,125382
7174,Baldassarre,for,ID,125382
6988,Bardella,for,ID,125382
7001,Basso,for,ID,125382
6394,Bay,for,ID,125382
6874,Beck,for,ID,125382
7068,Beigneux,for,ID,125382
6875,Berg,for,ID,125382
6405,Bilde,for,ID,125382
6179,Bizzotto,for,ID,125382
7172,Bonfrisco,for,ID,125382
7000,Borchia,for,ID,125382
7076,Bruna,for,ID,125382
6876,Buchheit,for,ID,125382
6981,Campomenosi,for,ID,125382
7181,Casanova,for,ID,125382
7170,Ceccardi,for,ID,125382
6731,Ciocca,for,ID,125382
7071,Collard,for,ID,125382
7007,Conte,for,ID,125382
6999,Da Re,for,ID,125382
7207,Donato,for,ID,125382
7005,Dreosto,for,ID,125382
6877,Fest,for,ID,125382
6972,Gancia,for,ID,125382
7018,Garraud,for,ID,125382
7184,Grant,for,ID,125382
7019,Griset,for,ID,125382
6404,Jalkh,for,ID,125382
6751,Jamet,for,ID,125382
7017,Joron,for,ID,125382
7016,Juvin,for,ID,125382
6960,Kofod,for,ID,125382
6878,Krah,for,ID,125382
6879,Kuhs,for,ID,125382
7275,Lacapelle,for,ID,125382
6771,Lancini,for,ID,125382
6990,Laporte,for,ID,125382
6372,Lebreton,for,ID,125382
7074,Lechanteux,for,ID,125382
6880,Limmer,for,ID,125382
7002,Lizzi,for,ID,125382
7013,Mariani,for,ID,125382
6399,Mélin,for,ID,125382
6759,Meuthen,for,ID,125382
7075,Olivier,for,ID,125382
6979,Panza,for,ID,125382
7020,Pirbakas,for,ID,125382
7175,Regimenti,for,ID,125382
6881,Reil,for,ID,125382
7171,Rinaldi,for,ID,125382
7006,Rivière,for,ID,125382
7078,Rougé,for,ID,125382
6968,Sardone,for,ID,125382
7262,Sofo,for,ID,125382
7191,Tardino,for,ID,125382
6970,Tovaglieri,for,ID,125382
7183,Vuolo,for,ID,125382
6976,Zambelli,for,ID,125382
6414,Zanni,for,ID,125382
6882,Zimniok,for,ID,125382
6468,Adinolfi Isabella,for,NI,125382
6411,Beghin,for,NI,125382
7182,Caroppo,for,NI,125382
6446,Castaldo,for,NI,125382
7258,Comín i Oliveres,for,NI,125382
6494,Corrao,for,Verts/ALE,125382
6472,D'Amato,for,Verts/ALE,125382
6413,Evi,for,Verts/ALE,125382
6470,Ferrara,for,NI,125382
7180,Furore,for,NI,125382
7179,Gemma,for,NI,125382
7189,Giarrusso,for,NI,125382
7243,Gyöngyösi,for,NI,125382
7123,Konstantinou,for,NI,125382
6482,Pedicini,for,Verts/ALE,125382
7010,Pignedoli,for,NI,125382
7276,Ponsatí Obiols,for,NI,125382
7257,Puigdemont i Casamajó,for,NI,125382
7148,Radačovský,for,NI,125382
7177,Rondinelli,for,NI,125382
6471,Sonneborn,for,NI,125382
6695,Zullo,for,NI,125382
6883,Adamowicz,for,PPE,125382
6755,Ademov,for,PPE,125382
7219,Alexandrov Yordanov,for,PPE,125382
7129,Amaro,for,PPE,125382
5980,Arias Echeverría,for,PPE,125382
6594,Arimont,for,PPE,125382
6885,Arłukowicz,for,PPE,125382
7083,Asimakopoulou,for,PPE,125382
7060,Băsescu,for,PPE,125382
6927,Bellamy,for,PPE,125382
7067,Benjumea Benjumea,for,PPE,125382
6807,Bentele,for,PPE,125382
