mepid,name,result,eugroup,identifier
7244,Aguilar,for,ECR,126216
4978,Berlato,for,ECR,126216
5112,Bielan,for,ECR,126216
6864,Bourgeois,for,ECR,126216
6895,Brudziński,for,ECR,126216
7214,Buxadé Villalba,for,ECR,126216
5490,Czarnecki,for,ECR,126216
7270,de la Pisa Carrión,for,ECR,126216
7150,Ďuriš Nicholsonová,for,ECR,126216
6511,Dzhambazki,for,ECR,126216
5982,Fidanza,for,ECR,126216
6998,Fiocchi,for,ECR,126216
4880,Fitto,for,ECR,126216
5472,Fotyga,for,ECR,126216
7250,Fragkos,for,ECR,126216
6834,Geuking,for,ECR,126216
6909,Jaki,for,ECR,126216
6911,Jurgiel,for,ECR,126216
7151,Jurzyca,for,ECR,126216
6866,Kanko,for,ECR,126216
6912,Kempa,for,ECR,126216
6913,Kloc,for,ECR,126216
6923,Kopcińska,for,ECR,126216
6530,Krasnodębski,for,ECR,126216
6925,Kruk,for,ECR,126216
5507,Kuźmiuk,for,ECR,126216
5969,Legutko,for,ECR,126216
6608,Lundgren,for,ECR,126216
6931,Mazurek,for,ECR,126216
7173,Melbārde,for,ECR,126216
6934,Możdżanowska,for,ECR,126216
5974,Poręba,for,ECR,126216
7205,Procaccini,for,ECR,126216
6937,Rafalska,for,ECR,126216
7157,Ruissen,for,ECR,126216
6938,Rzońca,for,ECR,126216
5416,Saryusz-Wolski,for,ECR,126216
7231,Slabakov,for,ECR,126216
7210,Stancanelli,for,ECR,126216
6798,Stegrud,for,ECR,126216
6946,Szydło,for,ECR,126216
7265,Tarczyński,for,ECR,126216
7044,Terheş,for,ECR,126216
7216,Tertsch,for,ECR,126216
6952,Tobiszowski,for,ECR,126216
5878,Tomaševski,for,ECR,126216
6300,Tomašić,for,ECR,126216
5892,Tošenovský,for,ECR,126216
6683,Van Overtveldt,for,ECR,126216
6930,Vondra,for,ECR,126216
6945,Vrecionová,for,ECR,126216
6956,Waszczykowski,for,ECR,126216
6808,Weimers,for,ECR,126216
6515,Wiśniewska,for,ECR,126216
5052,Zahradil,for,ECR,126216
6962,Zalewska,for,ECR,126216
5598,Zīle,for,ECR,126216
6522,Złotowski,for,ECR,126216
6926,Aubry,for,GUE/NGL,126216
6604,Björk,for,GUE/NGL,126216
6024,Ernst,for,GUE/NGL,126216
6815,Georgiou,for,GUE/NGL,126216
7133,Gusmão,for,GUE/NGL,126216
6628,Hazekamp,for,GUE/NGL,126216
6814,Kizilyürek,for,GUE/NGL,126216
7279,MacManus,for,GUE/NGL,126216
5992,Matias,for,GUE/NGL,126216
7169,Rodríguez Palop,for,GUE/NGL,126216
6715,Urbán Crespo,for,GUE/NGL,126216
7212,Villanueva Ruiz,for,GUE/NGL,126216
6961,Villumsen,for,GUE/NGL,126216
7211,Adinolfi Matteo,for,ID,126216
6593,Annemans,for,ID,126216
7174,Baldassarre,for,ID,126216
7001,Basso,for,ID,126216
6179,Bizzotto,for,ID,126216
7172,Bonfrisco,for,ID,126216
7000,Borchia,for,ID,126216
6981,Campomenosi,for,ID,126216
7181,Casanova,for,ID,126216
7170,Ceccardi,for,ID,126216
6731,Ciocca,for,ID,126216
7007,Conte,for,ID,126216
6999,Da Re,for,ID,126216
6869,De Man,for,ID,126216
7207,Donato,for,ID,126216
7005,Dreosto,for,ID,126216
6972,Gancia,for,ID,126216
7184,Grant,for,ID,126216
6989,Hakkarainen,for,ID,126216
6986,Huhtasaari,for,ID,126216
6771,Lancini,for,ID,126216
7002,Lizzi,for,ID,126216
6979,Panza,for,ID,126216
7175,Regimenti,for,ID,126216
7171,Rinaldi,for,ID,126216
6968,Sardone,for,ID,126216
7262,Sofo,for,ID,126216
7191,Tardino,for,ID,126216
6970,Tovaglieri,for,ID,126216
7234,Vandendriessche,for,ID,126216
7183,Vuolo,for,ID,126216
6976,Zambelli,for,ID,126216
6414,Zanni,for,ID,126216
6468,Adinolfi Isabella,for,NI,126216
6411,Beghin,for,NI,126216
7182,Caroppo,for,NI,126216
6446,Castaldo,for,NI,126216
7258,Comín i Oliveres,for,NI,126216
7180,Furore,for,NI,126216
7179,Gemma,for,NI,126216
7189,Giarrusso,for,NI,126216
7243,Gyöngyösi,for,NI,126216
7010,Pignedoli,for,NI,126216
7276,Ponsatí Obiols,for,NI,126216
7257,Puigdemont i Casamajó,for,NI,126216
7148,Radačovský,for,NI,126216
7177,Rondinelli,for,NI,126216
7278,Rookmaker,for,NI,126216
7242,Sinčić,for,NI,126216
6471,Sonneborn,for,NI,126216
6695,Zullo,for,NI,126216
6883,Adamowicz,for,PPE,126216
6755,Ademov,for,PPE,126216
7219,Alexandrov Yordanov,for,PPE,126216
7129,Amaro,for,PPE,126216
5980,Arias Echeverría,for,PPE,126216
6594,Arimont,for,PPE,126216
6885,Arłukowicz,for,PPE,126216
7083,Asimakopoulou,for,PPE,126216
7060,Băsescu,for,PPE,126216
6927,Bellamy,for,PPE,126216
7067,Benjumea Benjumea,for,PPE,126216
6807,Bentele,for,PPE,126216
7162,Berendsen,for,PPE,126216
6809,Berger,for,PPE,126216
4806,Berlusconi,for,PPE,126216
7037,Bernhuber,for,PPE,126216
7155,Bilčík,for,PPE,126216
7026,Blaga,for,PPE,126216
6343,Bocskor,for,PPE,126216
7025,Bogdan,for,PPE,126216
6613,Bogovič,for,PPE,126216
6617,Buda,for,PPE,126216
5729,Buşoi,for,PPE,126216
5388,Buzek,for,PPE,126216
6039,Carvalho,for,PPE,126216
5252,Casa,for,PPE,126216
5341,Caspary,for,PPE,126216
5508,del Castillo Vera,for,PPE,126216
5236,Christoforou,for,PPE,126216
6600,Clune,for,PPE,126216
6929,Colin-Oesterlé,for,PPE,126216
5981,van Dalen,for,PPE,126216
5921,Danjean,for,PPE,126216
7261,De Meo,for,PPE,126216
6345,Deli,for,PPE,126216
5998,Deutsch,for,PPE,126216
6762,Didier,for,PPE,126216
6870,Doleschal,for,PPE,126216
5960,Dorfmann,for,PPE,126216
6903,Duda,for,PPE,126216
5348,Ehler,for,PPE,126216
5983,Estaràs Ferragut,for,PPE,126216
6928,Evren,for,PPE,126216
7038,Falcă,for,PPE,126216
3833,Ferber,for,PPE,126216
6068,Fernandes,for,PPE,126216
7108,Fitzgerald,for,PPE,126216
6813,Fourlas,for,PPE,126216
6906,Frankowski,for,PPE,126216
6852,Franssen,for,PPE,126216
4659,Gahler,for,PPE,126216
5280,Gál,for,PPE,126216
3980,García-Margallo y Marfil,for,PPE,126216
6441,Gieseke,for,PPE,126216
7253,Glavak,for,PPE,126216
6632,González Pons,for,PPE,126216
6002,Győri,for,PPE,126216
5138,Gyürk,for,PPE,126216
6907,Halicki,for,PPE,126216
6777,Hansen,for,PPE,126216
7035,Hava,for,PPE,126216
6811,Herbst,for,PPE,126216
6534,Hetman,for,PPE,126216
6318,Hidvéghi,for,PPE,126216
5953,Hohlmeier,for,PPE,126216
6346,Hölvényi,for,PPE,126216
4987,Hortefeux,for,PPE,126216
5952,Hübner,for,PPE,126216
5945,Jahr,for,PPE,126216
5271,Járóka,for,PPE,126216
6910,Jarubas,for,PPE,126216
7223,Juknevičienė,for,PPE,126216
5944,Kalinowski,for,PPE,126216
6095,Kalniete,for,PPE,126216
7222,Kanev,for,PPE,126216
4669,Karas,for,PPE,126216
6666,Kefalogiannis,for,PPE,126216
5855,Kelly,for,PPE,126216
6805,Kokalari,for,PPE,126216
6918,Kopacz,for,PPE,126216
6001,Kósa,for,PPE,126216
6196,Kovatchev,for,PPE,126216
7226,Kubilius,for,PPE,126216
7080,Kympouropoulos,for,PPE,126216
6662,Kyrtsos,for,PPE,126216
5727,de Lange,for,PPE,126216
6793,Lega,for,PPE,126216
6592,Lenaers,for,PPE,126216
5105,Lewandowski,for,PPE,126216
7264,Lexmann,for,PPE,126216
3855,Liese,for,PPE,126216
6442,Lins,for,PPE,126216
7161,López Gil,for,PPE,126216
5517,López-Istúriz White,for,PPE,126216
5964,Łukacijewska,for,PPE,126216
6855,Lutgen,for,PPE,126216
6440,McAllister,for,PPE,126216
7218,Maldeikienė,for,PPE,126216
4964,Manders,for,PPE,126216
6761,Mandl,for,PPE,126216
5646,Marinescu,for,PPE,126216
7284,Markey,for,PPE,126216
6465,Martusciello,for,PPE,126216
6096,Mato,for,PPE,126216
6483,Maydell,for,PPE,126216
7224,Mažylis,for,PPE,126216
7051,Meimarakis,for,PPE,126216
6121,Melo,for,PPE,126216
6297,Metsola,for,PPE,126216
7209,Milazzo,for,PPE,126216
5518,Millán Mon,for,PPE,126216
6366,Monteiro de Aguiar,for,PPE,126216
7099,Montserrat,for,PPE,126216
6368,Morano,for,PPE,126216
6825,Mortler,for,PPE,126216
7036,Motreanu,for,PPE,126216
6436,Mureşan,for,PPE,126216
4712,Niebler,for,PPE,126216
6332,Niedermayer,for,PPE,126216
7255,Nistor,for,PPE,126216
5413,Novak,for,PPE,126216
6709,Novakov,for,PPE,126216
6935,Ochojska,for,PPE,126216
5407,Olbrycht,for,PPE,126216
5702,Patriciello,for,PPE,126216
6819,Peeters,for,PPE,126216
7120,Pereira Lídia,for,PPE,126216
5346,Pieper,for,PPE,126216
5788,Pietikäinen,for,PPE,126216
6335,Polčák,for,PPE,126216
6803,Polfjärd,for,PPE,126216
7149,Pollák,for,PPE,126216
6700,Pospíšil,for,PPE,126216
6488,Radev,for,PPE,126216
6750,Radtke,for,PPE,126216
6072,Rangel,for,PPE,126216
6812,Ressler,for,PPE,126216
7266,Sagartz,for,PPE,126216
6698,Salini,for,PPE,126216
6370,Sander,for,PPE,126216
6259,Sarvamaa,for,PPE,126216
