mepid,name,result,eugroup,identifier,vote_id
7244,Aguilar,for,ECR,110455,7244
5112,Bielan,for,ECR,110455,5112
6864,Bourgeois,for,ECR,110455,6864
6895,Brudziński,for,ECR,110455,6895
7214,Buxadé Villalba,for,ECR,110455,7214
5490,Czarnecki,for,ECR,110455,5490
7150,Ďuriš Nicholsonová,for,ECR,110455,7150
6511,Dzhambazki,for,ECR,110455,6511
6167,Eppink,for,ECR,110455,6167
5982,Fidanza,for,ECR,110455,5982
6998,Fiocchi,for,ECR,110455,6998
5472,Fotyga,for,ECR,110455,5472
6834,Geuking,for,ECR,110455,6834
4959,Hannan,for,ECR,110455,4959
6909,Jaki,for,ECR,110455,6909
6911,Jurgiel,for,ECR,110455,6911
7151,Jurzyca,for,ECR,110455,7151
6866,Kanko,for,ECR,110455,6866
6525,Karski,for,ECR,110455,6525
6912,Kempa,for,ECR,110455,6912
6913,Kloc,for,ECR,110455,6913
6923,Kopcińska,for,ECR,110455,6923
6530,Krasnodębski,for,ECR,110455,6530
6925,Kruk,for,ECR,110455,6925
5507,Kuźmiuk,for,ECR,110455,5507
6608,Lundgren,for,ECR,110455,6608
6234,McIntyre,for,ECR,110455,6234
6931,Mazurek,for,ECR,110455,6931
7173,Melbārde,for,ECR,110455,7173
6752,Mobarik,for,ECR,110455,6752
6934,Możdżanowska,for,ECR,110455,6934
5974,Poręba,for,ECR,110455,5974
7205,Procaccini,for,ECR,110455,7205
6937,Rafalska,for,ECR,110455,6937
7157,Ruissen,for,ECR,110455,7157
6938,Rzońca,for,ECR,110455,6938
5416,Saryusz-Wolski,for,ECR,110455,5416
7231,Slabakov,for,ECR,110455,7231
7210,Stancanelli,for,ECR,110455,7210
6798,Stegrud,for,ECR,110455,6798
6946,Szydło,for,ECR,110455,6946
7216,Tertsch,for,ECR,110455,7216
6952,Tobiszowski,for,ECR,110455,6952
6300,Tomašić,for,ECR,110455,6300
5892,Tošenovský,for,ECR,110455,5892
6683,Van Overtveldt,for,ECR,110455,6683
6945,Vrecionová,for,ECR,110455,6945
6956,Waszczykowski,for,ECR,110455,6956
6808,Weimers,for,ECR,110455,6808
6515,Wiśniewska,for,ECR,110455,6515
5052,Zahradil,for,ECR,110455,5052
6962,Zalewska,for,ECR,110455,6962
5598,Zīle,for,ECR,110455,5598
6522,Złotowski,for,ECR,110455,6522
6280,Anderson Martina,for,GUE/NGL,110455,6280
7089,Arvanitis,for,GUE/NGL,110455,7089
6926,Aubry,for,GUE/NGL,110455,6926
7072,Barrena Arza,for,GUE/NGL,110455,7072
6604,Björk,for,GUE/NGL,110455,6604
6914,Bompard,for,GUE/NGL,110455,6914
6873,Botenga,for,GUE/NGL,110455,6873
6598,Carthy,for,GUE/NGL,110455,6598
6922,Chaibi,for,GUE/NGL,110455,6922
7113,Daly,for,GUE/NGL,110455,7113
6865,Demirel,for,GUE/NGL,110455,6865
6024,Ernst,for,GUE/NGL,110455,6024
5886,Ferreira,for,GUE/NGL,110455,5886
6597,Flanagan,for,GUE/NGL,110455,6597
6815,Georgiou,for,GUE/NGL,110455,6815
7204,Georgoulis,for,GUE/NGL,110455,7204
7133,Gusmão,for,GUE/NGL,110455,7133
6628,Hazekamp,for,GUE/NGL,110455,6628
6814,Kizilyürek,for,GUE/NGL,110455,6814
7126,Kokkalis,for,GUE/NGL,110455,7126
5039,Konečná,for,GUE/NGL,110455,5039
6713,Kouloglou,for,GUE/NGL,110455,6713
7087,Kountoura,for,GUE/NGL,110455,7087
6354,Maurel,for,GUE/NGL,110455,6354
6310,Michels,for,GUE/NGL,110455,6310
7190,Modig,for,GUE/NGL,110455,7190
6250,Omarjee,for,GUE/NGL,110455,6250
5596,Papadimoulis,for,GUE/NGL,110455,5596
6920,Pelletier,for,GUE/NGL,110455,6920
7138,Pereira Sandra,for,GUE/NGL,110455,7138
7213,Pineda,for,GUE/NGL,110455,7213
7069,Rego,for,GUE/NGL,110455,7069
7169,Rodríguez Palop,for,GUE/NGL,110455,7169
6758,Schirdewan,for,GUE/NGL,110455,6758
5837,Scholz,for,GUE/NGL,110455,5837
6715,Urbán Crespo,for,GUE/NGL,110455,6715
7212,Villanueva Ruiz,for,GUE/NGL,110455,7212
6961,Villumsen,for,GUE/NGL,110455,6961
7202,Wallace,for,GUE/NGL,110455,7202
6872,Anderson,for,ID,110455,6872
7079,Androuët,for,ID,110455,7079
6988,Bardella,for,ID,110455,6988
6394,Bay,for,ID,110455,6394
6874,Beck,for,ID,110455,6874
7068,Beigneux,for,ID,110455,7068
6875,Berg,for,ID,110455,6875
6405,Bilde,for,ID,110455,6405
7076,Bruna,for,ID,110455,7076
6876,Buchheit,for,ID,110455,6876
7071,Collard,for,ID,110455,7071
6949,David,for,ID,110455,6949
6877,Fest,for,ID,110455,6877
7018,Garraud,for,ID,110455,7018
7019,Griset,for,ID,110455,7019
6751,Jamet,for,ID,110455,6751
7017,Joron,for,ID,110455,7017
6878,Krah,for,ID,110455,6878
6879,Kuhs,for,ID,110455,6879
6990,Laporte,for,ID,110455,6990
6372,Lebreton,for,ID,110455,6372
7074,Lechanteux,for,ID,110455,7074
6880,Limmer,for,ID,110455,6880
7013,Mariani,for,ID,110455,7013
6399,Mélin,for,ID,110455,6399
6759,Meuthen,for,ID,110455,6759
7075,Olivier,for,ID,110455,7075
6881,Reil,for,ID,110455,6881
7006,Rivière,for,ID,110455,7006
7078,Rougé,for,ID,110455,7078
6882,Zimniok,for,ID,110455,6882
6468,Adinolfi Isabella,for,NI,110455,6468
6411,Beghin,for,NI,110455,6411
6446,Castaldo,for,NI,110455,6446
6494,Corrao,for,Verts/ALE,110455,6494
6472,D'Amato,for,Verts/ALE,110455,6472
6413,Evi,for,Verts/ALE,110455,6413
6470,Ferrara,for,NI,110455,6470
7180,Furore,for,NI,110455,7180
7179,Gemma,for,NI,110455,7179
7189,Giarrusso,for,NI,110455,7189
7243,Gyöngyösi,for,NI,110455,7243
6836,Kolakušić,for,NI,110455,6836
6482,Pedicini,for,Verts/ALE,110455,6482
7010,Pignedoli,for,NI,110455,7010
7177,Rondinelli,for,NI,110455,7177
6471,Sonneborn,for,NI,110455,6471
6695,Zullo,for,NI,110455,6695
6755,Ademov,for,PPE,110455,6755
7219,Alexandrov Yordanov,for,PPE,110455,7219
7129,Amaro,for,PPE,110455,7129
5980,Arias Echeverría,for,PPE,110455,5980
6594,Arimont,for,PPE,110455,6594
6885,Arłukowicz,for,PPE,110455,6885
7083,Asimakopoulou,for,PPE,110455,7083
7060,Băsescu,for,PPE,110455,7060
