mepid,name,result,eugroup,identifier
7244,Aguilar,for,ECR,117280
4978,Berlato,for,ECR,117280
5112,Bielan,for,ECR,117280
6864,Bourgeois,for,ECR,117280
6895,Brudziński,for,ECR,117280
7214,Buxadé Villalba,for,ECR,117280
5490,Czarnecki,for,ECR,117280
7270,de la Pisa Carrión,for,ECR,117280
7150,Ďuriš Nicholsonová,for,ECR,117280
6511,Dzhambazki,for,ECR,117280
5982,Fidanza,for,ECR,117280
6998,Fiocchi,for,ECR,117280
4880,Fitto,for,ECR,117280
5472,Fotyga,for,ECR,117280
6834,Geuking,for,ECR,117280
6909,Jaki,for,ECR,117280
6911,Jurgiel,for,ECR,117280
7151,Jurzyca,for,ECR,117280
6866,Kanko,for,ECR,117280
6525,Karski,for,ECR,117280
6912,Kempa,for,ECR,117280
6913,Kloc,for,ECR,117280
6923,Kopcińska,for,ECR,117280
6530,Krasnodębski,for,ECR,117280
6925,Kruk,for,ECR,117280
5507,Kuźmiuk,for,ECR,117280
5969,Legutko,for,ECR,117280
6931,Mazurek,for,ECR,117280
7173,Melbārde,for,ECR,117280
6934,Możdżanowska,for,ECR,117280
5974,Poręba,for,ECR,117280
7205,Procaccini,for,ECR,117280
6937,Rafalska,for,ECR,117280
7157,Ruissen,for,ECR,117280
6938,Rzońca,for,ECR,117280
5416,Saryusz-Wolski,for,ECR,117280
7231,Slabakov,for,ECR,117280
7210,Stancanelli,for,ECR,117280
6946,Szydło,for,ECR,117280
7265,Tarczyński,for,ECR,117280
7216,Tertsch,for,ECR,117280
6952,Tobiszowski,for,ECR,117280
5878,Tomaševski,for,ECR,117280
6300,Tomašić,for,ECR,117280
5892,Tošenovský,for,ECR,117280
6683,Van Overtveldt,for,ECR,117280
6930,Vondra,for,ECR,117280
6945,Vrecionová,for,ECR,117280
6956,Waszczykowski,for,ECR,117280
6515,Wiśniewska,for,ECR,117280
5052,Zahradil,for,ECR,117280
6962,Zalewska,for,ECR,117280
5598,Zīle,for,ECR,117280
6522,Złotowski,for,ECR,117280
7089,Arvanitis,for,GUE/NGL,117280
6926,Aubry,for,GUE/NGL,117280
7072,Barrena Arza,for,GUE/NGL,117280
6604,Björk,for,GUE/NGL,117280
6914,Bompard,for,GUE/NGL,117280
6922,Chaibi,for,GUE/NGL,117280
6865,Demirel,for,GUE/NGL,117280
6024,Ernst,for,GUE/NGL,117280
5886,Ferreira,for,GUE/NGL,117280
6597,Flanagan,for,GUE/NGL,117280
6815,Georgiou,for,GUE/NGL,117280
7204,Georgoulis,for,GUE/NGL,117280
7133,Gusmão,for,GUE/NGL,117280
6628,Hazekamp,for,GUE/NGL,117280
6814,Kizilyürek,for,GUE/NGL,117280
7126,Kokkalis,for,GUE/NGL,117280
6713,Kouloglou,for,GUE/NGL,117280
7087,Kountoura,for,GUE/NGL,117280
7279,MacManus,for,GUE/NGL,117280
5992,Matias,for,GUE/NGL,117280
6354,Maurel,for,GUE/NGL,117280
6310,Michels,for,GUE/NGL,117280
7190,Modig,for,GUE/NGL,117280
6250,Omarjee,for,GUE/NGL,117280
5596,Papadimoulis,for,GUE/NGL,117280
6920,Pelletier,for,GUE/NGL,117280
7138,Pereira Sandra,for,GUE/NGL,117280
7169,Rodríguez Palop,for,GUE/NGL,117280
6758,Schirdewan,for,GUE/NGL,117280
5837,Scholz,for,GUE/NGL,117280
6715,Urbán Crespo,for,GUE/NGL,117280
7212,Villanueva Ruiz,for,GUE/NGL,117280
6961,Villumsen,for,GUE/NGL,117280
7211,Adinolfi Matteo,for,ID,117280
7079,Androuët,for,ID,117280
7174,Baldassarre,for,ID,117280
6988,Bardella,for,ID,117280
7001,Basso,for,ID,117280
6394,Bay,for,ID,117280
7068,Beigneux,for,ID,117280
6405,Bilde,for,ID,117280
6179,Bizzotto,for,ID,117280
7172,Bonfrisco,for,ID,117280
7076,Bruna,for,ID,117280
6981,Campomenosi,for,ID,117280
7182,Caroppo,for,NI,117280
7181,Casanova,for,ID,117280
7170,Ceccardi,for,ID,117280
6731,Ciocca,for,ID,117280
7071,Collard,for,ID,117280
7007,Conte,for,ID,117280
6999,Da Re,for,ID,117280
7207,Donato,for,ID,117280
7005,Dreosto,for,ID,117280
6972,Gancia,for,ID,117280
7018,Garraud,for,ID,117280
7184,Grant,for,ID,117280
7019,Griset,for,ID,117280
6404,Jalkh,for,ID,117280
6751,Jamet,for,ID,117280
7017,Joron,for,ID,117280
7016,Juvin,for,ID,117280
7275,Lacapelle,for,ID,117280
6771,Lancini,for,ID,117280
6990,Laporte,for,ID,117280
6372,Lebreton,for,ID,117280
7074,Lechanteux,for,ID,117280
7002,Lizzi,for,ID,117280
7013,Mariani,for,ID,117280
6399,Mélin,for,ID,117280
7075,Olivier,for,ID,117280
