mepid,name,result,eugroup,identifier
6866,Kanko,for,ECR,109734
6683,Van Overtveldt,for,ECR,109734
6628,Hazekamp,for,GUE/NGL,109734
5039,Konečná,for,GUE/NGL,109734
6594,Arimont,for,PPE,109734
7230,Alieva-Veli,for,Renew,109734
6799,Al-Sahlani,for,Renew,109734
7053,Armand,for,Renew,109734
6400,Auštrevičius,for,Renew,109734
7165,Azmani,for,Renew,109734
7163,Bauzá Díaz,for,Renew,109734
6835,Beer,for,Renew,109734
6089,Bilbao Barandica,for,Renew,109734
6967,Boyer,for,Renew,109734
6966,Brunet,for,Renew,109734
7121,Bunting,for,Renew,109734
6973,Cañas,for,Renew,109734
5891,Canfin,for,Renew,109734
6899,Chabaud,for,Renew,109734
6339,Charanzová,for,Renew,109734
6860,Chastel,for,Renew,109734
6951,Christensen,for,Renew,109734
6978,Cseh,for,Renew,109734
6898,Decerle,for,Renew,109734
7081,Dhamija,for,Renew,109734
6340,Dlabajová,for,Renew,109734
6324,Durand,for,Renew,109734
6828,Eroglu,for,Renew,109734
6980,Farreng,for,Renew,109734
6818,Flego,for,Renew,109734
6948,Gade,for,Renew,109734
6992,Gibson,for,Renew,109734
6840,Glück,for,Renew,109734
1793,Goerens,for,Renew,109734
6950,Grudler,for,Renew,109734
6919,Hlaváček,for,Renew,109734
7112,Hook,for,Renew,109734
7139,Horwood,for,Renew,109734
6622,Huitema,for,Renew,109734
7014,Ijabs,for,Renew,109734
6800,Karlsbro,for,Renew,109734
5021,Keller Fabienne,for,Renew,109734
6917,Kovařík,for,Renew,109734
6915,Maxová,for,Renew,109734
6957,Melchior,for,Renew,109734
6690,Mihaylova,for,Renew,109734
7196,Mohammed,for,Renew,109734
6500,Müller,for,Renew,109734
6760,Nagtegaal,for,Renew,109734
6614,Nart,for,Renew,109734
6705,Paet,for,Renew,109734
6644,Pagazaurtundúa,for,Renew,109734
6953,Pekkarinen,for,Renew,109734
7052,Pîslaru,for,Renew,109734
7088,Porritt,for,Renew,109734
7235,Rafaela,for,Renew,109734
4676,Ries,for,Renew,109734
6056,Riquet,for,Renew,109734
7200,Ritchie,for,Renew,109734
4767,Rodríguez Ramos,for,Renew,109734
7236,Schreinemacher,for,Renew,109734
6902,Séjourné,for,Renew,109734
7168,Solís Pérez,for,Renew,109734
7055,Ştefănuță,for,Renew,109734
7058,Strugariu,for,Renew,109734
6940,Tolleret,for,Renew,109734
6331,Toom,for,Renew,109734
6985,Trillet-Lenoir,for,Renew,109734
7054,Tudorache,for,Renew,109734
5879,Uspaskich,for,Renew,109734
6710,Vautmans,for,Renew,109734
6896,Vedrenne,for,Renew,109734
6159,Verhofstadt,for,Renew,109734
6971,Yon-Courtin,for,Renew,109734
6892,Zacharopoulou,for,Renew,109734
7193,Bartolo,for,S&D,109734
7008,Calenda,for,S&D,109734
6499,Chinnici,for,S&D,109734
6051,Cozzolino,for,S&D,109734
6458,Danti,for,Renew,109734
6770,Ferrandino,for,S&D,109734
6484,Picierno,for,S&D,109734
6982,Pisapia,for,S&D,109734
6942,Gregorová,for,Verts/ALE,109734
6939,Kolaja,for,Verts/ALE,109734
6932,Peksa,for,Verts/ALE,109734
6822,Semsrott,for,Verts/ALE,109734
5112,Bielan,against,ECR,109734
6895,Brudziński,against,ECR,109734
5490,Czarnecki,against,ECR,109734
7150,Ďuriš Nicholsonová,against,ECR,109734
6167,Eppink,against,ECR,109734
6998,Fiocchi,against,ECR,109734
4880,Fitto,against,ECR,109734
5472,Fotyga,against,ECR,109734
7250,Fragkos,against,ECR,109734
6909,Jaki,against,ECR,109734
6911,Jurgiel,against,ECR,109734
7151,Jurzyca,against,ECR,109734
6525,Karski,against,ECR,109734
6912,Kempa,against,ECR,109734
6923,Kopcińska,against,ECR,109734
6925,Kruk,against,ECR,109734
5969,Legutko,against,ECR,109734
6608,Lundgren,against,ECR,109734
6234,McIntyre,against,ECR,109734
6931,Mazurek,against,ECR,109734
7173,Melbārde,against,ECR,109734
6752,Mobarik,against,ECR,109734
6934,Możdżanowska,against,ECR,109734
6937,Rafalska,against,ECR,109734
7097,Roos,against,ECR,109734
7157,Ruissen,against,ECR,109734
6938,Rzońca,against,ECR,109734
7231,Slabakov,against,ECR,109734
6798,Stegrud,against,ECR,109734
6946,Szydło,against,ECR,109734
5878,Tomaševski,against,ECR,109734
6300,Tomašić,against,ECR,109734
5892,Tošenovský,against,ECR,109734
6930,Vondra,against,ECR,109734
6945,Vrecionová,against,ECR,109734
6956,Waszczykowski,against,ECR,109734
6808,Weimers,against,ECR,109734
6515,Wiśniewska,against,ECR,109734
5052,Zahradil,against,ECR,109734
6962,Zalewska,against,ECR,109734
6522,Złotowski,against,ECR,109734
5886,Ferreira,against,GUE/NGL,109734
6815,Georgiou,against,GUE/NGL,109734
7138,Pereira Sandra,against,GUE/NGL,109734
7211,Adinolfi Matteo,against,ID,109734
6872,Anderson,against,ID,109734
7079,Androuët,against,ID,109734
7174,Baldassarre,against,ID,109734
6988,Bardella,against,ID,109734
7001,Basso,against,ID,109734
6394,Bay,against,ID,109734
6874,Beck,against,ID,109734
7068,Beigneux,against,ID,109734
6875,Berg,against,ID,109734
6405,Bilde,against,ID,109734
6179,Bizzotto,against,ID,109734
7172,Bonfrisco,against,ID,109734
7000,Borchia,against,ID,109734
7076,Bruna,against,ID,109734
6876,Buchheit,against,ID,109734
6981,Campomenosi,against,ID,109734
7182,Caroppo,against,NI,109734
7181,Casanova,against,ID,109734
7170,Ceccardi,against,ID,109734
7071,Collard,against,ID,109734
7007,Conte,against,ID,109734
6999,Da Re,against,ID,109734
6949,David,against,ID,109734
6869,De Man,against,ID,109734
7207,Donato,against,ID,109734
7005,Dreosto,against,ID,109734
6972,Gancia,against,ID,109734
7018,Garraud,against,ID,109734
7184,Grant,against,ID,109734
7019,Griset,against,ID,109734
7246,Haider,against,ID,109734
6986,Huhtasaari,against,ID,109734
6404,Jalkh,against,ID,109734
6751,Jamet,against,ID,109734
7017,Joron,against,ID,109734
6960,Kofod,against,ID,109734
6878,Krah,against,ID,109734
6879,Kuhs,against,ID,109734
6771,Lancini,against,ID,109734
6990,Laporte,against,ID,109734
