mepid,name,result,eugroup,identifier
6864,Bourgeois,for,ECR,112616
7150,Ďuriš Nicholsonová,for,ECR,112616
6834,Geuking,for,ECR,112616
7151,Jurzyca,for,ECR,112616
6866,Kanko,for,ECR,112616
7157,Ruissen,for,ECR,112616
7089,Arvanitis,for,GUE/NGL,112616
6926,Aubry,for,GUE/NGL,112616
7072,Barrena Arza,for,GUE/NGL,112616
6604,Björk,for,GUE/NGL,112616
6914,Bompard,for,GUE/NGL,112616
6873,Botenga,for,GUE/NGL,112616
6922,Chaibi,for,GUE/NGL,112616
7113,Daly,for,GUE/NGL,112616
6024,Ernst,for,GUE/NGL,112616
5886,Ferreira,for,GUE/NGL,112616
6597,Flanagan,for,GUE/NGL,112616
6815,Georgiou,for,GUE/NGL,112616
7204,Georgoulis,for,GUE/NGL,112616
6628,Hazekamp,for,GUE/NGL,112616
6814,Kizilyürek,for,GUE/NGL,112616
7126,Kokkalis,for,GUE/NGL,112616
6713,Kouloglou,for,GUE/NGL,112616
7087,Kountoura,for,GUE/NGL,112616
6354,Maurel,for,GUE/NGL,112616
7190,Modig,for,GUE/NGL,112616
6250,Omarjee,for,GUE/NGL,112616
5596,Papadimoulis,for,GUE/NGL,112616
6920,Pelletier,for,GUE/NGL,112616
7138,Pereira Sandra,for,GUE/NGL,112616
7213,Pineda,for,GUE/NGL,112616
7069,Rego,for,GUE/NGL,112616
7169,Rodríguez Palop,for,GUE/NGL,112616
6758,Schirdewan,for,GUE/NGL,112616
5837,Scholz,for,GUE/NGL,112616
6715,Urbán Crespo,for,GUE/NGL,112616
7212,Villanueva Ruiz,for,GUE/NGL,112616
6961,Villumsen,for,GUE/NGL,112616
7202,Wallace,for,GUE/NGL,112616
7211,Adinolfi Matteo,for,ID,112616
6872,Anderson,for,ID,112616
7079,Androuët,for,ID,112616
6593,Annemans,for,ID,112616
6988,Bardella,for,ID,112616
7001,Basso,for,ID,112616
6874,Beck,for,ID,112616
6875,Berg,for,ID,112616
6405,Bilde,for,ID,112616
6179,Bizzotto,for,ID,112616
7172,Bonfrisco,for,ID,112616
7000,Borchia,for,ID,112616
7076,Bruna,for,ID,112616
6876,Buchheit,for,ID,112616
6981,Campomenosi,for,ID,112616
7182,Caroppo,for,NI,112616
7181,Casanova,for,ID,112616
7170,Ceccardi,for,ID,112616
7007,Conte,for,ID,112616
6999,Da Re,for,ID,112616
6869,De Man,for,ID,112616
7207,Donato,for,ID,112616
7005,Dreosto,for,ID,112616
6877,Fest,for,ID,112616
6972,Gancia,for,ID,112616
7018,Garraud,for,ID,112616
7184,Grant,for,ID,112616
7019,Griset,for,ID,112616
6404,Jalkh,for,ID,112616
6751,Jamet,for,ID,112616
7017,Joron,for,ID,112616
7016,Juvin,for,ID,112616
6879,Kuhs,for,ID,112616
6771,Lancini,for,ID,112616
6990,Laporte,for,ID,112616
6372,Lebreton,for,ID,112616
6880,Limmer,for,ID,112616
7002,Lizzi,for,ID,112616
7013,Mariani,for,ID,112616
6399,Mélin,for,ID,112616
6759,Meuthen,for,ID,112616
7075,Olivier,for,ID,112616
6979,Panza,for,ID,112616
7020,Pirbakas,for,ID,112616
7175,Regimenti,for,ID,112616
6881,Reil,for,ID,112616
7171,Rinaldi,for,ID,112616
7006,Rivière,for,ID,112616
7078,Rougé,for,ID,112616
6968,Sardone,for,ID,112616
7262,Sofo,for,ID,112616
7191,Tardino,for,ID,112616
6970,Tovaglieri,for,ID,112616
7234,Vandendriessche,for,ID,112616
6976,Zambelli,for,ID,112616
6414,Zanni,for,ID,112616
6882,Zimniok,for,ID,112616
6468,Adinolfi Isabella,for,NI,112616
6411,Beghin,for,NI,112616
6832,Buschmann,for,NI,112616
6446,Castaldo,for,NI,112616
7258,Comín i Oliveres,for,NI,112616
6494,Corrao,for,Verts/ALE,112616
6413,Evi,for,Verts/ALE,112616
6470,Ferrara,for,NI,112616
7180,Furore,for,NI,112616
7179,Gemma,for,NI,112616
7189,Giarrusso,for,NI,112616
7243,Gyöngyösi,for,NI,112616
6836,Kolakušić,for,NI,112616
7116,Nikolaou-Alavanos,for,NI,112616
6676,Papadakis Kostas,for,NI,112616
7010,Pignedoli,for,NI,112616
7276,Ponsatí Obiols,for,NI,112616
7257,Puigdemont i Casamajó,for,NI,112616
7148,Radačovský,for,NI,112616
7177,Rondinelli,for,NI,112616
7278,Rookmaker,for,NI,112616
6471,Sonneborn,for,NI,112616
6695,Zullo,for,NI,112616
6883,Adamowicz,for,PPE,112616
6755,Ademov,for,PPE,112616
7219,Alexandrov Yordanov,for,PPE,112616
7129,Amaro,for,PPE,112616
5980,Arias Echeverría,for,PPE,112616
6594,Arimont,for,PPE,112616
6885,Arłukowicz,for,PPE,112616
7060,Băsescu,for,PPE,112616
6927,Bellamy,for,PPE,112616
7067,Benjumea Benjumea,for,PPE,112616
7162,Berendsen,for,PPE,112616
7155,Bilčík,for,PPE,112616
7026,Blaga,for,PPE,112616
7025,Bogdan,for,PPE,112616
5388,Buzek,for,PPE,112616
6039,Carvalho,for,PPE,112616
5252,Casa,for,PPE,112616
5508,del Castillo Vera,for,PPE,112616
5236,Christoforou,for,PPE,112616
6600,Clune,for,PPE,112616
6929,Colin-Oesterlé,for,PPE,112616
5981,van Dalen,for,PPE,112616
5921,Danjean,for,PPE,112616
6345,Deli,for,PPE,112616
5983,Estaràs Ferragut,for,PPE,112616
6928,Evren,for,PPE,112616
6068,Fernandes,for,PPE,112616
7108,Fitzgerald,for,PPE,112616
6813,Fourlas,for,PPE,112616
6906,Frankowski,for,PPE,112616
6852,Franssen,for,PPE,112616
7253,Glavak,for,PPE,112616
6002,Győri,for,PPE,112616
6907,Halicki,for,PPE,112616
6777,Hansen,for,PPE,112616
7035,Hava,for,PPE,112616
6811,Herbst,for,PPE,112616
6534,Hetman,for,PPE,112616
5953,Hohlmeier,for,PPE,112616
4987,Hortefeux,for,PPE,112616
5952,Hübner,for,PPE,112616
5945,Jahr,for,PPE,112616
6910,Jarubas,for,PPE,112616
7223,Juknevičienė,for,PPE,112616
5944,Kalinowski,for,PPE,112616
6095,Kalniete,for,PPE,112616
7222,Kanev,for,PPE,112616
4669,Karas,for,PPE,112616
6666,Kefalogiannis,for,PPE,112616
5855,Kelly,for,PPE,112616
6805,Kokalari,for,PPE,112616
6918,Kopacz,for,PPE,112616
6001,Kósa,for,PPE,112616
6196,Kovatchev,for,PPE,112616
7226,Kubilius,for,PPE,112616
7080,Kympouropoulos,for,PPE,112616
6662,Kyrtsos,for,PPE,112616
5727,de Lange,for,PPE,112616
6592,Lenaers,for,PPE,112616
3855,Liese,for,PPE,112616
7161,López Gil,for,PPE,112616
5964,Łukacijewska,for,PPE,112616
6855,Lutgen,for,PPE,112616
6440,McAllister,for,PPE,112616
5245,McGuinness,for,PPE,112616
7218,Maldeikienė,for,PPE,112616
4964,Manders,for,PPE,112616
5646,Marinescu,for,PPE,112616
6096,Mato,for,PPE,112616
6483,Maydell,for,PPE,112616
7224,Mažylis,for,PPE,112616
7051,Meimarakis,for,PPE,112616
6121,Melo,for,PPE,112616
6297,Metsola,for,PPE,112616
7209,Milazzo,for,PPE,112616
5518,Millán Mon,for,PPE,112616
6366,Monteiro de Aguiar,for,PPE,112616
7099,Montserrat,for,PPE,112616
6368,Morano,for,PPE,112616
6825,Mortler,for,PPE,112616
6436,Mureşan,for,PPE,112616
6332,Niedermayer,for,PPE,112616
7255,Nistor,for,PPE,112616
5413,Novak,for,PPE,112616
5407,Olbrycht,for,PPE,112616
7120,Pereira Lídia,for,PPE,112616
5788,Pietikäinen,for,PPE,112616
6335,Polčák,for,PPE,112616
6803,Polfjärd,for,PPE,112616
6750,Radtke,for,PPE,112616
6072,Rangel,for,PPE,112616
6812,Ressler,for,PPE,112616
6370,Sander,for,PPE,112616
5345,Schwab,for,PPE,112616
6823,Seekatz,for,PPE,112616
6941,Sikorski,for,PPE,112616
6824,Simon,for,PPE,112616
6816,Sokol,for,PPE,112616
6663,Spyraki,for,PPE,112616
7277,Terras,for,PPE,112616
5949,Thun und Hohenstein,for,PPE,112616
6801,Tobé,for,PPE,112616
5600,Vaidere,for,PPE,112616
5930,Verheyen,for,PPE,112616
7062,Vincze,for,PPE,112616
6356,Virkkunen,for,PPE,112616
5934,Voss,for,PPE,112616
7233,Walsh,for,PPE,112616
6804,Warborn,for,PPE,112616
7153,Wiezik,for,PPE,112616
5782,Winkler,for,PPE,112616
6820,Wiseler-Lima,for,PPE,112616
6997,Zarzalejos,for,PPE,112616
7012,Zoido Álvarez,for,PPE,112616
6734,Zovko,for,PPE,112616
6094,Zver,for,PPE,112616
7230,Alieva-Veli,for,Renew,112616
6327,Ansip,for,Renew,112616
7053,Armand,for,Renew,112616
6400,Auštrevičius,for,Renew,112616
7165,Azmani,for,Renew,112616
7163,Bauzá Díaz,for,Renew,112616
6835,Beer,for,Renew,112616
6944,Bijoux,for,Renew,112616
6089,Bilbao Barandica,for,Renew,112616
7057,Botoş,for,Renew,112616
6967,Boyer,for,Renew,112616
6966,Brunet,for,Renew,112616
6973,Cañas,for,Renew,112616
5891,Canfin,for,Renew,112616
6899,Chabaud,for,Renew,112616
6339,Charanzová,for,Renew,112616
6860,Chastel,for,Renew,112616
6951,Christensen,for,Renew,112616
7271,Cicurel,for,Renew,112616
7021,Cioloş,for,Renew,112616
6978,Cseh,for,Renew,112616
6458,Danti,for,Renew,112616
6898,Decerle,for,Renew,112616
6340,Dlabajová,for,Renew,112616
6987,Donáth,for,Renew,112616
6324,Durand,for,Renew,112616
6828,Eroglu,for,Renew,112616
6980,Farreng,for,Renew,112616
6601,Federley,for,Renew,112616
6818,Flego,for,Renew,112616
6948,Gade,for,Renew,112616
7022,Gamon,for,Renew,112616
6947,Garicano,for,Renew,112616
7050,Ghinea,for,Renew,112616
6840,Glück,for,Renew,112616
1793,Goerens,for,Renew,112616
7273,Gozi,for,Renew,112616
7164,Groothuis,for,Renew,112616
6849,Grošelj,for,Renew,112616
6950,Grudler,for,Renew,112616
6936,Guetta,for,Renew,112616
6841,Hahn Svenja,for,Renew,112616
6959,Hayer,for,Renew,112616
6919,Hlaváček,for,Renew,112616
7154,Hojsík,for,Renew,112616
6622,Huitema,for,Renew,112616
7014,Ijabs,for,Renew,112616
5385,in  't Veld,for,Renew,112616
6844,Joveva,for,Renew,112616
6975,Karleskind,for,Renew,112616
6800,Karlsbro,for,Renew,112616
6766,Katainen,for,Renew,112616
5021,Keller Fabienne,for,Renew,112616
6921,Knotek,for,Renew,112616
6842,Körner,for,Renew,112616
6917,Kovařík,for,Renew,112616
6504,Kyuchyuk,for,Renew,112616
6887,Loiseau,for,Renew,112616
5889,Løkkegaard,for,Renew,112616
6915,Maxová,for,Renew,112616
6690,Mihaylova,for,Renew,112616
6500,Müller,for,Renew,112616
