mepid,name,result,eugroup,identifier
7089,Arvanitis,for,GUE/NGL,116767
6926,Aubry,for,GUE/NGL,116767
7072,Barrena Arza,for,GUE/NGL,116767
6604,Björk,for,GUE/NGL,116767
6914,Bompard,for,GUE/NGL,116767
6873,Botenga,for,GUE/NGL,116767
6922,Chaibi,for,GUE/NGL,116767
7113,Daly,for,GUE/NGL,116767
6865,Demirel,for,GUE/NGL,116767
6024,Ernst,for,GUE/NGL,116767
5886,Ferreira,for,GUE/NGL,116767
6597,Flanagan,for,GUE/NGL,116767
6815,Georgiou,for,GUE/NGL,116767
7204,Georgoulis,for,GUE/NGL,116767
7133,Gusmão,for,GUE/NGL,116767
6628,Hazekamp,for,GUE/NGL,116767
6814,Kizilyürek,for,GUE/NGL,116767
7126,Kokkalis,for,GUE/NGL,116767
6713,Kouloglou,for,GUE/NGL,116767
7087,Kountoura,for,GUE/NGL,116767
7279,MacManus,for,GUE/NGL,116767
5992,Matias,for,GUE/NGL,116767
6354,Maurel,for,GUE/NGL,116767
6310,Michels,for,GUE/NGL,116767
7190,Modig,for,GUE/NGL,116767
6250,Omarjee,for,GUE/NGL,116767
5596,Papadimoulis,for,GUE/NGL,116767
6920,Pelletier,for,GUE/NGL,116767
7138,Pereira Sandra,for,GUE/NGL,116767
7213,Pineda,for,GUE/NGL,116767
7069,Rego,for,GUE/NGL,116767
7169,Rodríguez Palop,for,GUE/NGL,116767
6758,Schirdewan,for,GUE/NGL,116767
5837,Scholz,for,GUE/NGL,116767
6715,Urbán Crespo,for,GUE/NGL,116767
7212,Villanueva Ruiz,for,GUE/NGL,116767
6961,Villumsen,for,GUE/NGL,116767
7202,Wallace,for,GUE/NGL,116767
6960,Kofod,for,ID,116767
6468,Adinolfi Isabella,for,NI,116767
6411,Beghin,for,NI,116767
6832,Buschmann,for,NI,116767
6446,Castaldo,for,NI,116767
7258,Comín i Oliveres,for,NI,116767
6494,Corrao,for,Verts/ALE,116767
6472,D'Amato,for,Verts/ALE,116767
6413,Evi,for,Verts/ALE,116767
6470,Ferrara,for,NI,116767
7180,Furore,for,NI,116767
7179,Gemma,for,NI,116767
7189,Giarrusso,for,NI,116767
7123,Konstantinou,for,NI,116767
6482,Pedicini,for,Verts/ALE,116767
7010,Pignedoli,for,NI,116767
7276,Ponsatí Obiols,for,NI,116767
7257,Puigdemont i Casamajó,for,NI,116767
7148,Radačovský,for,NI,116767
7177,Rondinelli,for,NI,116767
6471,Sonneborn,for,NI,116767
6695,Zullo,for,NI,116767
5788,Pietikäinen,for,PPE,116767
6279,Andrieu,for,S&D,116767
6553,Arena,for,S&D,116767
7082,Glucksmann,for,S&D,116767
6107,Guillaume,for,S&D,116767
7085,Lalucq,for,S&D,116767
7086,Larrouturou,for,S&D,116767
7272,Mebarek,for,S&D,116767
6473,Noichl,for,S&D,116767
6943,Spurek,for,Verts/ALE,116767
5624,Tarabella,for,S&D,116767
4990,Van Brempt,for,S&D,116767
7263,Alametsä,for,Verts/ALE,116767
5924,Alfonsi,for,Verts/ALE,116767
6845,Andresen,for,Verts/ALE,116767
5291,Auken,for,Verts/ALE,116767
6905,Biteau,for,Verts/ALE,116767
6846,Bloss,for,Verts/ALE,116767
6837,Boeselager,for,Verts/ALE,116767
6829,Breyer,for,Verts/ALE,116767
6867,Bricmont,for,Verts/ALE,116767
5913,Bütikofer,for,Verts/ALE,116767
6964,Carême,for,Verts/ALE,116767
6847,Cavazzini,for,Verts/ALE,116767
6897,Cormand,for,Verts/ALE,116767
7043,Cuffe,for,Verts/ALE,116767
6730,Dalunde,for,Verts/ALE,116767
6924,Delbos-Corfield,for,Verts/ALE,116767
6040,Delli,for,Verts/ALE,116767
6850,Deparnay-Grunenberg,for,Verts/ALE,116767
6868,De Sutter,for,Verts/ALE,116767
5899,Eickhout,for,Verts/ALE,116767
6775,Franz,for,Verts/ALE,116767
6851,Freund,for,Verts/ALE,116767
6853,Geese,for,Verts/ALE,116767
5904,Giegold,for,Verts/ALE,116767
6942,Gregorová,for,Verts/ALE,116767
7274,Gruffat,for,Verts/ALE,116767
7034,Guerreiro,for,Verts/ALE,116767
6854,Hahn Henrike,for,Verts/ALE,116767
5926,Häusling,for,Verts/ALE,116767
4535,Hautala,for,Verts/ALE,116767
6856,Herzberger-Fofana,for,Verts/ALE,116767
6797,Holmgren,for,Verts/ALE,116767
5914,Jadot,for,Verts/ALE,116767
7220,Jakeliūnas,for,Verts/ALE,116767
5908,Keller Ska,for,Verts/ALE,116767
6939,Kolaja,for,Verts/ALE,116767
6795,Kuhnke,for,Verts/ALE,116767
6857,Lagodinsky,for,Verts/ALE,116767
5838,Lamberts,for,Verts/ALE,116767
6858,Langensiepen,for,Verts/ALE,116767
6859,Marquardt,for,Verts/ALE,116767
6776,Metz,for,Verts/ALE,116767
6861,Neumann,for,Verts/ALE,116767
6862,Nienaß,for,Verts/ALE,116767
7187,Niinistö,for,Verts/ALE,116767
7240,O'Sullivan,for,Verts/ALE,116767
6863,Paulus,for,Verts/ALE,116767
6932,Peksa,for,Verts/ALE,116767
6963,Peter-Hansen,for,Verts/ALE,116767
6529,Reintke,for,Verts/ALE,116767
7217,Riba i Giner,for,Verts/ALE,116767
7280,Ripa,for,Verts/ALE,116767
5917,Rivasi,for,Verts/ALE,116767
6900,Roose,for,Verts/ALE,116767
6893,Satouri,for,Verts/ALE,116767
6822,Semsrott,for,Verts/ALE,116767
6738,Solé,for,Verts/ALE,116767
7156,Strik,for,Verts/ALE,116767
6894,Toussaint,for,Verts/ALE,116767
6591,Urtasun,for,Verts/ALE,116767
