mepid,name,result,eugroup,identifier,vote_id
6864,Bourgeois,for,ECR,125199,6864
7150,Ďuriš Nicholsonová,for,ECR,125199,7150
7151,Jurzyca,for,ECR,125199,7151
6866,Kanko,for,ECR,125199,6866
6608,Lundgren,for,ECR,125199,6608
5892,Tošenovský,for,ECR,125199,5892
6683,Van Overtveldt,for,ECR,125199,6683
6945,Vrecionová,for,ECR,125199,6945
5052,Zahradil,for,ECR,125199,5052
7089,Arvanitis,for,GUE/NGL,125199,7089
6926,Aubry,for,GUE/NGL,125199,6926
7072,Barrena Arza,for,GUE/NGL,125199,7072
6604,Björk,for,GUE/NGL,125199,6604
6914,Bompard,for,GUE/NGL,125199,6914
6873,Botenga,for,GUE/NGL,125199,6873
6922,Chaibi,for,GUE/NGL,125199,6922
7113,Daly,for,GUE/NGL,125199,7113
6865,Demirel,for,GUE/NGL,125199,6865
6024,Ernst,for,GUE/NGL,125199,6024
5886,Ferreira,for,GUE/NGL,125199,5886
6597,Flanagan,for,GUE/NGL,125199,6597
6815,Georgiou,for,GUE/NGL,125199,6815
7204,Georgoulis,for,GUE/NGL,125199,7204
7133,Gusmão,for,GUE/NGL,125199,7133
6628,Hazekamp,for,GUE/NGL,125199,6628
6814,Kizilyürek,for,GUE/NGL,125199,6814
7126,Kokkalis,for,GUE/NGL,125199,7126
5039,Konečná,for,GUE/NGL,125199,5039
6713,Kouloglou,for,GUE/NGL,125199,6713
7087,Kountoura,for,GUE/NGL,125199,7087
7279,MacManus,for,GUE/NGL,125199,7279
5992,Matias,for,GUE/NGL,125199,5992
6354,Maurel,for,GUE/NGL,125199,6354
6310,Michels,for,GUE/NGL,125199,6310
7190,Modig,for,GUE/NGL,125199,7190
6250,Omarjee,for,GUE/NGL,125199,6250
5596,Papadimoulis,for,GUE/NGL,125199,5596
6920,Pelletier,for,GUE/NGL,125199,6920
7138,Pereira Sandra,for,GUE/NGL,125199,7138
7213,Pineda,for,GUE/NGL,125199,7213
7069,Rego,for,GUE/NGL,125199,7069
7169,Rodríguez Palop,for,GUE/NGL,125199,7169
6758,Schirdewan,for,GUE/NGL,125199,6758
5837,Scholz,for,GUE/NGL,125199,5837
6715,Urbán Crespo,for,GUE/NGL,125199,6715
7212,Villanueva Ruiz,for,GUE/NGL,125199,7212
6961,Villumsen,for,GUE/NGL,125199,6961
7202,Wallace,for,GUE/NGL,125199,7202
7172,Bonfrisco,for,ID,125199,7172
7007,Conte,for,ID,125199,7007
6949,David,for,ID,125199,6949
6972,Gancia,for,ID,125199,6972
6960,Kofod,for,ID,125199,6960
6979,Panza,for,ID,125199,6979
7175,Regimenti,for,ID,125199,7175
7183,Vuolo,for,ID,125199,7183
6468,Adinolfi Isabella,for,NI,125199,6468
6411,Beghin,for,NI,125199,6411
6832,Buschmann,for,NI,125199,6832
6446,Castaldo,for,NI,125199,6446
7258,Comín i Oliveres,for,NI,125199,7258
6494,Corrao,for,Verts/ALE,125199,6494
6472,D'Amato,for,Verts/ALE,125199,6472
6413,Evi,for,Verts/ALE,125199,6413
6470,Ferrara,for,NI,125199,6470
7180,Furore,for,NI,125199,7180
7179,Gemma,for,NI,125199,7179
7189,Giarrusso,for,NI,125199,7189
7123,Konstantinou,for,NI,125199,7123
7116,Nikolaou-Alavanos,for,NI,125199,7116
6676,Papadakis Kostas,for,NI,125199,6676
6482,Pedicini,for,Verts/ALE,125199,6482
7010,Pignedoli,for,NI,125199,7010
7276,Ponsatí Obiols,for,NI,125199,7276
7257,Puigdemont i Casamajó,for,NI,125199,7257
7177,Rondinelli,for,NI,125199,7177
7278,Rookmaker,for,NI,125199,7278
6471,Sonneborn,for,NI,125199,6471
6695,Zullo,for,NI,125199,6695
6883,Adamowicz,for,PPE,125199,6883
6755,Ademov,for,PPE,125199,6755
7219,Alexandrov Yordanov,for,PPE,125199,7219
6594,Arimont,for,PPE,125199,6594
6885,Arłukowicz,for,PPE,125199,6885
7083,Asimakopoulou,for,PPE,125199,7083
7162,Berendsen,for,PPE,125199,7162
7155,Bilčík,for,PPE,125199,7155
7026,Blaga,for,PPE,125199,7026
7025,Bogdan,for,PPE,125199,7025
6617,Buda,for,PPE,125199,6617
5729,Buşoi,for,PPE,125199,5729
6039,Carvalho,for,PPE,125199,6039
5236,Christoforou,for,PPE,125199,5236
6600,Clune,for,PPE,125199,6600
6929,Colin-Oesterlé,for,PPE,125199,6929
5921,Danjean,for,PPE,125199,5921
6762,Didier,for,PPE,125199,6762
6928,Evren,for,PPE,125199,6928
7108,Fitzgerald,for,PPE,125199,7108
6813,Fourlas,for,PPE,125199,6813
6906,Frankowski,for,PPE,125199,6906
6852,Franssen,for,PPE,125199,6852
6907,Halicki,for,PPE,125199,6907
6777,Hansen,for,PPE,125199,6777
7035,Hava,for,PPE,125199,7035
4987,Hortefeux,for,PPE,125199,4987
5952,Hübner,for,PPE,125199,5952
6095,Kalniete,for,PPE,125199,6095
7222,Kanev,for,PPE,125199,7222
6666,Kefalogiannis,for,PPE,125199,6666
5855,Kelly,for,PPE,125199,5855
6805,Kokalari,for,PPE,125199,6805
6918,Kopacz,for,PPE,125199,6918
7080,Kympouropoulos,for,PPE,125199,7080
6662,Kyrtsos,for,PPE,125199,6662
5727,de Lange,for,PPE,125199,5727
6592,Lenaers,for,PPE,125199,6592
5105,Lewandowski,for,PPE,125199,5105
5964,Łukacijewska,for,PPE,125199,5964
6855,Lutgen,for,PPE,125199,6855
7218,Maldeikienė,for,PPE,125199,7218
4964,Manders,for,PPE,125199,4964
7284,Markey,for,PPE,125199,7284
6483,Maydell,for,PPE,125199,6483
7051,Meimarakis,for,PPE,125199,7051
7209,Milazzo,for,PPE,125199,7209
6368,Morano,for,PPE,125199,6368
7036,Motreanu,for,PPE,125199,7036
6436,Mureşan,for,PPE,125199,6436
4712,Niebler,for,PPE,125199,4712
6332,Niedermayer,for,PPE,125199,6332
7255,Nistor,for,PPE,125199,7255
6819,Peeters,for,PPE,125199,6819
5788,Pietikäinen,for,PPE,125199,5788
6335,Polčák,for,PPE,125199,6335
6803,Polfjärd,for,PPE,125199,6803
7149,Pollák,for,PPE,125199,7149
6700,Pospíšil,for,PPE,125199,6700
6488,Radev,for,PPE,125199,6488
6370,Sander,for,PPE,125199,6370
6259,Sarvamaa,for,PPE,125199,6259
6636,Schreijer-Pierik,for,PPE,125199,6636
6824,Simon,for,PPE,125199,6824
6663,Spyraki,for,PPE,125199,6663
5949,Thun und Hohenstein,for,PPE,125199,5949
6801,Tobé,for,PPE,125199,6801
6681,Tomc,for,PPE,125199,6681
5600,Vaidere,for,PPE,125199,5600
6356,Virkkunen,for,PPE,125199,6356
6664,Vozemberg-Vrionidi,for,PPE,125199,6664
7233,Walsh,for,PPE,125199,7233
6804,Warborn,for,PPE,125199,6804
6908,Weiss,for,PPE,125199,6908
7153,Wiezik,for,PPE,125199,7153
5782,Winkler,for,PPE,125199,5782
6820,Wiseler-Lima,for,PPE,125199,6820
6665,Zagorakis,for,PPE,125199,6665
7230,Alieva-Veli,for,Renew,125199,7230
6799,Al-Sahlani,for,Renew,125199,6799
7260,Andrews,for,Renew,125199,7260
6327,Ansip,for,Renew,125199,6327
6400,Auštrevičius,for,Renew,125199,6400
7165,Azmani,for,Renew,125199,7165
7163,Bauzá Díaz,for,Renew,125199,7163
6835,Beer,for,Renew,125199,6835
6944,Bijoux,for,Renew,125199,6944
6089,Bilbao Barandica,for,Renew,125199,6089
7057,Botoş,for,Renew,125199,7057
6967,Boyer,for,Renew,125199,6967
6966,Brunet,for,Renew,125199,6966
6973,Cañas,for,Renew,125199,6973
5891,Canfin,for,Renew,125199,5891
6899,Chabaud,for,Renew,125199,6899
6339,Charanzová,for,Renew,125199,6339
6860,Chastel,for,Renew,125199,6860
6951,Christensen,for,Renew,125199,6951
7271,Cicurel,for,Renew,125199,7271
7021,Cioloş,for,Renew,125199,7021
6978,Cseh,for,Renew,125199,6978
6458,Danti,for,Renew,125199,6458
6898,Decerle,for,Renew,125199,6898
6340,Dlabajová,for,Renew,125199,6340
6987,Donáth,for,Renew,125199,6987
6324,Durand,for,Renew,125199,6324
6828,Eroglu,for,Renew,125199,6828
6980,Farreng,for,Renew,125199,6980
6601,Federley,for,Renew,125199,6601
6818,Flego,for,Renew,125199,6818
6948,Gade,for,Renew,125199,6948
7022,Gamon,for,Renew,125199,7022
6947,Garicano,for,Renew,125199,6947
7283,Gheorghe,for,Renew,125199,7283
7050,Ghinea,for,Renew,125199,7050
6840,Glück,for,Renew,125199,6840
1793,Goerens,for,Renew,125199,1793
7273,Gozi,for,Renew,125199,7273
7164,Groothuis,for,Renew,125199,7164
6849,Grošelj,for,Renew,125199,6849
6950,Grudler,for,Renew,125199,6950
6936,Guetta,for,Renew,125199,6936
6841,Hahn Svenja,for,Renew,125199,6841
6959,Hayer,for,Renew,125199,6959
6919,Hlaváček,for,Renew,125199,6919
7154,Hojsík,for,Renew,125199,7154
6622,Huitema,for,Renew,125199,6622
7014,Ijabs,for,Renew,125199,7014
5385,in  't Veld,for,Renew,125199,5385
6844,Joveva,for,Renew,125199,6844
6975,Karleskind,for,Renew,125199,6975
6800,Karlsbro,for,Renew,125199,6800
6766,Katainen,for,Renew,125199,6766
7203,Kelleher,for,Renew,125199,7203
5021,Keller Fabienne,for,Renew,125199,5021
6842,Körner,for,Renew,125199,6842
6917,Kovařík,for,Renew,125199,6917
6504,Kyuchyuk,for,Renew,125199,6504
6887,Loiseau,for,Renew,125199,6887
5889,Løkkegaard,for,Renew,125199,5889
6915,Maxová,for,Renew,125199,6915
6957,Melchior,for,Renew,125199,6957
6690,Mihaylova,for,Renew,125199,6690
6500,Müller,for,Renew,125199,6500
6760,Nagtegaal,for,Renew,125199,6760
6614,Nart,for,Renew,125199,6614
6830,Oetjen,for,Renew,125199,6830
6705,Paet,for,Renew,125199,6705
6644,Pagazaurtundúa,for,Renew,125199,6644
6953,Pekkarinen,for,Renew,125199,6953
6510,Petersen,for,Renew,125199,6510
7052,Pîslaru,for,Renew,125199,7052
7235,Rafaela,for,Renew,125199,7235
4676,Ries,for,Renew,125199,4676
6056,Riquet,for,Renew,125199,6056
4767,Rodríguez Ramos,for,Renew,125199,4767
7236,Schreinemacher,for,Renew,125199,7236
6902,Séjourné,for,Renew,125199,6902
6817,Semedo,for,Renew,125199,6817
7152,Šimečka,for,Renew,125199,7152
7168,Solís Pérez,for,Renew,125199,7168
7055,Ştefănuță,for,Renew,125199,7055
7058,Strugariu,for,Renew,125199,7058
7259,Søgaard-Lidell,for,Renew,125199,7259
6940,Tolleret,for,Renew,125199,6940
6331,Toom,for,Renew,125199,6331
6281,Torvalds,for,Renew,125199,6281
6985,Trillet-Lenoir,for,Renew,125199,6985
7054,Tudorache,for,Renew,125199,7054
6710,Vautmans,for,Renew,125199,6710
6896,Vedrenne,for,Renew,125199,6896
6159,Verhofstadt,for,Renew,125199,6159
7268,Vázquez Lázara,for,Renew,125199,7268
6971,Yon-Courtin,for,Renew,125199,6971
6892,Zacharopoulou,for,Renew,125199,6892
6651,Aguilera,for,S&D,125199,6651
7167,Ameriks,for,S&D,125199,7167
6279,Andrieu,for,S&D,125199,6279
7254,Angel,for,S&D,125199,7254
6977,Ara-Kovács,for,S&D,125199,6977
6553,Arena,for,S&D,125199,6553
7040,Avram,for,S&D,125199,7040
6888,Balt,for,S&D,125199,6888
6831,Barley,for,S&D,125199,6831
7193,Bartolo,for,S&D,125199,7193
6889,Belka,for,S&D,125199,6889
7047,Benea,for,S&D,125199,7047
6505,Benifei,for,S&D,125199,6505
5173,Beňová,for,S&D,125199,5173
6796,Bergkvist,for,S&D,125199,6796
6891,Biedroń,for,S&D,125199,6891
6833,Bischoff,for,S&D,125199,6833
5867,Blinkevičiūtė,for,S&D,125199,5867
6449,Bonafè,for,S&D,125199,6449
6264,Borzan,for,S&D,125199,6264
6843,Brglez,for,S&D,125199,6843
4690,Bullmann,for,S&D,125199,4690
7008,Calenda,for,S&D,125199,7008
7252,Carvalhais,for,S&D,125199,7252
7030,Cerdas,for,S&D,125199,7030
7166,Chahim,for,S&D,125199,7166
6499,Chinnici,for,S&D,125199,6499
6901,Cimoszewicz,for,S&D,125199,6901
7046,Ciuhodaru,for,S&D,125199,7046
7145,Číž,for,S&D,125199,7145
5661,Crețu,for,S&D,125199,5661
6806,Danielsson,for,S&D,125199,6806
6062,De Castro,for,S&D,125199,6062
6969,Dobrev,for,S&D,125199,6969
7248,Durá Ferrandis,for,S&D,125199,7248
7282,Engerer,for,S&D,125199,7282
6014,Ertug,for,S&D,125199,6014
6080,Fajon,for,S&D,125199,6080
6652,Fernández,for,S&D,125199,6652
6770,Ferrandino,for,S&D,125199,6770
6791,Fritzon,for,S&D,125199,6791
6955,Fuglsang,for,S&D,125199,6955
7090,Gálvez Muñoz,for,S&D,125199,7090
7105,García Del Blanco,for,S&D,125199,7105
7125,García Muñoz,for,S&D,125199,7125
5417,García Pérez,for,S&D,125199,5417
6130,Gardiazabal Rubial,for,S&D,125199,6130
3827,Gebhardt,for,S&D,125199,3827
6005,Geier,for,S&D,125199,6005
7082,Glucksmann,for,S&D,125199,7082
7111,González,for,S&D,125199,7111
7106,González Casares,for,S&D,125199,7106
6419,Grapini,for,S&D,125199,6419
7009,Gualmini,for,S&D,125199,7009
6107,Guillaume,for,S&D,125199,6107
6603,Guteland,for,S&D,125199,6603
7146,Hajšel,for,S&D,125199,7146
7070,Heide,for,S&D,125199,7070
7185,Heinäluoma,for,S&D,125199,7185
7122,Homs Ginel,for,S&D,125199,7122
7229,Hristov,for,S&D,125199,7229
6792,Incir,for,S&D,125199,6792
