mepid,name,result,eugroup,identifier,vote_id
7244,Aguilar,for,ECR,110613,7244
7214,Buxadé Villalba,for,ECR,110613,7214
6167,Eppink,for,ECR,110613,6167
6911,Jurgiel,for,ECR,110613,6911
6913,Kloc,for,ECR,110613,6913
6925,Kruk,for,ECR,110613,6925
6608,Lundgren,for,ECR,110613,6608
6934,Możdżanowska,for,ECR,110613,6934
7160,Rooken,for,ECR,110613,7160
7097,Roos,for,ECR,110613,7097
5416,Saryusz-Wolski,for,ECR,110613,5416
6798,Stegrud,for,ECR,110613,6798
7216,Tertsch,for,ECR,110613,7216
5878,Tomaševski,for,ECR,110613,5878
5892,Tošenovský,for,ECR,110613,5892
6945,Vrecionová,for,ECR,110613,6945
6808,Weimers,for,ECR,110613,6808
5052,Zahradil,for,ECR,110613,5052
7211,Adinolfi Matteo,for,ID,110613,7211
6872,Anderson,for,ID,110613,6872
7079,Androuët,for,ID,110613,7079
6593,Annemans,for,ID,110613,6593
7174,Baldassarre,for,ID,110613,7174
6988,Bardella,for,ID,110613,6988
7001,Basso,for,ID,110613,7001
6394,Bay,for,ID,110613,6394
6874,Beck,for,ID,110613,6874
7068,Beigneux,for,ID,110613,7068
6875,Berg,for,ID,110613,6875
6405,Bilde,for,ID,110613,6405
6179,Bizzotto,for,ID,110613,6179
6954,Blaško,for,ID,110613,6954
7000,Borchia,for,ID,110613,7000
7076,Bruna,for,ID,110613,7076
6876,Buchheit,for,ID,110613,6876
6981,Campomenosi,for,ID,110613,6981
7182,Caroppo,for,NI,110613,7182
7170,Ceccardi,for,ID,110613,7170
7071,Collard,for,ID,110613,7071
7007,Conte,for,ID,110613,7007
6999,Da Re,for,ID,110613,6999
6869,De Man,for,ID,110613,6869
7207,Donato,for,ID,110613,7207
7005,Dreosto,for,ID,110613,7005
6877,Fest,for,ID,110613,6877
6972,Gancia,for,ID,110613,6972
7018,Garraud,for,ID,110613,7018
7184,Grant,for,ID,110613,7184
7019,Griset,for,ID,110613,7019
7246,Haider,for,ID,110613,7246
6989,Hakkarainen,for,ID,110613,6989
6986,Huhtasaari,for,ID,110613,6986
6751,Jamet,for,ID,110613,6751
7017,Joron,for,ID,110613,7017
6878,Krah,for,ID,110613,6878
6879,Kuhs,for,ID,110613,6879
6771,Lancini,for,ID,110613,6771
6990,Laporte,for,ID,110613,6990
6372,Lebreton,for,ID,110613,6372
7074,Lechanteux,for,ID,110613,7074
6880,Limmer,for,ID,110613,6880
7002,Lizzi,for,ID,110613,7002
6886,Madison,for,ID,110613,6886
7013,Mariani,for,ID,110613,7013
6627,Mayer,for,ID,110613,6627
6399,Mélin,for,ID,110613,6399
6759,Meuthen,for,ID,110613,6759
7075,Olivier,for,ID,110613,7075
6979,Panza,for,ID,110613,6979
7020,Pirbakas,for,ID,110613,7020
6881,Reil,for,ID,110613,6881
7171,Rinaldi,for,ID,110613,7171
7006,Rivière,for,ID,110613,7006
7078,Rougé,for,ID,110613,7078
6968,Sardone,for,ID,110613,6968
7191,Tardino,for,ID,110613,7191
6970,Tovaglieri,for,ID,110613,6970
7234,Vandendriessche,for,ID,110613,7234
6610,Vilimsky,for,ID,110613,6610
7183,Vuolo,for,ID,110613,7183
6976,Zambelli,for,ID,110613,6976
6414,Zanni,for,ID,110613,6414
6882,Zimniok,for,ID,110613,6882
7096,Fox,for,NI,110613,7096
7143,Lowe,for,NI,110613,7143
7092,Monteith,for,NI,110613,7092
7011,Patten,for,NI,110613,7011
7148,Radačovský,for,NI,110613,7148
7115,Rowland,for,NI,110613,7115
7093,Tennant,for,NI,110613,7093
7147,Uhrík,for,NI,110613,7147
6343,Bocskor,for,PPE,110613,6343
7209,Milazzo,for,PPE,110613,7209
6698,Salini,for,PPE,110613,6698
6259,Sarvamaa,for,PPE,110613,6259
5112,Bielan,against,ECR,110613,5112
