mepid,name,result,eugroup,identifier
7244,Aguilar,for,ECR,114521
4978,Berlato,for,ECR,114521
5112,Bielan,for,ECR,114521
6864,Bourgeois,for,ECR,114521
6895,Brudziński,for,ECR,114521
7214,Buxadé Villalba,for,ECR,114521
5490,Czarnecki,for,ECR,114521
7270,de la Pisa Carrión,for,ECR,114521
7150,Ďuriš Nicholsonová,for,ECR,114521
6511,Dzhambazki,for,ECR,114521
6167,Eppink,for,ECR,114521
5982,Fidanza,for,ECR,114521
6998,Fiocchi,for,ECR,114521
4880,Fitto,for,ECR,114521
5472,Fotyga,for,ECR,114521
7250,Fragkos,for,ECR,114521
6834,Geuking,for,ECR,114521
6909,Jaki,for,ECR,114521
6911,Jurgiel,for,ECR,114521
7151,Jurzyca,for,ECR,114521
6866,Kanko,for,ECR,114521
6525,Karski,for,ECR,114521
6912,Kempa,for,ECR,114521
6913,Kloc,for,ECR,114521
6923,Kopcińska,for,ECR,114521
6530,Krasnodębski,for,ECR,114521
6925,Kruk,for,ECR,114521
5507,Kuźmiuk,for,ECR,114521
5969,Legutko,for,ECR,114521
6608,Lundgren,for,ECR,114521
6931,Mazurek,for,ECR,114521
7173,Melbārde,for,ECR,114521
6934,Możdżanowska,for,ECR,114521
5974,Poręba,for,ECR,114521
7205,Procaccini,for,ECR,114521
6937,Rafalska,for,ECR,114521
7160,Rooken,for,ECR,114521
7097,Roos,for,ECR,114521
7157,Ruissen,for,ECR,114521
6938,Rzońca,for,ECR,114521
5416,Saryusz-Wolski,for,ECR,114521
7231,Slabakov,for,ECR,114521
7210,Stancanelli,for,ECR,114521
6798,Stegrud,for,ECR,114521
6946,Szydło,for,ECR,114521
7265,Tarczyński,for,ECR,114521
7044,Terheş,for,ECR,114521
7216,Tertsch,for,ECR,114521
6952,Tobiszowski,for,ECR,114521
5878,Tomaševski,for,ECR,114521
6300,Tomašić,for,ECR,114521
5892,Tošenovský,for,ECR,114521
6683,Van Overtveldt,for,ECR,114521
6930,Vondra,for,ECR,114521
6945,Vrecionová,for,ECR,114521
6956,Waszczykowski,for,ECR,114521
6808,Weimers,for,ECR,114521
6515,Wiśniewska,for,ECR,114521
5052,Zahradil,for,ECR,114521
6962,Zalewska,for,ECR,114521
5598,Zīle,for,ECR,114521
6522,Złotowski,for,ECR,114521
7089,Arvanitis,for,GUE/NGL,114521
6926,Aubry,for,GUE/NGL,114521
7072,Barrena Arza,for,GUE/NGL,114521
6604,Björk,for,GUE/NGL,114521
6914,Bompard,for,GUE/NGL,114521
6873,Botenga,for,GUE/NGL,114521
6922,Chaibi,for,GUE/NGL,114521
7113,Daly,for,GUE/NGL,114521
6865,Demirel,for,GUE/NGL,114521
6024,Ernst,for,GUE/NGL,114521
5886,Ferreira,for,GUE/NGL,114521
6597,Flanagan,for,GUE/NGL,114521
6815,Georgiou,for,GUE/NGL,114521
7204,Georgoulis,for,GUE/NGL,114521
7133,Gusmão,for,GUE/NGL,114521
6628,Hazekamp,for,GUE/NGL,114521
6814,Kizilyürek,for,GUE/NGL,114521
7126,Kokkalis,for,GUE/NGL,114521
5039,Konečná,for,GUE/NGL,114521
6713,Kouloglou,for,GUE/NGL,114521
7087,Kountoura,for,GUE/NGL,114521
7279,MacManus,for,GUE/NGL,114521
5992,Matias,for,GUE/NGL,114521
6354,Maurel,for,GUE/NGL,114521
6310,Michels,for,GUE/NGL,114521
7190,Modig,for,GUE/NGL,114521
6250,Omarjee,for,GUE/NGL,114521
5596,Papadimoulis,for,GUE/NGL,114521
6920,Pelletier,for,GUE/NGL,114521
7138,Pereira Sandra,for,GUE/NGL,114521
7213,Pineda,for,GUE/NGL,114521
7069,Rego,for,GUE/NGL,114521
7169,Rodríguez Palop,for,GUE/NGL,114521
6758,Schirdewan,for,GUE/NGL,114521
5837,Scholz,for,GUE/NGL,114521
6715,Urbán Crespo,for,GUE/NGL,114521
7212,Villanueva Ruiz,for,GUE/NGL,114521
6961,Villumsen,for,GUE/NGL,114521
7202,Wallace,for,GUE/NGL,114521
7211,Adinolfi Matteo,for,ID,114521
6872,Anderson,for,ID,114521
7079,Androuët,for,ID,114521
6593,Annemans,for,ID,114521
7174,Baldassarre,for,ID,114521
6988,Bardella,for,ID,114521
7001,Basso,for,ID,114521
6394,Bay,for,ID,114521
6874,Beck,for,ID,114521
7068,Beigneux,for,ID,114521
6875,Berg,for,ID,114521
6405,Bilde,for,ID,114521
6179,Bizzotto,for,ID,114521
6954,Blaško,for,ID,114521
7172,Bonfrisco,for,ID,114521
7000,Borchia,for,ID,114521
7076,Bruna,for,ID,114521
6876,Buchheit,for,ID,114521
6981,Campomenosi,for,ID,114521
7182,Caroppo,for,NI,114521
7181,Casanova,for,ID,114521
7170,Ceccardi,for,ID,114521
6731,Ciocca,for,ID,114521
7071,Collard,for,ID,114521
7007,Conte,for,ID,114521
6999,Da Re,for,ID,114521
6949,David,for,ID,114521
6869,De Man,for,ID,114521
7207,Donato,for,ID,114521
7005,Dreosto,for,ID,114521
6877,Fest,for,ID,114521
6972,Gancia,for,ID,114521
7018,Garraud,for,ID,114521
7184,Grant,for,ID,114521
7019,Griset,for,ID,114521
7246,Haider,for,ID,114521
6404,Jalkh,for,ID,114521
6751,Jamet,for,ID,114521
7017,Joron,for,ID,114521
7016,Juvin,for,ID,114521
6960,Kofod,for,ID,114521
6878,Krah,for,ID,114521
6879,Kuhs,for,ID,114521
7275,Lacapelle,for,ID,114521
6771,Lancini,for,ID,114521
6990,Laporte,for,ID,114521
6372,Lebreton,for,ID,114521
7074,Lechanteux,for,ID,114521
7002,Lizzi,for,ID,114521
6886,Madison,for,ID,114521
7013,Mariani,for,ID,114521
6627,Mayer,for,ID,114521
6399,Mélin,for,ID,114521
6759,Meuthen,for,ID,114521
7075,Olivier,for,ID,114521
6979,Panza,for,ID,114521
7020,Pirbakas,for,ID,114521
7175,Regimenti,for,ID,114521
6881,Reil,for,ID,114521
7171,Rinaldi,for,ID,114521
7006,Rivière,for,ID,114521
7078,Rougé,for,ID,114521
6968,Sardone,for,ID,114521
7262,Sofo,for,ID,114521
7191,Tardino,for,ID,114521
6970,Tovaglieri,for,ID,114521
7234,Vandendriessche,for,ID,114521
6610,Vilimsky,for,ID,114521
7183,Vuolo,for,ID,114521
6976,Zambelli,for,ID,114521
6414,Zanni,for,ID,114521
6882,Zimniok,for,ID,114521
6468,Adinolfi Isabella,for,NI,114521
6411,Beghin,for,NI,114521
6446,Castaldo,for,NI,114521
6494,Corrao,for,Verts/ALE,114521
6472,D'Amato,for,Verts/ALE,114521
6413,Evi,for,Verts/ALE,114521
6470,Ferrara,for,NI,114521
7180,Furore,for,NI,114521
7179,Gemma,for,NI,114521
7189,Giarrusso,for,NI,114521
7243,Gyöngyösi,for,NI,114521
7123,Konstantinou,for,NI,114521
7119,Lagos,for,NI,114521
6482,Pedicini,for,Verts/ALE,114521
7010,Pignedoli,for,NI,114521
7148,Radačovský,for,NI,114521
7177,Rondinelli,for,NI,114521
7278,Rookmaker,for,NI,114521
6471,Sonneborn,for,NI,114521
7147,Uhrík,for,NI,114521
6695,Zullo,for,NI,114521
6883,Adamowicz,for,PPE,114521
6755,Ademov,for,PPE,114521
7219,Alexandrov Yordanov,for,PPE,114521
7129,Amaro,for,PPE,114521
5980,Arias Echeverría,for,PPE,114521
6594,Arimont,for,PPE,114521
6885,Arłukowicz,for,PPE,114521
7083,Asimakopoulou,for,PPE,114521
7060,Băsescu,for,PPE,114521
6927,Bellamy,for,PPE,114521
7067,Benjumea Benjumea,for,PPE,114521
6807,Bentele,for,PPE,114521
7162,Berendsen,for,PPE,114521
6809,Berger,for,PPE,114521
4806,Berlusconi,for,PPE,114521
7037,Bernhuber,for,PPE,114521
7155,Bilčík,for,PPE,114521
7026,Blaga,for,PPE,114521
6343,Bocskor,for,PPE,114521
7025,Bogdan,for,PPE,114521
6613,Bogovič,for,PPE,114521
6617,Buda,for,PPE,114521
5729,Buşoi,for,PPE,114521
6039,Carvalho,for,PPE,114521
5252,Casa,for,PPE,114521
5341,Caspary,for,PPE,114521
5508,del Castillo Vera,for,PPE,114521
5236,Christoforou,for,PPE,114521
6600,Clune,for,PPE,114521
6929,Colin-Oesterlé,for,PPE,114521
5981,van Dalen,for,PPE,114521
5921,Danjean,for,PPE,114521
7261,De Meo,for,PPE,114521
6345,Deli,for,PPE,114521
5998,Deutsch,for,PPE,114521
6762,Didier,for,PPE,114521
6870,Doleschal,for,PPE,114521
5960,Dorfmann,for,PPE,114521
6903,Duda,for,PPE,114521
6810,Düpont,for,PPE,114521
5348,Ehler,for,PPE,114521
5983,Estaràs Ferragut,for,PPE,114521
6928,Evren,for,PPE,114521
7038,Falcă,for,PPE,114521
3833,Ferber,for,PPE,114521
6068,Fernandes,for,PPE,114521
7108,Fitzgerald,for,PPE,114521
6813,Fourlas,for,PPE,114521
6906,Frankowski,for,PPE,114521
6852,Franssen,for,PPE,114521
4659,Gahler,for,PPE,114521
5280,Gál,for,PPE,114521
3980,García-Margallo y Marfil,for,PPE,114521
6441,Gieseke,for,PPE,114521
7253,Glavak,for,PPE,114521
6632,González Pons,for,PPE,114521
6002,Győri,for,PPE,114521
5138,Gyürk,for,PPE,114521
6907,Halicki,for,PPE,114521
6777,Hansen,for,PPE,114521
7035,Hava,for,PPE,114521
6811,Herbst,for,PPE,114521
6534,Hetman,for,PPE,114521
6318,Hidvéghi,for,PPE,114521
5953,Hohlmeier,for,PPE,114521
6346,Hölvényi,for,PPE,114521
4987,Hortefeux,for,PPE,114521
5952,Hübner,for,PPE,114521
5945,Jahr,for,PPE,114521
5271,Járóka,for,PPE,114521
6910,Jarubas,for,PPE,114521
7223,Juknevičienė,for,PPE,114521
5944,Kalinowski,for,PPE,114521
6095,Kalniete,for,PPE,114521
7222,Kanev,for,PPE,114521
4669,Karas,for,PPE,114521
6666,Kefalogiannis,for,PPE,114521
5855,Kelly,for,PPE,114521
6805,Kokalari,for,PPE,114521
6918,Kopacz,for,PPE,114521
6001,Kósa,for,PPE,114521
6196,Kovatchev,for,PPE,114521
7226,Kubilius,for,PPE,114521
7080,Kympouropoulos,for,PPE,114521
6662,Kyrtsos,for,PPE,114521
6793,Lega,for,PPE,114521
6592,Lenaers,for,PPE,114521
5105,Lewandowski,for,PPE,114521
7264,Lexmann,for,PPE,114521
3855,Liese,for,PPE,114521
6442,Lins,for,PPE,114521
7161,López Gil,for,PPE,114521
5517,López-Istúriz White,for,PPE,114521
5964,Łukacijewska,for,PPE,114521
6855,Lutgen,for,PPE,114521
6440,McAllister,for,PPE,114521
5245,McGuinness,for,PPE,114521
7218,Maldeikienė,for,PPE,114521
4964,Manders,for,PPE,114521
6761,Mandl,for,PPE,114521
5646,Marinescu,for,PPE,114521
6465,Martusciello,for,PPE,114521
6096,Mato,for,PPE,114521
6483,Maydell,for,PPE,114521
7224,Mažylis,for,PPE,114521
7051,Meimarakis,for,PPE,114521
6121,Melo,for,PPE,114521
6297,Metsola,for,PPE,114521
7209,Milazzo,for,PPE,114521
5518,Millán Mon,for,PPE,114521
6366,Monteiro de Aguiar,for,PPE,114521
7099,Montserrat,for,PPE,114521
6368,Morano,for,PPE,114521
6825,Mortler,for,PPE,114521
7036,Motreanu,for,PPE,114521
6436,Mureşan,for,PPE,114521
4712,Niebler,for,PPE,114521
6332,Niedermayer,for,PPE,114521
7255,Nistor,for,PPE,114521
5413,Novak,for,PPE,114521
6709,Novakov,for,PPE,114521
6935,Ochojska,for,PPE,114521
5407,Olbrycht,for,PPE,114521
5702,Patriciello,for,PPE,114521
6819,Peeters,for,PPE,114521
7120,Pereira Lídia,for,PPE,114521
5346,Pieper,for,PPE,114521
5788,Pietikäinen,for,PPE,114521
6335,Polčák,for,PPE,114521
6803,Polfjärd,for,PPE,114521
7149,Pollák,for,PPE,114521
6700,Pospíšil,for,PPE,114521
6488,Radev,for,PPE,114521
6750,Radtke,for,PPE,114521
6072,Rangel,for,PPE,114521
6812,Ressler,for,PPE,114521
7266,Sagartz,for,PPE,114521
6698,Salini,for,PPE,114521
6370,Sander,for,PPE,114521
6259,Sarvamaa,for,PPE,114521
7045,Schmiedtbauer,for,PPE,114521
6821,Schneider,for,PPE,114521
6636,Schreijer-Pierik,for,PPE,114521
6443,Schulze,for,PPE,114521
5345,Schwab,for,PPE,114521
6823,Seekatz,for,PPE,114521
6941,Sikorski,for,PPE,114521
6824,Simon,for,PPE,114521
6790,Skyttedal,for,PPE,114521
6341,Šojdrová,for,PPE,114521
6816,Sokol,for,PPE,114521
6663,Spyraki,for,PPE,114521
6547,Štefanec,for,PPE,114521
5143,Szájer,for,PPE,114521
4482,Tajani,for,PPE,114521
7277,Terras,for,PPE,114521
7056,Thaler,for,PPE,114521
6801,Tobé,for,PPE,114521
7061,Tomac,for,PPE,114521
6681,Tomc,for,PPE,114521
6965,Tóth,for,PPE,114521
7241,Trócsányi,for,PPE,114521
5600,Vaidere,for,PPE,114521
5930,Verheyen,for,PPE,114521
7062,Vincze,for,PPE,114521
6356,Virkkunen,for,PPE,114521
5934,Voss,for,PPE,114521
6664,Vozemberg-Vrionidi,for,PPE,114521
7233,Walsh,for,PPE,114521
6827,Walsmann,for,PPE,114521
6804,Warborn,for,PPE,114521
5351,Weber,for,PPE,114521
6908,Weiss,for,PPE,114521
7153,Wiezik,for,PPE,114521
5782,Winkler,for,PPE,114521
7041,Winzig,for,PPE,114521
6820,Wiseler-Lima,for,PPE,114521
6665,Zagorakis,for,PPE,114521
6997,Zarzalejos,for,PPE,114521
6344,Zdechovský,for,PPE,114521
7012,Zoido Álvarez,for,PPE,114521
6734,Zovko,for,PPE,114521
6094,Zver,for,PPE,114521
7230,Alieva-Veli,for,Renew,114521
6799,Al-Sahlani,for,Renew,114521
7260,Andrews,for,Renew,114521
6327,Ansip,for,Renew,114521
7053,Armand,for,Renew,114521
6400,Auštrevičius,for,Renew,114521
7165,Azmani,for,Renew,114521
7163,Bauzá Díaz,for,Renew,114521
6835,Beer,for,Renew,114521
6944,Bijoux,for,Renew,114521
6089,Bilbao Barandica,for,Renew,114521
7057,Botoş,for,Renew,114521
6967,Boyer,for,Renew,114521
6966,Brunet,for,Renew,114521
6973,Cañas,for,Renew,114521
5891,Canfin,for,Renew,114521
6899,Chabaud,for,Renew,114521
6339,Charanzová,for,Renew,114521
6860,Chastel,for,Renew,114521
6951,Christensen,for,Renew,114521
7271,Cicurel,for,Renew,114521
7021,Cioloş,for,Renew,114521
6978,Cseh,for,Renew,114521
6458,Danti,for,Renew,114521
6898,Decerle,for,Renew,114521
6340,Dlabajová,for,Renew,114521
6987,Donáth,for,Renew,114521
6324,Durand,for,Renew,114521
6828,Eroglu,for,Renew,114521
6980,Farreng,for,Renew,114521
6601,Federley,for,Renew,114521
6818,Flego,for,Renew,114521
6948,Gade,for,Renew,114521
7022,Gamon,for,Renew,114521
6947,Garicano,for,Renew,114521
7050,Ghinea,for,Renew,114521
6840,Glück,for,Renew,114521
1793,Goerens,for,Renew,114521
7273,Gozi,for,Renew,114521
7164,Groothuis,for,Renew,114521
6849,Grošelj,for,Renew,114521
6950,Grudler,for,Renew,114521
6936,Guetta,for,Renew,114521
6841,Hahn Svenja,for,Renew,114521
