mepid,name,result,eugroup,identifier
6280,Anderson Martina,for,GUE/NGL,109925
6926,Aubry,for,GUE/NGL,109925
7072,Barrena Arza,for,GUE/NGL,109925
6604,Björk,for,GUE/NGL,109925
6914,Bompard,for,GUE/NGL,109925
6873,Botenga,for,GUE/NGL,109925
6598,Carthy,for,GUE/NGL,109925
6922,Chaibi,for,GUE/NGL,109925
7113,Daly,for,GUE/NGL,109925
7133,Gusmão,for,GUE/NGL,109925
5039,Konečná,for,GUE/NGL,109925
7087,Kountoura,for,GUE/NGL,109925
7190,Modig,for,GUE/NGL,109925
6250,Omarjee,for,GUE/NGL,109925
6920,Pelletier,for,GUE/NGL,109925
7138,Pereira Sandra,for,GUE/NGL,109925
7213,Pineda,for,GUE/NGL,109925
7069,Rego,for,GUE/NGL,109925
6758,Schirdewan,for,GUE/NGL,109925
6715,Urbán Crespo,for,GUE/NGL,109925
7212,Villanueva Ruiz,for,GUE/NGL,109925
6961,Villumsen,for,GUE/NGL,109925
7202,Wallace,for,GUE/NGL,109925
6411,Beghin,for,NI,109925
6748,Bullock,for,NI,109925
6446,Castaldo,for,NI,109925
6494,Corrao,for,Verts/ALE,109925
6472,D'Amato,for,Verts/ALE,109925
6413,Evi,for,Verts/ALE,109925
7096,Fox,for,NI,109925
7180,Furore,for,NI,109925
7179,Gemma,for,NI,109925
7189,Giarrusso,for,NI,109925
7136,Jordan,for,NI,109925
7092,Monteith,for,NI,109925
6995,Mummery,for,NI,109925
7116,Nikolaou-Alavanos,for,NI,109925
6676,Papadakis Kostas,for,NI,109925
7011,Patten,for,NI,109925
6482,Pedicini,for,Verts/ALE,109925
7010,Pignedoli,for,NI,109925
7177,Rondinelli,for,NI,109925
7242,Sinčić,for,NI,109925
7199,Stedman-Bryce,for,NI,109925
7093,Tennant,for,NI,109925
6695,Zullo,for,NI,109925
6944,Bijoux,for,Renew,109925
6967,Boyer,for,Renew,109925
6966,Brunet,for,Renew,109925
6898,Decerle,for,Renew,109925
6980,Farreng,for,Renew,109925
6950,Grudler,for,Renew,109925
5021,Keller Fabienne,for,Renew,109925
6887,Loiseau,for,Renew,109925
6940,Tolleret,for,Renew,109925
6985,Trillet-Lenoir,for,Renew,109925
6896,Vedrenne,for,Renew,109925
6651,Aguilera,for,S&D,109925
6888,Balt,for,S&D,109925
7193,Bartolo,for,S&D,109925
6889,Belka,for,S&D,109925
6505,Benifei,for,S&D,109925
5173,Beňová,for,S&D,109925
6449,Bonafè,for,S&D,109925
6264,Borzan,for,S&D,109925
6843,Brglez,for,S&D,109925
7008,Calenda,for,S&D,109925
7252,Carvalhais,for,S&D,109925
7030,Cerdas,for,S&D,109925
7166,Chahim,for,S&D,109925
6901,Cimoszewicz,for,S&D,109925
7046,Ciuhodaru,for,S&D,109925
4628,Corbett,for,S&D,109925
6051,Cozzolino,for,S&D,109925
6794,Cutajar,for,S&D,109925
6589,Dalli,for,S&D,109925
6570,Dance,for,S&D,109925
6806,Danielsson,for,S&D,109925
6458,Danti,for,Renew,109925
6062,De Castro,for,S&D,109925
6969,Dobrev,for,S&D,109925
7248,Durá Ferrandis,for,S&D,109925
6014,Ertug,for,S&D,109925
6080,Fajon,for,S&D,109925
6652,Fernández,for,S&D,109925
6791,Fritzon,for,S&D,109925
7105,García Del Blanco,for,S&D,109925
7125,García Muñoz,for,S&D,109925
6130,Gardiazabal Rubial,for,S&D,109925
7082,Glucksmann,for,S&D,109925
7111,González,for,S&D,109925
7106,González Casares,for,S&D,109925
6419,Grapini,for,S&D,109925
7009,Gualmini,for,S&D,109925
6107,Guillaume,for,S&D,109925
6603,Guteland,for,S&D,109925
7146,Hajšel,for,S&D,109925
7070,Heide,for,S&D,109925
7122,Homs Ginel,for,S&D,109925
6745,Howarth,for,S&D,109925
7229,Hristov,for,S&D,109925
6792,Incir,for,S&D,109925
7142,Jones,for,S&D,109925
6624,Jongerius,for,S&D,109925
7085,Lalucq,for,S&D,109925
7024,Leitão-Marques,for,S&D,109925
5094,Liberadzki,for,S&D,109925
6648,López,for,S&D,109925
5984,López Aguilar,for,S&D,109925
7109,Luena,for,S&D,109925
7107,Maestre Martín De Almagro,for,S&D,109925
6984,Majorino,for,S&D,109925
7117,Maldonado López,for,S&D,109925
7027,Marques Margarida,for,S&D,109925
7023,Marques Pedro,for,S&D,109925
6322,Mavrides,for,S&D,109925
6933,Miller,for,S&D,109925
6351,Molnár,for,S&D,109925
4923,Moraes,for,S&D,109925
5466,Moreno Sánchez,for,S&D,109925
6473,Noichl,for,S&D,109925
7221,Olekas,for,S&D,109925
6756,Palmer,for,S&D,109925
6323,Papadakis Demetris,for,S&D,109925
