mepid,name,result,eugroup,identifier
7150,Ďuriš Nicholsonová,for,ECR,124763
7089,Arvanitis,for,GUE/NGL,124763
6926,Aubry,for,GUE/NGL,124763
7072,Barrena Arza,for,GUE/NGL,124763
6604,Björk,for,GUE/NGL,124763
6914,Bompard,for,GUE/NGL,124763
6873,Botenga,for,GUE/NGL,124763
6922,Chaibi,for,GUE/NGL,124763
7113,Daly,for,GUE/NGL,124763
6865,Demirel,for,GUE/NGL,124763
6024,Ernst,for,GUE/NGL,124763
6597,Flanagan,for,GUE/NGL,124763
6815,Georgiou,for,GUE/NGL,124763
7204,Georgoulis,for,GUE/NGL,124763
7133,Gusmão,for,GUE/NGL,124763
6814,Kizilyürek,for,GUE/NGL,124763
7126,Kokkalis,for,GUE/NGL,124763
5039,Konečná,for,GUE/NGL,124763
6713,Kouloglou,for,GUE/NGL,124763
7087,Kountoura,for,GUE/NGL,124763
7279,MacManus,for,GUE/NGL,124763
5992,Matias,for,GUE/NGL,124763
6354,Maurel,for,GUE/NGL,124763
6310,Michels,for,GUE/NGL,124763
7190,Modig,for,GUE/NGL,124763
6250,Omarjee,for,GUE/NGL,124763
5596,Papadimoulis,for,GUE/NGL,124763
6920,Pelletier,for,GUE/NGL,124763
7138,Pereira Sandra,for,GUE/NGL,124763
7213,Pineda,for,GUE/NGL,124763
7069,Rego,for,GUE/NGL,124763
7169,Rodríguez Palop,for,GUE/NGL,124763
6758,Schirdewan,for,GUE/NGL,124763
5837,Scholz,for,GUE/NGL,124763
6715,Urbán Crespo,for,GUE/NGL,124763
7212,Villanueva Ruiz,for,GUE/NGL,124763
6961,Villumsen,for,GUE/NGL,124763
7202,Wallace,for,GUE/NGL,124763
6468,Adinolfi Isabella,for,NI,124763
6411,Beghin,for,NI,124763
6446,Castaldo,for,NI,124763
7258,Comín i Oliveres,for,NI,124763
6494,Corrao,for,Verts/ALE,124763
6472,D'Amato,for,Verts/ALE,124763
6413,Evi,for,Verts/ALE,124763
6470,Ferrara,for,NI,124763
7180,Furore,for,NI,124763
7179,Gemma,for,NI,124763
7189,Giarrusso,for,NI,124763
7243,Gyöngyösi,for,NI,124763
7123,Konstantinou,for,NI,124763
6482,Pedicini,for,Verts/ALE,124763
7010,Pignedoli,for,NI,124763
7276,Ponsatí Obiols,for,NI,124763
7257,Puigdemont i Casamajó,for,NI,124763
7148,Radačovský,for,NI,124763
7177,Rondinelli,for,NI,124763
6471,Sonneborn,for,NI,124763
6695,Zullo,for,NI,124763
6927,Bellamy,for,PPE,124763
6799,Al-Sahlani,for,Renew,124763
6279,Andrieu,for,S&D,124763
7082,Glucksmann,for,S&D,124763
6107,Guillaume,for,S&D,124763
7085,Lalucq,for,S&D,124763
7086,Larrouturou,for,S&D,124763
7272,Mebarek,for,S&D,124763
7263,Alametsä,for,Verts/ALE,124763
5924,Alfonsi,for,Verts/ALE,124763
6845,Andresen,for,Verts/ALE,124763
5291,Auken,for,Verts/ALE,124763
6905,Biteau,for,Verts/ALE,124763
6846,Bloss,for,Verts/ALE,124763
6837,Boeselager,for,Verts/ALE,124763
6867,Bricmont,for,Verts/ALE,124763
5913,Bütikofer,for,Verts/ALE,124763
6964,Carême,for,Verts/ALE,124763
6847,Cavazzini,for,Verts/ALE,124763
6897,Cormand,for,Verts/ALE,124763
7043,Cuffe,for,Verts/ALE,124763
6924,Delbos-Corfield,for,Verts/ALE,124763
6040,Delli,for,Verts/ALE,124763
6850,Deparnay-Grunenberg,for,Verts/ALE,124763
5899,Eickhout,for,Verts/ALE,124763
6775,Franz,for,Verts/ALE,124763
6851,Freund,for,Verts/ALE,124763
6853,Geese,for,Verts/ALE,124763
5904,Giegold,for,Verts/ALE,124763
7274,Gruffat,for,Verts/ALE,124763
7034,Guerreiro,for,Verts/ALE,124763
6854,Hahn Henrike,for,Verts/ALE,124763
5926,Häusling,for,Verts/ALE,124763
4535,Hautala,for,Verts/ALE,124763
6856,Herzberger-Fofana,for,Verts/ALE,124763
5914,Jadot,for,Verts/ALE,124763
7220,Jakeliūnas,for,Verts/ALE,124763
5908,Keller Ska,for,Verts/ALE,124763
6857,Lagodinsky,for,Verts/ALE,124763
5838,Lamberts,for,Verts/ALE,124763
6858,Langensiepen,for,Verts/ALE,124763
6859,Marquardt,for,Verts/ALE,124763
7281,Matthieu,for,Verts/ALE,124763
6776,Metz,for,Verts/ALE,124763
6861,Neumann,for,Verts/ALE,124763
7187,Niinistö,for,Verts/ALE,124763
7240,O'Sullivan,for,Verts/ALE,124763
6863,Paulus,for,Verts/ALE,124763
6963,Peter-Hansen,for,Verts/ALE,124763
6529,Reintke,for,Verts/ALE,124763
7217,Riba i Giner,for,Verts/ALE,124763
7280,Ripa,for,Verts/ALE,124763
5917,Rivasi,for,Verts/ALE,124763
6900,Roose,for,Verts/ALE,124763
6694,Ropė,for,Verts/ALE,124763
6893,Satouri,for,Verts/ALE,124763
