mepid,mep,result,group,identifier
6400,Auštrevičius,for,ALDE,2017-12-14_6.
4676,Ries,for,ALDE,2017-12-14_6.
5262,Ashworth,for,ECR,2017-12-14_6.
6574,Bashir,for,ECR,2017-12-14_6.
4911,Belder,for,ECR,2017-12-14_6.
5490,Czarnecki,for,ECR,2017-12-14_6.
6719,Czesak,for,ECR,2017-12-14_6.
5981,van Dalen,for,ECR,2017-12-14_6.
6712,Dalton,for,ECR,2017-12-14_6.
4960,Deva,for,ECR,2017-12-14_6.
6511,Dzhambazki,for,ECR,2017-12-14_6.
6743,Flack,for,ECR,2017-12-14_6.
4957,Foster,for,ECR,2017-12-14_6.
6112,Fox,for,ECR,2017-12-14_6.
6111,Girling,for,ECR,2017-12-14_6.
6539,Gosiewska,for,ECR,2017-12-14_6.
6358,Halla-aho,for,ECR,2017-12-14_6.
4959,Hannan,for,ECR,2017-12-14_6.
6460,Henkel,for,ECR,2017-12-14_6.
6725,Hoc,for,ECR,2017-12-14_6.
6531,Jurek,for,ECR,2017-12-14_6.
5630,Kamall,for,ECR,2017-12-14_6.
6525,Karski,for,ECR,2017-12-14_6.
6726,Kłosowski,for,ECR,2017-12-14_6.
6461,Kölmel,for,ECR,2017-12-14_6.
6530,Krasnodębski,for,ECR,2017-12-14_6.
5453,Krupa,for,ECR,2017-12-14_6.
5507,Kuźmiuk,for,ECR,2017-12-14_6.
6457,Lucke,for,ECR,2017-12-14_6.
6234,McIntyre,for,ECR,2017-12-14_6.
5996,Macovei,for,ECR,2017-12-14_6.
6667,Marias,for,ECR,2017-12-14_6.
6742,Matthews,for,ECR,2017-12-14_6.
6752,Mobarik,for,ECR,2017-12-14_6.
1230,Nicholson,for,ECR,2017-12-14_6.
6536,Ożóg,for,ECR,2017-12-14_6.
6512,Piecha,for,ECR,2017-12-14_6.
5460,Piotrowski,for,ECR,2017-12-14_6.
6736,Procter,for,ECR,2017-12-14_6.
6718,Ruohonen-Lerner,for,ECR,2017-12-14_6.
6428,Sernagiotto,for,ECR,2017-12-14_6.
6545,Škripek,for,ECR,2017-12-14_6.
6464,Starbatty,for,ECR,2017-12-14_6.
6088,Swinburne,for,ECR,2017-12-14_6.
4925,Tannock,for,ECR,2017-12-14_6.
6300,Tomašić,for,ECR,2017-12-14_6.
6466,Trebesius,for,ECR,2017-12-14_6.
5113,Ujazdowski,for,ECR,2017-12-14_6.
4917,Van Orden,for,ECR,2017-12-14_6.
6513,Vistisen,for,ECR,2017-12-14_6.
6515,Wiśniewska,for,ECR,2017-12-14_6.
6540,Žitňanská,for,ECR,2017-12-14_6.
6522,Złotowski,for,ECR,2017-12-14_6.
6468,Adinolfi,for,EFDD,2017-12-14_6.
6445,Agea,for,EFDD,2017-12-14_6.
6480,Aiuto,for,EFDD,2017-12-14_6.
6411,Beghin,for,EFDD,2017-12-14_6.
6374,Bergeron,for,EFDD,2017-12-14_6.
6430,Borrelli,for,EFDD,2017-12-14_6.
6446,Castaldo,for,EFDD,2017-12-14_6.
6494,Corrao,for,EFDD,2017-12-14_6.
6472,D'Amato,for,EFDD,2017-12-14_6.
6384,D'Ornano,for,EFDD,2017-12-14_6.
6413,Evi,for,EFDD,2017-12-14_6.
6497,Moi,for,EFDD,2017-12-14_6.
6403,Montel,for,EFDD,2017-12-14_6.
6482,Pedicini,for,EFDD,2017-12-14_6.
6474,Philippot,for,EFDD,2017-12-14_6.
6447,Tamburrano,for,EFDD,2017-12-14_6.
6412,Valli,for,EFDD,2017-12-14_6.
6695,Zullo,for,EFDD,2017-12-14_6.
6179,Bizzotto,for,ENF,2017-12-14_6.
5010,Borghezio,for,ENF,2017-12-14_6.
6731,Ciocca,for,ENF,2017-12-14_6.
6132,Fontana,for,ENF,2017-12-14_6.
6414,Zanni,for,ENF,2017-12-14_6.
6654,Albiol Guzmán,for,GUE/NGL,2017-12-14_6.
6280,Anderson Martina,for,GUE/NGL,2017-12-14_6.
6723,Benito Ziluaga,for,GUE/NGL,2017-12-14_6.
6604,Björk,for,GUE/NGL,2017-12-14_6.
6595,Boylan,for,GUE/NGL,2017-12-14_6.
6598,Carthy,for,GUE/NGL,2017-12-14_6.
5237,Chountis,for,GUE/NGL,2017-12-14_6.
6660,Chrysogonos,for,GUE/NGL,2017-12-14_6.
6701,Couso Permuy,for,GUE/NGL,2017-12-14_6.
6501,Eck,for,GUE/NGL,2017-12-14_6.
6024,Ernst,for,GUE/NGL,2017-12-14_6.
5886,Ferreira,for,GUE/NGL,2017-12-14_6.
6597,Flanagan,for,GUE/NGL,2017-12-14_6.
6693,Forenza,for,GUE/NGL,2017-12-14_6.
6702,González Peñas,for,GUE/NGL,2017-12-14_6.
6076,Hadjigeorgiou,for,GUE/NGL,2017-12-14_6.
6628,Hazekamp,for,GUE/NGL,2017-12-14_6.
5922,de Jong,for,GUE/NGL,2017-12-14_6.
6657,Juaristi Abaunz,for,GUE/NGL,2017-12-14_6.
6313,Kari,for,GUE/NGL,2017-12-14_6.
5039,Konečná,for,GUE/NGL,2017-12-14_6.
6713,Kouloglou,for,GUE/NGL,2017-12-14_6.
6675,Kuneva,for,GUE/NGL,2017-12-14_6.
5909,Le Hyaric,for,GUE/NGL,2017-12-14_6.
6653,López Bermejo,for,GUE/NGL,2017-12-14_6.
6026,Lösing,for,GUE/NGL,2017-12-14_6.
6692,Maltese,for,GUE/NGL,2017-12-14_6.
5044,Maštálka,for,GUE/NGL,2017-12-14_6.
5992,Matias,for,GUE/NGL,2017-12-14_6.
6310,Michels,for,GUE/NGL,2017-12-14_6.
6643,Mineur,for,GUE/NGL,2017-12-14_6.
