mepid,mep,result,group,identifier
5682,Ali,for,ALDE,70079
6407,Arthuis,for,ALDE,70079
6400,Auštrevičius,for,ALDE,70079
6646,Becerra Basterrechea,for,ALDE,70079
6089,Bilbao Barandica,for,ALDE,70079
6708,Calvet Chambon,for,ALDE,70079
5328,Cavada,for,ALDE,70079
6339,Charanzová,for,ALDE,70079
1060,Deprez,for,ALDE,70079
4758,de Sarnez,for,ALDE,70079
6340,Dlabajová,for,ALDE,70079
6679,Faria,for,ALDE,70079
6098,Gerbrandy,for,ALDE,70079
6724,Giménez Barbat,for,ALDE,70079
1793,Goerens,for,ALDE,70079
6169,Goulard,for,ALDE,70079
5330,Griesbeck,for,ALDE,70079
6397,Guoga,for,ALDE,70079
5246,Harkin,for,ALDE,70079
6622,Huitema,for,ALDE,70079
5681,Hyusmenova,for,ALDE,70079
5385,in 't Veld,for,ALDE,70079
6388,Jakovčić,for,ALDE,70079
6338,Ježek,for,ALDE,70079
6504,Kyuchyuk,for,ALDE,70079
5889,Løkkegaard,for,ALDE,70079
6376,Marinho e Pinto,for,ALDE,70079
6402,Mazuronis,for,ALDE,70079
5857,Michel,for,ALDE,70079
6690,Mihaylova,for,ALDE,70079
6626,van Miltenburg,for,ALDE,70079
6631,Mlinar,for,ALDE,70079
5997,Nicolai,for,ALDE,70079
6621,van Nieuwenhuizen,for,ALDE,70079
6510,Petersen,for,ALDE,70079
6728,Punset,for,ALDE,70079
6266,Radoš,for,ALDE,70079
4676,Ries,for,ALDE,70079
6056,Riquet,for,ALDE,70079
6154,Rochefort,for,ALDE,70079
5890,Rohde,for,ALDE,70079
6100,Schaake,for,ALDE,70079
6722,Selimovic,for,ALDE,70079
6337,Telička,for,ALDE,70079
6331,Toom,for,ALDE,70079
6181,Tremosa i Balcells,for,ALDE,70079
6151,Vajgl,for,ALDE,70079
6710,Vautmans,for,ALDE,70079
6159,Verhofstadt,for,ALDE,70079
6729,Wierinck,for,ALDE,70079
5864,Wikström,for,ALDE,70079
5981,van Dalen,for,ECR,70079
4880,Fitto,for,ECR,70079
6514,Karlsson,for,ECR,70079
5996,Macovei,for,ECR,70079
6718,Ruohonen-Lerner,for,ECR,70079
6428,Sernagiotto,for,ECR,70079
6468,Adinolfi,for,EFDD,70079
6445,Agea,for,EFDD,70079
6480,Aiuto,for,EFDD,70079
6411,Beghin,for,EFDD,70079
6430,Borrelli,for,EFDD,70079
6446,Castaldo,for,EFDD,70079
6494,Corrao,for,EFDD,70079
6472,D'Amato,for,EFDD,70079
6413,Evi,for,EFDD,70079
6470,Ferrara,for,EFDD,70079
6497,Moi,for,EFDD,70079
5875,Paksas,for,EFDD,70079
6482,Pedicini,for,EFDD,70079
6447,Tamburrano,for,EFDD,70079
6412,Valli,for,EFDD,70079
6414,Zanni,for,EFDD,70079
6695,Zullo,for,EFDD,70079
6654,Albiol Guzmán,for,GUE/NGL,70079
6723,Benito Ziluaga,for,GUE/NGL,70079
6604,Björk,for,GUE/NGL,70079
6595,Boylan,for,GUE/NGL,70079
6598,Carthy,for,GUE/NGL,70079
5237,Chountis,for,GUE/NGL,70079
6660,Chrysogonos,for,GUE/NGL,70079
6701,Couso Permuy,for,GUE/NGL,70079
6501,Eck,for,GUE/NGL,70079
6024,Ernst,for,GUE/NGL,70079
5886,Ferreira,for,GUE/NGL,70079
6597,Flanagan,for,GUE/NGL,70079
6693,Forenza,for,GUE/NGL,70079
6702,González Peñas,for,GUE/NGL,70079
6076,Hadjigeorgiou,for,GUE/NGL,70079
6628,Hazekamp,for,GUE/NGL,70079
5922,de Jong,for,GUE/NGL,70079
6657,Juaristi Abaunz,for,GUE/NGL,70079
5450,Kohlíček,for,GUE/NGL,70079
6713,Kouloglou,for,GUE/NGL,70079
6675,Kuneva,for,GUE/NGL,70079
6369,Kyllönen,for,GUE/NGL,70079
6653,López Bermejo,for,GUE/NGL,70079
6026,Lösing,for,GUE/NGL,70079
6692,Maltese,for,GUE/NGL,70079
5992,Matias,for,GUE/NGL,70079
6310,Michels,for,GUE/NGL,70079
6643,Mineur,for,GUE/NGL,70079
6599,Ní Riada,for,GUE/NGL,70079
6250,Omarjee,for,GUE/NGL,70079
5596,Papadimoulis,for,GUE/NGL,70079
6727,Pimenta Lopes,for,GUE/NGL,70079
6674,Sakorafa,for,GUE/NGL,70079
6641,Sánchez Caldentey,for,GUE/NGL,70079
5837,Scholz,for,GUE/NGL,70079
6655,Senra Rodríguez,for,GUE/NGL,70079
6444,Spinelli,for,GUE/NGL,70079
6321,Sylikiotis,for,GUE/NGL,70079
6716,Torres Martínez,for,GUE/NGL,70079
6715,Urbán Crespo,for,GUE/NGL,70079
6656,Vallina,for,GUE/NGL,70079
5368,Zimmer,for,GUE/NGL,70079
6471,Sonneborn,for,NI,70079
6602,Adaktusson,for,PPE,70079
1340,Alliot-Marie,for,PPE,70079
5395,Andrikienė,for,PPE,70079
6594,Arimont,for,PPE,70079
4742,Ayuso,for,PPE,70079
6191,Bach,for,PPE,70079
6135,Balz,for,PPE,70079
6216,Becker,for,PPE,70079
5377,Belet,for,PPE,70079
5885,Bendtsen,for,PPE,70079
6343,Bocskor,for,PPE,70079
1507,Böge,for,PPE,70079
1278,Brok,for,PPE,70079
6617,Buda,for,PPE,70079
5729,Buşoi,for,PPE,70079
5252,Casa,for,PPE,70079
5341,Caspary,for,PPE,70079
5554,Cesa,for,PPE,70079
5236,Christoforou,for,PPE,70079
6406,Cirio,for,PPE,70079
6600,Clune,for,PPE,70079
3800,Coelho,for,PPE,70079
6587,Comodini Cachia,for,PPE,70079
5861,Corazza Bildt,for,PPE,70079
5921,Danjean,for,PPE,70079
6172,Dati,for,PPE,70079
6364,Delahaye,for,PPE,70079
6345,Deli,for,PPE,70079
5350,Deß,for,PPE,70079
5515,Díaz de Mera García Consuegra,for,PPE,70079
5960,Dorfmann,for,PPE,70079
5348,Ehler,for,PPE,70079
6342,Erdős,for,PPE,70079
5983,Estaràs Ferragut,for,PPE,70079
6068,Fernandes,for,PPE,70079
5903,Fisas Ayxelà,for,PPE,70079
1508,Florenz,for,PPE,70079
6020,Gabriel,for,PPE,70079
4659,Gahler,for,PPE,70079
6202,Gáll-Pelcz,for,PPE,70079
5803,Gardini,for,PPE,70079
6441,Gieseke,for,PPE,70079
6632,González Pons,for,PPE,70079
5342,Gräßle,for,PPE,70079
4032,Grossetête,for,PPE,70079
6596,Hayes,for,PPE,70079
5018,Herranz García,for,PPE,70079
5953,Hohlmeier,for,PPE,70079
6346,Hölvényi,for,PPE,70079
5516,Iturgaiz,for,PPE,70079
5945,Jahr,for,PPE,70079
6055,Juvin,for,PPE,70079
5944,Kalinowski,for,PPE,70079
6095,Kalniete,for,PPE,70079
4669,Karas,for,PPE,70079
6666,Kefalogiannis,for,PPE,70079
5542,Kelam,for,PPE,70079
5855,Kelly,for,PPE,70079
3759,Koch,for,PPE,70079
6001,Kósa,for,PPE,70079
6053,Köstinger,for,PPE,70079
6527,Kozłowska-Rajewicz,for,PPE,70079
5403,Kudrycka,for,PPE,70079
5940,Kuhn,for,PPE,70079
5840,Kukan,for,PPE,70079
6662,Kyrtsos,for,PPE,70079
1350,Lamassoure,for,PPE,70079
5727,de Lange,for,PPE,70079
3856,Langen,for,PPE,70079
5988,La Via,for,PPE,70079
6363,Lavrilleux,for,PPE,70079
6200,Le Grip,for,PPE,70079
6592,Lenaers,for,PPE,70079
3855,Liese,for,PPE,70079
6442,Lins,for,PPE,70079
5517,López-Istúriz White,for,PPE,70079
5245,McGuinness,for,PPE,70079
6245,Malinov,for,PPE,70079
3845,Mann,for,PPE,70079
5646,Marinescu,for,PPE,70079
6465,Martusciello,for,PPE,70079
6096,Mato,for,PPE,70079
6121,Melo,for,PPE,70079
6297,Metsola,for,PPE,70079
5308,Mikolášik,for,PPE,70079
6366,Monteiro de Aguiar,for,PPE,70079
6368,Morano,for,PPE,70079
5732,Morin-Chartier,for,PPE,70079
6436,Mureşan,for,PPE,70079
6361,Muselier,for,PPE,70079
6544,Nagy,for,PPE,70079
4712,Niebler,for,PPE,70079
6332,Niedermayer,for,PPE,70079
5295,van Nistelrooij,for,PPE,70079
6709,Novakov,for,PPE,70079
5702,Patriciello,for,PPE,70079
6483,Paunova,for,PPE,70079
6383,Petir,for,PPE,70079
5346,Pieper,for,PPE,70079
5788,Pietikäinen,for,PPE,70079
6537,Pitera,for,PPE,70079
6491,Pogliese,for,PPE,70079
6335,Polčák,for,PPE,70079
6092,Ponga,for,PPE,70079
6700,Pospíšil,for,PPE,70079
6010,Preda,for,PPE,70079
6224,Proust,for,PPE,70079
1487,Quisthoudt-Rowohl,for,PPE,70079
6488,Radev,for,PPE,70079
6072,Rangel,for,PPE,70079
6365,Ribeiro,for,PPE,70079
6684,Rolin,for,PPE,70079
6362,Ruas,for,PPE,70079
4768,Saïfi,for,PPE,70079
6698,Salini,for,PPE,70079
6370,Sander,for,PPE,70079
5877,Saudargas,for,PPE,70079
6619,Schmidt,for,PPE,70079
5265,Schöpflin,for,PPE,70079
6636,Schreijer-Pierik,for,PPE,70079
6443,Schulze,for,PPE,70079
5781,Sógor,for,PPE,70079
6341,Šojdrová,for,PPE,70079
6663,Spyraki,for,PPE,70079
6547,Štefanec,for,PPE,70079
6333,Štětina,for,PPE,70079
6302,Stier,for,PPE,70079
5778,Stolojan,for,PPE,70079
6680,Šulin,for,PPE,70079
6672,Svoboda,for,PPE,70079
5143,Szájer,for,PPE,70079
6528,Szejnfeld,for,PPE,70079
4482,Tajani,for,PPE,70079
6681,Tomc,for,PPE,70079
6717,Ţurcanu,for,PPE,70079
6007,Ungureanu,for,PPE,70079
5734,Urutchev,for,PPE,70079
6638,Valcárcel Siso,for,PPE,70079
5714,Vălean,for,PPE,70079
5930,Verheyen,for,PPE,70079
6356,Virkkunen,for,PPE,70079
6664,Vozemberg-Vrionidi,for,PPE,70079
5351,Weber Manfred,for,PPE,70079
4643,Wieland,for,PPE,70079
5782,Winkler Iuliu,for,PPE,70079
5189,Záborská,for,PPE,70079
6665,Zagorakis,for,PPE,70079
5936,Zalba Bidegain,for,PPE,70079
6344,Zdechovský,for,PPE,70079
6094,Zver,for,PPE,70079
6651,Aguilera García,for,S&D,70079
6567,Anderson Lucy,for,S&D,70079
6279,Andrieu,for,S&D,70079
6687,Androulakis,for,S&D,70079
6553,Arena,for,S&D,70079
5426,Assis,for,S&D,70079
5411,Ayala Sender,for,S&D,70079
6378,Balas,for,S&D,70079
6611,Bayet,for,S&D,70079
6505,Benifei,for,S&D,70079
6456,Bettini,for,S&D,70079
6650,Blanco López,for,S&D,70079
5867,Blinkevičiūtė,for,S&D,70079
6449,Bonafè,for,S&D,70079
6264,Borzan,for,S&D,70079
5768,Boştinaru,for,S&D,70079
5465,Bresso,for,S&D,70079
6421,Briano,for,S&D,70079
4690,Bullmann,for,S&D,70079
6647,Cabezón Ruiz,for,S&D,70079
