mepid,mep,result,group,identifier
5682,Ali,for,ALDE,2017-12-13_10.
6407,Arthuis,for,ALDE,2017-12-13_10.
6400,Auštrevičius,for,ALDE,2017-12-13_10.
6097,van Baalen,for,ALDE,2017-12-13_10.
6110,Bearder,for,ALDE,2017-12-13_10.
6646,Becerra Basterrechea,for,ALDE,2017-12-13_10.
6089,Bilbao Barandica,for,ALDE,2017-12-13_10.
6708,Calvet Chambon,for,ALDE,2017-12-13_10.
5328,Cavada,for,ALDE,2017-12-13_10.
6339,Charanzová,for,ALDE,2017-12-13_10.
4761,Cornillet,for,ALDE,2017-12-13_10.
1060,Deprez,for,ALDE,2017-12-13_10.
6439,Diaconu,for,ALDE,2017-12-13_10.
6340,Dlabajová,for,ALDE,2017-12-13_10.
6601,Federley,for,ALDE,2017-12-13_10.
6098,Gerbrandy,for,ALDE,2017-12-13_10.
6724,Giménez Barbat,for,ALDE,2017-12-13_10.
1793,Goerens,for,ALDE,2017-12-13_10.
5330,Griesbeck,for,ALDE,2017-12-13_10.
6379,Grigule-Pēterse,for,ALDE,2017-12-13_10.
5246,Harkin,for,ALDE,2017-12-13_10.
6043,Hirsch,for,ALDE,2017-12-13_10.
6622,Huitema,for,ALDE,2017-12-13_10.
5681,Hyusmenova,for,ALDE,2017-12-13_10.
5385,in 't Veld,for,ALDE,2017-12-13_10.
5433,Jäätteenmäki,for,ALDE,2017-12-13_10.
6388,Jakovčić,for,ALDE,2017-12-13_10.
6338,Ježek,for,ALDE,2017-12-13_10.
5364,Klinz,for,ALDE,2017-12-13_10.
6504,Kyuchyuk,for,ALDE,2017-12-13_10.
6740,Lalonde,for,ALDE,2017-12-13_10.
5889,Løkkegaard,for,ALDE,2017-12-13_10.
6376,Marinho e Pinto,for,ALDE,2017-12-13_10.
6402,Mazuronis,for,ALDE,2017-12-13_10.
6041,Meissner,for,ALDE,2017-12-13_10.
5857,Michel,for,ALDE,2017-12-13_10.
6690,Mihaylova,for,ALDE,2017-12-13_10.
6626,van Miltenburg,for,ALDE,2017-12-13_10.
6631,Mlinar,for,ALDE,2017-12-13_10.
6500,Müller,for,ALDE,2017-12-13_10.
6760,Nagtegaal,for,ALDE,2017-12-13_10.
6614,Nart,for,ALDE,2017-12-13_10.
5997,Nicolai,for,ALDE,2017-12-13_10.
6705,Paet,for,ALDE,2017-12-13_10.
6644,Pagazaurtundúa Ruiz,for,ALDE,2017-12-13_10.
6266,Radoš,for,ALDE,2017-12-13_10.
4676,Ries,for,ALDE,2017-12-13_10.
6056,Riquet,for,ALDE,2017-12-13_10.
6154,Rochefort,for,ALDE,2017-12-13_10.
5890,Rohde,for,ALDE,2017-12-13_10.
6100,Schaake,for,ALDE,2017-12-13_10.
6722,Selimovic,for,ALDE,2017-12-13_10.
6337,Telička,for,ALDE,2017-12-13_10.
6331,Toom,for,ALDE,2017-12-13_10.
6181,Tremosa i Balcells,for,ALDE,2017-12-13_10.
5879,Uspaskich,for,ALDE,2017-12-13_10.
6151,Vajgl,for,ALDE,2017-12-13_10.
6710,Vautmans,for,ALDE,2017-12-13_10.
6159,Verhofstadt,for,ALDE,2017-12-13_10.
5770,Weber Renate,for,ALDE,2017-12-13_10.
6729,Wierinck,for,ALDE,2017-12-13_10.
5864,Wikström,for,ALDE,2017-12-13_10.
5490,Czarnecki,for,ECR,2017-12-13_10.
6719,Czesak,for,ECR,2017-12-13_10.
6539,Gosiewska,for,ECR,2017-12-13_10.
6725,Hoc,for,ECR,2017-12-13_10.
6531,Jurek,for,ECR,2017-12-13_10.
6726,Kłosowski,for,ECR,2017-12-13_10.
6530,Krasnodębski,for,ECR,2017-12-13_10.
5453,Krupa,for,ECR,2017-12-13_10.
5507,Kuźmiuk,for,ECR,2017-12-13_10.
5969,Legutko,for,ECR,2017-12-13_10.
6457,Lucke,for,ECR,2017-12-13_10.
5996,Macovei,for,ECR,2017-12-13_10.
6667,Marias,for,ECR,2017-12-13_10.
6536,Ożóg,for,ECR,2017-12-13_10.
6512,Piecha,for,ECR,2017-12-13_10.
5460,Piotrowski,for,ECR,2017-12-13_10.
5974,Poręba,for,ECR,2017-12-13_10.
6545,Škripek,for,ECR,2017-12-13_10.
5113,Ujazdowski,for,ECR,2017-12-13_10.
6522,Złotowski,for,ECR,2017-12-13_10.
6468,Adinolfi,for,EFDD,2017-12-13_10.
6445,Agea,for,EFDD,2017-12-13_10.
6480,Aiuto,for,EFDD,2017-12-13_10.
6411,Beghin,for,EFDD,2017-12-13_10.
6374,Bergeron,for,EFDD,2017-12-13_10.
6430,Borrelli,for,EFDD,2017-12-13_10.
6446,Castaldo,for,EFDD,2017-12-13_10.
6494,Corrao,for,EFDD,2017-12-13_10.
6472,D'Amato,for,EFDD,2017-12-13_10.
6413,Evi,for,EFDD,2017-12-13_10.
6470,Ferrara,for,EFDD,2017-12-13_10.
6497,Moi,for,EFDD,2017-12-13_10.
6482,Pedicini,for,EFDD,2017-12-13_10.
6447,Tamburrano,for,EFDD,2017-12-13_10.
6412,Valli,for,EFDD,2017-12-13_10.
6695,Zullo,for,EFDD,2017-12-13_10.
6699,Loiseau,for,ENF,2017-12-13_10.
6280,Anderson Martina,for,GUE/NGL,2017-12-13_10.
6723,Benito Ziluaga,for,GUE/NGL,2017-12-13_10.
6604,Björk,for,GUE/NGL,2017-12-13_10.
6595,Boylan,for,GUE/NGL,2017-12-13_10.
6598,Carthy,for,GUE/NGL,2017-12-13_10.
6660,Chrysogonos,for,GUE/NGL,2017-12-13_10.
6501,Eck,for,GUE/NGL,2017-12-13_10.
6024,Ernst,for,GUE/NGL,2017-12-13_10.
6597,Flanagan,for,GUE/NGL,2017-12-13_10.
6693,Forenza,for,GUE/NGL,2017-12-13_10.
6702,González Peñas,for,GUE/NGL,2017-12-13_10.
6076,Hadjigeorgiou,for,GUE/NGL,2017-12-13_10.
6628,Hazekamp,for,GUE/NGL,2017-12-13_10.
5922,de Jong,for,GUE/NGL,2017-12-13_10.
6657,Juaristi Abaunz,for,GUE/NGL,2017-12-13_10.
6313,Kari,for,GUE/NGL,2017-12-13_10.
5450,Kohlíček,for,GUE/NGL,2017-12-13_10.
5039,Konečná,for,GUE/NGL,2017-12-13_10.
6713,Kouloglou,for,GUE/NGL,2017-12-13_10.
6675,Kuneva,for,GUE/NGL,2017-12-13_10.
5909,Le Hyaric,for,GUE/NGL,2017-12-13_10.
6026,Lösing,for,GUE/NGL,2017-12-13_10.
6692,Maltese,for,GUE/NGL,2017-12-13_10.
5044,Maštálka,for,GUE/NGL,2017-12-13_10.
5992,Matias,for,GUE/NGL,2017-12-13_10.
6310,Michels,for,GUE/NGL,2017-12-13_10.
6643,Mineur,for,GUE/NGL,2017-12-13_10.
6599,Ní Riada,for,GUE/NGL,2017-12-13_10.
6250,Omarjee,for,GUE/NGL,2017-12-13_10.
5596,Papadimoulis,for,GUE/NGL,2017-12-13_10.
6674,Sakorafa,for,GUE/NGL,2017-12-13_10.
6641,Sánchez Caldentey,for,GUE/NGL,2017-12-13_10.
6758,Schirdewan,for,GUE/NGL,2017-12-13_10.
6444,Spinelli,for,GUE/NGL,2017-12-13_10.
6321,Sylikiotis,for,GUE/NGL,2017-12-13_10.
6716,Torres Martínez,for,GUE/NGL,2017-12-13_10.
6715,Urbán Crespo,for,GUE/NGL,2017-12-13_10.
6030,Vergiat,for,GUE/NGL,2017-12-13_10.
6747,Vieu,for,GUE/NGL,2017-12-13_10.
5368,Zimmer,for,GUE/NGL,2017-12-13_10.
6386,Chauprade,for,NI,2017-12-13_10.
6669,Epitideios,for,NI,2017-12-13_10.
6668,Fountoulis,for,NI,2017-12-13_10.
5416,Saryusz-Wolski,for,NI,2017-12-13_10.
6670,Synadinos,for,NI,2017-12-13_10.
6602,Adaktusson,for,PPE,2017-12-13_10.
6755,Ademov,for,PPE,2017-12-13_10.
1340,Alliot-Marie,for,PPE,2017-12-13_10.
5395,Andrikienė,for,PPE,2017-12-13_10.
6594,Arimont,for,PPE,2017-12-13_10.
4742,Ayuso,for,PPE,2017-12-13_10.
6191,Bach,for,PPE,2017-12-13_10.
6135,Balz,for,PPE,2017-12-13_10.
6216,Becker,for,PPE,2017-12-13_10.
5377,Belet,for,PPE,2017-12-13_10.
6343,Bocskor,for,PPE,2017-12-13_10.
1507,Böge,for,PPE,2017-12-13_10.
6613,Bogovič,for,PPE,2017-12-13_10.
6535,Boni,for,PPE,2017-12-13_10.
1278,Brok,for,PPE,2017-12-13_10.
6617,Buda,for,PPE,2017-12-13_10.
5729,Buşoi,for,PPE,2017-12-13_10.
5388,Buzek,for,PPE,2017-12-13_10.
6021,Cadec,for,PPE,2017-12-13_10.
5928,van de Camp,for,PPE,2017-12-13_10.
5252,Casa,for,PPE,2017-12-13_10.
5341,Caspary,for,PPE,2017-12-13_10.
5508,del Castillo Vera,for,PPE,2017-12-13_10.
5554,Cesa,for,PPE,2017-12-13_10.
5236,Christoforou,for,PPE,2017-12-13_10.
6492,Cicu,for,PPE,2017-12-13_10.
6406,Cirio,for,PPE,2017-12-13_10.
6600,Clune,for,PPE,2017-12-13_10.
6273,Collin-Langen,for,PPE,2017-12-13_10.
5948,Comi,for,PPE,2017-12-13_10.
5861,Corazza Bildt,for,PPE,2017-12-13_10.
6548,Csáky,for,PPE,2017-12-13_10.
5921,Danjean,for,PPE,2017-12-13_10.
6194,Dantin,for,PPE,2017-12-13_10.
6172,Dati,for,PPE,2017-12-13_10.
6364,Delahaye,for,PPE,2017-12-13_10.
6345,Deli,for,PPE,2017-12-13_10.
5350,Deß,for,PPE,2017-12-13_10.
5998,Deutsch,for,PPE,2017-12-13_10.
6762,Didier,for,PPE,2017-12-13_10.
5960,Dorfmann,for,PPE,2017-12-13_10.
5348,Ehler,for,PPE,2017-12-13_10.
6047,Engel,for,PPE,2017-12-13_10.
6342,Erdős,for,PPE,2017-12-13_10.
5983,Estaràs Ferragut,for,PPE,2017-12-13_10.
6679,Faria,for,PPE,2017-12-13_10.
3833,Ferber,for,PPE,2017-12-13_10.
6068,Fernandes,for,PPE,2017-12-13_10.
5256,Fjellner,for,PPE,2017-12-13_10.
1508,Florenz,for,PPE,2017-12-13_10.
4659,Gahler,for,PPE,2017-12-13_10.
5280,Gál,for,PPE,2017-12-13_10.
6615,Gambús,for,PPE,2017-12-13_10.
5803,Gardini,for,PPE,2017-12-13_10.
6441,Gieseke,for,PPE,2017-12-13_10.
6632,González Pons,for,PPE,2017-12-13_10.
5511,de Grandes Pascual,for,PPE,2017-12-13_10.
5342,Gräßle,for,PPE,2017-12-13_10.
4032,Grossetête,for,PPE,2017-12-13_10.
5109,Grzyb,for,PPE,2017-12-13_10.
6596,Hayes,for,PPE,2017-12-13_10.
5018,Herranz García,for,PPE,2017-12-13_10.
6534,Hetman,for,PPE,2017-12-13_10.
5953,Hohlmeier,for,PPE,2017-12-13_10.
5254,Hökmark,for,PPE,2017-12-13_10.
4987,Hortefeux,for,PPE,2017-12-13_10.
5952,Hübner,for,PPE,2017-12-13_10.
5516,Iturgaiz,for,PPE,2017-12-13_10.
5945,Jahr,for,PPE,2017-12-13_10.
5954,Jazłowiecka,for,PPE,2017-12-13_10.
5978,Jiménez-Becerril Barrio,for,PPE,2017-12-13_10.
6360,Joulaud,for,PPE,2017-12-13_10.
6055,Juvin,for,PPE,2017-12-13_10.
6095,Kalniete,for,PPE,2017-12-13_10.
4669,Karas,for,PPE,2017-12-13_10.
6070,Kariņš,for,PPE,2017-12-13_10.
6666,Kefalogiannis,for,PPE,2017-12-13_10.
5542,Kelam,for,PPE,2017-12-13_10.
5855,Kelly,for,PPE,2017-12-13_10.
3759,Koch,for,PPE,2017-12-13_10.
6001,Kósa,for,PPE,2017-12-13_10.
6196,Kovatchev,for,PPE,2017-12-13_10.
6527,Kozłowska-Rajewicz,for,PPE,2017-12-13_10.
5940,Kuhn,for,PPE,2017-12-13_10.
5840,Kukan,for,PPE,2017-12-13_10.
6662,Kyrtsos,for,PPE,2017-12-13_10.
1350,Lamassoure,for,PPE,2017-12-13_10.
5727,de Lange,for,PPE,2017-12-13_10.
3856,Langen,for,PPE,2017-12-13_10.
5988,La Via,for,PPE,2017-12-13_10.
6363,Lavrilleux,for,PPE,2017-12-13_10.
6592,Lenaers,for,PPE,2017-12-13_10.
5105,Lewandowski,for,PPE,2017-12-13_10.
3855,Liese,for,PPE,2017-12-13_10.
6442,Lins,for,PPE,2017-12-13_10.
5938,Lope Fontagné,for,PPE,2017-12-13_10.
5517,López-Istúriz White,for,PPE,2017-12-13_10.
5964,Łukacijewska,for,PPE,2017-12-13_10.
6440,McAllister,for,PPE,2017-12-13_10.
5245,McGuinness,for,PPE,2017-12-13_10.
6303,Maletić,for,PPE,2017-12-13_10.
6245,Malinov,for,PPE,2017-12-13_10.
6761,Mandl,for,PPE,2017-12-13_10.
5774,Mănescu,for,PPE,2017-12-13_10.
3845,Mann,for,PPE,2017-12-13_10.
5646,Marinescu,for,PPE,2017-12-13_10.
6465,Martusciello,for,PPE,2017-12-13_10.
5985,Matera,for,PPE,2017-12-13_10.
6096,Mato,for,PPE,2017-12-13_10.
6721,Maullu,for,PPE,2017-12-13_10.
6121,Melo,for,PPE,2017-12-13_10.
6297,Metsola,for,PPE,2017-12-13_10.
5518,Millán Mon,for,PPE,2017-12-13_10.
6366,Monteiro de Aguiar,for,PPE,2017-12-13_10.
6368,Morano,for,PPE,2017-12-13_10.
5732,Morin-Chartier,for,PPE,2017-12-13_10.
6436,Mureşan,for,PPE,2017-12-13_10.
6361,Muselier,for,PPE,2017-12-13_10.
6544,Nagy,for,PPE,2017-12-13_10.
4712,Niebler,for,PPE,2017-12-13_10.
5295,van Nistelrooij,for,PPE,2017-12-13_10.
6709,Novakov,for,PPE,2017-12-13_10.
5407,Olbrycht,for,PPE,2017-12-13_10.
6377,Pabriks,for,PPE,2017-12-13_10.
5702,Patriciello,for,PPE,2017-12-13_10.
5033,Peterle,for,PPE,2017-12-13_10.
6383,Petir,for,PPE,2017-12-13_10.
5346,Pieper,for,PPE,2017-12-13_10.
5788,Pietikäinen,for,PPE,2017-12-13_10.
6537,Pitera,for,PPE,2017-12-13_10.
6519,Plura,for,PPE,2017-12-13_10.
6491,Pogliese,for,PPE,2017-12-13_10.
6335,Polčák,for,PPE,2017-12-13_10.
6092,Ponga,for,PPE,2017-12-13_10.
6700,Pospíšil,for,PPE,2017-12-13_10.
6010,Preda,for,PPE,2017-12-13_10.
6224,Proust,for,PPE,2017-12-13_10.
1487,Quisthoudt-Rowohl,for,PPE,2017-12-13_10.
6488,Radev,for,PPE,2017-12-13_10.
6750,Radtke,for,PPE,2017-12-13_10.
6072,Rangel,for,PPE,2017-12-13_10.
1335,Reding,for,PPE,2017-12-13_10.
6365,Ribeiro,for,PPE,2017-12-13_10.
6684,Rolin,for,PPE,2017-12-13_10.
5512,Rosati,for,PPE,2017-12-13_10.
6362,Ruas,for,PPE,2017-12-13_10.
4768,Saïfi,for,PPE,2017-12-13_10.
3991,Salafranca Sánchez-Neyra,for,PPE,2017-12-13_10.
6698,Salini,for,PPE,2017-12-13_10.
6370,Sander,for,PPE,2017-12-13_10.
6259,Sarvamaa,for,PPE,2017-12-13_10.
5877,Saudargas,for,PPE,2017-12-13_10.
6619,Schmidt,for,PPE,2017-12-13_10.
5265,Schöpflin,for,PPE,2017-12-13_10.
6443,Schulze,for,PPE,2017-12-13_10.
5345,Schwab,for,PPE,2017-12-13_10.
5111,Siekierski,for,PPE,2017-12-13_10.
5781,Sógor,for,PPE,2017-12-13_10.
6341,Šojdrová,for,PPE,2017-12-13_10.
4705,Sommer,for,PPE,2017-12-13_10.
6663,Spyraki,for,PPE,2017-12-13_10.
6547,Štefanec,for,PPE,2017-12-13_10.
6333,Štětina,for,PPE,2017-12-13_10.
5778,Stolojan,for,PPE,2017-12-13_10.
6301,Šuica,for,PPE,2017-12-13_10.
6680,Šulin,for,PPE,2017-12-13_10.
6672,Svoboda,for,PPE,2017-12-13_10.
5143,Szájer,for,PPE,2017-12-13_10.
6528,Szejnfeld,for,PPE,2017-12-13_10.
5949,Thun und Hohenstein,for,PPE,2017-12-13_10.
5783,Tőkés,for,PPE,2017-12-13_10.
6733,Tolić,for,PPE,2017-12-13_10.
6681,Tomc,for,PPE,2017-12-13_10.
6717,Ţurcanu,for,PPE,2017-12-13_10.
5734,Urutchev,for,PPE,2017-12-13_10.
5600,Vaidere,for,PPE,2017-12-13_10.
6638,Valcárcel Siso,for,PPE,2017-12-13_10.
5714,Vălean,for,PPE,2017-12-13_10.
6706,Vandenkendelaere,for,PPE,2017-12-13_10.
5930,Verheyen,for,PPE,2017-12-13_10.
6356,Virkkunen,for,PPE,2017-12-13_10.
5934,Voss,for,PPE,2017-12-13_10.
6664,Vozemberg-Vrionidi,for,PPE,2017-12-13_10.
5947,Wałęsa,for,PPE,2017-12-13_10.
5351,Weber Manfred,for,PPE,2017-12-13_10.
6542,Wenta,for,PPE,2017-12-13_10.
4643,Wieland,for,PPE,2017-12-13_10.
5937,Winkler Hermann,for,PPE,2017-12-13_10.
5189,Záborská,for,PPE,2017-12-13_10.
6749,Zammit Dimech,for,PPE,2017-12-13_10.
6344,Zdechovský,for,PPE,2017-12-13_10.
6532,Zdrojewski,for,PPE,2017-12-13_10.
5935,Zeller,for,PPE,2017-12-13_10.
6734,Zovko,for,PPE,2017-12-13_10.
6094,Zver,for,PPE,2017-12-13_10.
5420,Zwiefka,for,PPE,2017-12-13_10.
6651,Aguilera García,for,S&D,2017-12-13_10.
6567,Anderson Lucy,for,S&D,2017-12-13_10.
6279,Andrieu,for,S&D,2017-12-13_10.
6687,Androulakis,for,S&D,2017-12-13_10.
6553,Arena,for,S&D,2017-12-13_10.
5426,Assis,for,S&D,2017-12-13_10.
5411,Ayala Sender,for,S&D,2017-12-13_10.
6378,Balas,for,S&D,2017-12-13_10.
5866,Balčytis,for,S&D,2017-12-13_10.
6611,Bayet,for,S&D,2017-12-13_10.
6505,Benifei,for,S&D,2017-12-13_10.
