mepid,mep,result,group,identifier
5997,Nicolai,for,ALDE,55162
6667,Marias,for,ECR,55162
6468,Adinolfi,for,EFDD,55162
6431,Affronte,for,EFDD,55162
6445,Agea,for,EFDD,55162
6480,Aiuto,for,EFDD,55162
6411,Beghin,for,EFDD,55162
6374,Bergeron,for,EFDD,55162
6430,Borrelli,for,EFDD,55162
6446,Castaldo,for,EFDD,55162
6494,Corrao,for,EFDD,55162
6472,D'Amato,for,EFDD,55162
6413,Evi,for,EFDD,55162
6470,Ferrara,for,EFDD,55162
6558,Finch,for,EFDD,55162
6524,Iwaszkiewicz,for,EFDD,55162
6497,Moi,for,EFDD,55162
6482,Pedicini,for,EFDD,55162
6447,Tamburrano,for,EFDD,55162
6412,Valli,for,EFDD,55162
6414,Zanni,for,EFDD,55162
6695,Zullo,for,EFDD,55162
6555,Atkinson,for,ENF,55162
6533,Marusik,for,ENF,55162
6541,Żółtek,for,ENF,55162
6654,Albiol Guzmán,for,GUE/NGL,55162
6280,Anderson Martina,for,GUE/NGL,55162
6595,Boylan,for,GUE/NGL,55162
6598,Carthy,for,GUE/NGL,55162
6660,Chrysogonos,for,GUE/NGL,55162
6701,Couso Permuy,for,GUE/NGL,55162
6496,De Masi,for,GUE/NGL,55162
6501,Eck,for,GUE/NGL,55162
6024,Ernst,for,GUE/NGL,55162
5886,Ferreira João,for,GUE/NGL,55162
6597,Flanagan,for,GUE/NGL,55162
6693,Forenza,for,GUE/NGL,55162
472,Glezos,for,GUE/NGL,55162
6702,González Peñas,for,GUE/NGL,55162
6076,Hadjigeorgiou,for,GUE/NGL,55162
6023,Händel,for,GUE/NGL,55162
6628,Hazekamp,for,GUE/NGL,55162
6637,Iglesias,for,GUE/NGL,55162
5922,de Jong,for,GUE/NGL,55162
6657,Juaristi Abaunz,for,GUE/NGL,55162
6313,Kari,for,GUE/NGL,55162
5039,Konečná,for,GUE/NGL,55162
6713,Kouloglou,for,GUE/NGL,55162
6675,Kuneva,for,GUE/NGL,55162
6369,Kyllönen,for,GUE/NGL,55162
5909,Le Hyaric,for,GUE/NGL,55162
6653,López Bermejo,for,GUE/NGL,55162
6026,Lösing,for,GUE/NGL,55162
6692,Maltese,for,GUE/NGL,55162
5044,Maštálka,for,GUE/NGL,55162
5992,Matias,for,GUE/NGL,55162
5916,Mélenchon,for,GUE/NGL,55162
6310,Michels,for,GUE/NGL,55162
6643,Mineur,for,GUE/NGL,55162
6599,Ní Riada,for,GUE/NGL,55162
6250,Omarjee,for,GUE/NGL,55162
5596,Papadimoulis,for,GUE/NGL,55162
5046,Ransdorf,for,GUE/NGL,55162
6674,Sakorafa,for,GUE/NGL,55162
6641,Sánchez Caldentey,for,GUE/NGL,55162
5837,Scholz,for,GUE/NGL,55162
6655,Senra Rodríguez,for,GUE/NGL,55162
6444,Spinelli,for,GUE/NGL,55162
6321,Sylikiotis,for,GUE/NGL,55162
6716,Torres Martínez,for,GUE/NGL,55162
6715,Urbán Crespo,for,GUE/NGL,55162
6656,Vallina,for,GUE/NGL,55162
