mepid,mep,result,group,identifier
5433,Jäätteenmäki,for,ALDE,2017-09-14_48.
6376,Marinho e Pinto,for,ALDE,2017-09-14_48.
4676,Ries,for,ALDE,2017-09-14_48.
5262,Ashworth,for,ECR,2017-09-14_48.
6574,Bashir,for,ECR,2017-09-14_48.
6081,Campbell Bannerman,for,ECR,2017-09-14_48.
5490,Czarnecki,for,ECR,2017-09-14_48.
6719,Czesak,for,ECR,2017-09-14_48.
5981,van Dalen,for,ECR,2017-09-14_48.
6712,Dalton,for,ECR,2017-09-14_48.
6291,Demesmaeker,for,ECR,2017-09-14_48.
4960,Deva,for,ECR,2017-09-14_48.
6516,Dohrmann,for,ECR,2017-09-14_48.
6511,Dzhambazki,for,ECR,2017-09-14_48.
6743,Flack,for,ECR,2017-09-14_48.
5472,Fotyga,for,ECR,2017-09-14_48.
6539,Gosiewska,for,ECR,2017-09-14_48.
6358,Halla-aho,for,ECR,2017-09-14_48.
6460,Henkel,for,ECR,2017-09-14_48.
6725,Hoc,for,ECR,2017-09-14_48.
6531,Jurek,for,ECR,2017-09-14_48.
5630,Kamall,for,ECR,2017-09-14_48.
6514,Karlsson,for,ECR,2017-09-14_48.
6525,Karski,for,ECR,2017-09-14_48.
6726,Kłosowski,for,ECR,2017-09-14_48.
6461,Kölmel,for,ECR,2017-09-14_48.
6530,Krasnodębski,for,ECR,2017-09-14_48.
5453,Krupa,for,ECR,2017-09-14_48.
5507,Kuźmiuk,for,ECR,2017-09-14_48.
6704,Loones,for,ECR,2017-09-14_48.
5996,Macovei,for,ECR,2017-09-14_48.
6667,Marias,for,ECR,2017-09-14_48.
6742,Matthews,for,ECR,2017-09-14_48.
5851,Messerschmidt,for,ECR,2017-09-14_48.
6752,Mobarik,for,ECR,2017-09-14_48.
1230,Nicholson,for,ECR,2017-09-14_48.
6536,Ożóg,for,ECR,2017-09-14_48.
6512,Piecha,for,ECR,2017-09-14_48.
5460,Piotrowski,for,ECR,2017-09-14_48.
6718,Ruohonen-Lerner,for,ECR,2017-09-14_48.
6428,Sernagiotto,for,ECR,2017-09-14_48.
6545,Škripek,for,ECR,2017-09-14_48.
6464,Starbatty,for,ECR,2017-09-14_48.
6682,Stevens,for,ECR,2017-09-14_48.
6546,Sulík,for,ECR,2017-09-14_48.
4925,Tannock,for,ECR,2017-09-14_48.
5207,Theocharous,for,ECR,2017-09-14_48.
6300,Tomašić,for,ECR,2017-09-14_48.
6466,Trebesius,for,ECR,2017-09-14_48.
5113,Ujazdowski,for,ECR,2017-09-14_48.
6513,Vistisen,for,ECR,2017-09-14_48.
6515,Wiśniewska,for,ECR,2017-09-14_48.
5052,Zahradil,for,ECR,2017-09-14_48.
5598,Zīle,for,ECR,2017-09-14_48.
6540,Žitňanská,for,ECR,2017-09-14_48.
6522,Złotowski,for,ECR,2017-09-14_48.
6468,Adinolfi,for,EFDD,2017-09-14_48.
6066,Agnew,for,EFDD,2017-09-14_48.
6559,Aker,for,EFDD,2017-09-14_48.
6577,Arnott,for,EFDD,2017-09-14_48.
5567,Batten,for,EFDD,2017-09-14_48.
6411,Beghin,for,EFDD,2017-09-14_48.
6430,Borrelli,for,EFDD,2017-09-14_48.
6590,Carver,for,EFDD,2017-09-14_48.
6446,Castaldo,for,EFDD,2017-09-14_48.
6586,Coburn,for,EFDD,2017-09-14_48.
6573,Collins,for,EFDD,2017-09-14_48.
6494,Corrao,for,EFDD,2017-09-14_48.
6113,(The Earl of) Dartmouth,for,EFDD,2017-09-14_48.
6569,Etheridge,for,EFDD,2017-09-14_48.
6413,Evi,for,EFDD,2017-09-14_48.
6470,Ferrara,for,EFDD,2017-09-14_48.
6558,Finch,for,EFDD,2017-09-14_48.
6584,Gill Nathan,for,EFDD,2017-09-14_48.
6608,Lundgren,for,EFDD,2017-09-14_48.
6497,Moi,for,EFDD,2017-09-14_48.
6557,O'Flynn,for,EFDD,2017-09-14_48.
5875,Paksas,for,EFDD,2017-09-14_48.
6563,Parker,for,EFDD,2017-09-14_48.
6482,Pedicini,for,EFDD,2017-09-14_48.
6564,Reid,for,EFDD,2017-09-14_48.
6447,Tamburrano,for,EFDD,2017-09-14_48.
6412,Valli,for,EFDD,2017-09-14_48.
6607,Winberg,for,EFDD,2017-09-14_48.
6695,Zullo,for,EFDD,2017-09-14_48.
6382,Arnautu,for,ENF,2017-09-14_48.
6394,Bay,for,ENF,2017-09-14_48.
6405,Bilde,for,ENF,2017-09-14_48.
6179,Bizzotto,for,ENF,2017-09-14_48.
5010,Borghezio,for,ENF,2017-09-14_48.
6387,Boutonnet,for,ENF,2017-09-14_48.
6391,Briois,for,ENF,2017-09-14_48.
6731,Ciocca,for,ENF,2017-09-14_48.
6384,D'Ornano,for,ENF,2017-09-14_48.
6401,Ferrand,for,ENF,2017-09-14_48.
6132,Fontana,for,ENF,2017-09-14_48.
6450,Goddyn,for,ENF,2017-09-14_48.
6404,Jalkh,for,ENF,2017-09-14_48.
6751,Jamet,for,ENF,2017-09-14_48.
6629,Kappel,for,ENF,2017-09-14_48.
6699,Loiseau,for,ENF,2017-09-14_48.
6385,Martin Dominique,for,ENF,2017-09-14_48.
6627,Mayer Georg,for,ENF,2017-09-14_48.
6399,Mélin,for,ENF,2017-09-14_48.
6395,Monot,for,ENF,2017-09-14_48.
6403,Montel,for,ENF,2017-09-14_48.
6123,Obermayr,for,ENF,2017-09-14_48.
6474,Philippot,for,ENF,2017-09-14_48.
5522,Salvini,for,ENF,2017-09-14_48.
6389,Schaffhauser,for,ENF,2017-09-14_48.
6392,Troszczynski,for,ENF,2017-09-14_48.
6610,Vilimsky,for,ENF,2017-09-14_48.
6654,Albiol Guzmán,for,GUE/NGL,2017-09-14_48.
6723,Benito Ziluaga,for,GUE/NGL,2017-09-14_48.
6604,Björk,for,GUE/NGL,2017-09-14_48.
5237,Chountis,for,GUE/NGL,2017-09-14_48.
6660,Chrysogonos,for,GUE/NGL,2017-09-14_48.
6701,Couso Permuy,for,GUE/NGL,2017-09-14_48.
6501,Eck,for,GUE/NGL,2017-09-14_48.
6024,Ernst,for,GUE/NGL,2017-09-14_48.
6597,Flanagan,for,GUE/NGL,2017-09-14_48.
6693,Forenza,for,GUE/NGL,2017-09-14_48.
6702,González Peñas,for,GUE/NGL,2017-09-14_48.
6628,Hazekamp,for,GUE/NGL,2017-09-14_48.
5922,de Jong,for,GUE/NGL,2017-09-14_48.
6657,Juaristi Abaunz,for,GUE/NGL,2017-09-14_48.
6313,Kari,for,GUE/NGL,2017-09-14_48.
5039,Konečná,for,GUE/NGL,2017-09-14_48.
6713,Kouloglou,for,GUE/NGL,2017-09-14_48.
6675,Kuneva,for,GUE/NGL,2017-09-14_48.
6369,Kyllönen,for,GUE/NGL,2017-09-14_48.
6653,López Bermejo,for,GUE/NGL,2017-09-14_48.
6026,Lösing,for,GUE/NGL,2017-09-14_48.
6692,Maltese,for,GUE/NGL,2017-09-14_48.
5044,Maštálka,for,GUE/NGL,2017-09-14_48.
5992,Matias,for,GUE/NGL,2017-09-14_48.
6643,Mineur,for,GUE/NGL,2017-09-14_48.
6599,Ní Riada,for,GUE/NGL,2017-09-14_48.
6250,Omarjee,for,GUE/NGL,2017-09-14_48.
5596,Papadimoulis,for,GUE/NGL,2017-09-14_48.
6727,Pimenta Lopes,for,GUE/NGL,2017-09-14_48.
6674,Sakorafa,for,GUE/NGL,2017-09-14_48.
6641,Sánchez Caldentey,for,GUE/NGL,2017-09-14_48.
5837,Scholz,for,GUE/NGL,2017-09-14_48.
6655,Senra Rodríguez,for,GUE/NGL,2017-09-14_48.
6444,Spinelli,for,GUE/NGL,2017-09-14_48.
6321,Sylikiotis,for,GUE/NGL,2017-09-14_48.
6716,Torres Martínez,for,GUE/NGL,2017-09-14_48.
6715,Urbán Crespo,for,GUE/NGL,2017-09-14_48.
6656,Vallina,for,GUE/NGL,2017-09-14_48.
6030,Vergiat,for,GUE/NGL,2017-09-14_48.
6747,Vieu,for,GUE/NGL,2017-09-14_48.
6048,Balczó,for,NI,2017-09-14_48.
6386,Chauprade,for,NI,2017-09-14_48.
DUPLICATE,Dodds,for,NI,2017-09-14_48.
6669,Epitideios,for,NI,2017-09-14_48.
6668,Fountoulis,for,NI,2017-09-14_48.
5849,Morvai,for,NI,2017-09-14_48.
6676,Papadakis Konstantinos,for,NI,2017-09-14_48.
5416,Saryusz-Wolski,for,NI,2017-09-14_48.
6471,Sonneborn,for,NI,2017-09-14_48.
6670,Synadinos,for,NI,2017-09-14_48.
6594,Arimont,for,PPE,2017-09-14_48.
6360,Joulaud,for,PPE,2017-09-14_48.
5788,Pietikäinen,for,PPE,2017-09-14_48.
6335,Polčák,for,PPE,2017-09-14_48.
6700,Pospíšil,for,PPE,2017-09-14_48.
6684,Rolin,for,PPE,2017-09-14_48.
6356,Virkkunen,for,PPE,2017-09-14_48.
6651,Aguilera García,for,S&D,2017-09-14_48.
6567,Anderson Lucy,for,S&D,2017-09-14_48.
6279,Andrieu,for,S&D,2017-09-14_48.
6378,Balas,for,S&D,2017-09-14_48.
6505,Benifei,for,S&D,2017-09-14_48.
6456,Bettini,for,S&D,2017-09-14_48.
6650,Blanco López,for,S&D,2017-09-14_48.
6572,Brannen,for,S&D,2017-09-14_48.
6421,Briano,for,S&D,2017-09-14_48.
6647,Cabezón Ruiz,for,S&D,2017-09-14_48.
5835,Childers,for,S&D,2017-09-14_48.
6083,Cofferati,for,S&D,2017-09-14_48.
