mepid,mep,result,group,identifier
5246,Harkin,for,ALDE,2017-12-13_96.
6151,Vajgl,for,ALDE,2017-12-13_96.
5052,Zahradil,for,ECR,2017-12-13_96.
6374,Bergeron,for,EFDD,2017-12-13_96.
6759,Meuthen,for,EFDD,2017-12-13_96.
6593,Annemans,for,ENF,2017-12-13_96.
5450,Kohlíček,for,GUE/NGL,2017-12-13_96.
5039,Konečná,for,GUE/NGL,2017-12-13_96.
5044,Maštálka,for,GUE/NGL,2017-12-13_96.
6048,Balczó,for,NI,2017-12-13_96.
6203,Kovács,for,NI,2017-12-13_96.
6721,Maullu,for,PPE,2017-12-13_96.
6684,Rolin,for,PPE,2017-12-13_96.
6651,Aguilera García,for,S&D,2017-12-13_96.
5411,Ayala Sender,for,S&D,2017-12-13_96.
5465,Bresso,for,S&D,2017-12-13_96.
6083,Cofferati,for,S&D,2017-12-13_96.
6589,Dalli,for,S&D,2017-12-13_96.
6014,Ertug,for,S&D,2017-12-13_96.
6620,Freund,for,S&D,2017-12-13_96.
3827,Gebhardt,for,S&D,2017-12-13_96.
6005,Geier,for,S&D,2017-12-13_96.
6720,Graswander-Hainz,for,S&D,2017-12-13_96.
6146,Kadenbach,for,S&D,2017-12-13_96.
3756,Kaufmann,for,S&D,2017-12-13_96.
6739,Kohn,for,S&D,2017-12-13_96.
6459,Köster,for,S&D,2017-12-13_96.
3761,Krehl,for,S&D,2017-12-13_96.
6477,Lietz,for,S&D,2017-12-13_96.
6380,Mamikins,for,S&D,2017-12-13_96.
6476,Melior,for,S&D,2017-12-13_96.
6296,Mizzi,for,S&D,2017-12-13_96.
6473,Noichl,for,S&D,2017-12-13_96.
6707,Pavel,for,S&D,2017-12-13_96.
6609,Post,for,S&D,2017-12-13_96.
6526,Preuß,for,S&D,2017-12-13_96.
6136,Regner,for,S&D,2017-12-13_96.
6415,Sant,for,S&D,2017-12-13_96.
6438,Schlein,for,S&D,2017-12-13_96.
6475,Schuster,for,S&D,2017-12-13_96.
6008,Simon Peter,for,S&D,2017-12-13_96.
6093,Sippel,for,S&D,2017-12-13_96.
5459,Toia,for,S&D,2017-12-13_96.
6463,Werner,for,S&D,2017-12-13_96.
6011,Westphal,for,S&D,2017-12-13_96.
6735,Wölken,for,S&D,2017-12-13_96.
6431,Affronte,for,Verts/ALE,2017-12-13_96.
5910,Albrecht,for,Verts/ALE,2017-12-13_96.
6606,Andersson,for,Verts/ALE,2017-12-13_96.
5291,Auken,for,Verts/ALE,2017-12-13_96.
5918,Bové,for,Verts/ALE,2017-12-13_96.
5913,Bütikofer,for,Verts/ALE,2017-12-13_96.
5358,Cramer,for,Verts/ALE,2017-12-13_96.
6730,Dalunde,for,Verts/ALE,2017-12-13_96.
6040,Delli,for,Verts/ALE,2017-12-13_96.
6324,Durand,for,Verts/ALE,2017-12-13_96.
5899,Eickhout,for,Verts/ALE,2017-12-13_96.
6703,Engström,for,Verts/ALE,2017-12-13_96.
5904,Giegold,for,Verts/ALE,2017-12-13_96.
5353,Harms,for,Verts/ALE,2017-12-13_96.
5926,Häusling,for,Verts/ALE,2017-12-13_96.
4535,Hautala,for,Verts/ALE,2017-12-13_96.
6486,Heubuch,for,Verts/ALE,2017-12-13_96.
4655,Hudghton,for,Verts/ALE,2017-12-13_96.
5914,Jadot,for,Verts/ALE,2017-12-13_96.
6350,Jávor,for,Verts/ALE,2017-12-13_96.
6054,Joly,for,Verts/ALE,2017-12-13_96.
5908,Keller Ska,for,Verts/ALE,2017-12-13_96.
4935,Lambert,for,Verts/ALE,2017-12-13_96.
5838,Lamberts,for,Verts/ALE,2017-12-13_96.
5902,Lochbihler,for,Verts/ALE,2017-12-13_96.
6732,Marcellesi,for,Verts/ALE,2017-12-13_96.
6453,Reda,for,Verts/ALE,2017-12-13_96.
6552,Reimon,for,Verts/ALE,2017-12-13_96.
6529,Reintke,for,Verts/ALE,2017-12-13_96.
5917,Rivasi,for,Verts/ALE,2017-12-13_96.
6694,Ropė,for,Verts/ALE,2017-12-13_96.
5987,Sargentini,for,Verts/ALE,2017-12-13_96.
6560,Scott Cato,for,Verts/ALE,2017-12-13_96.
6390,Škrlec,for,Verts/ALE,2017-12-13_96.
5571,Smith,for,Verts/ALE,2017-12-13_96.
6738,Solé,for,Verts/ALE,2017-12-13_96.
6612,Šoltes,for,Verts/ALE,2017-12-13_96.
4983,Staes,for,Verts/ALE,2017-12-13_96.
6204,Taylor,for,Verts/ALE,2017-12-13_96.
6549,Terricabras,for,Verts/ALE,2017-12-13_96.
4847,Turmes,for,Verts/ALE,2017-12-13_96.
6591,Urtasun,for,Verts/ALE,2017-12-13_96.
6605,Valero,for,Verts/ALE,2017-12-13_96.
6551,Vana,for,Verts/ALE,2017-12-13_96.
6757,Waitz,for,Verts/ALE,2017-12-13_96.
5602,Ždanoka,for,Verts/ALE,2017-12-13_96.
5682,Ali,against,ALDE,2017-12-13_96.
6407,Arthuis,against,ALDE,2017-12-13_96.
6400,Auštrevičius,against,ALDE,2017-12-13_96.
6097,van Baalen,against,ALDE,2017-12-13_96.
6110,Bearder,against,ALDE,2017-12-13_96.
6646,Becerra Basterrechea,against,ALDE,2017-12-13_96.
6089,Bilbao Barandica,against,ALDE,2017-12-13_96.
6708,Calvet Chambon,against,ALDE,2017-12-13_96.
5328,Cavada,against,ALDE,2017-12-13_96.
6339,Charanzová,against,ALDE,2017-12-13_96.
4761,Cornillet,against,ALDE,2017-12-13_96.
1060,Deprez,against,ALDE,2017-12-13_96.
6439,Diaconu,against,ALDE,2017-12-13_96.
6340,Dlabajová,against,ALDE,2017-12-13_96.
6601,Federley,against,ALDE,2017-12-13_96.
6098,Gerbrandy,against,ALDE,2017-12-13_96.
6724,Giménez Barbat,against,ALDE,2017-12-13_96.
1793,Goerens,against,ALDE,2017-12-13_96.
5330,Griesbeck,against,ALDE,2017-12-13_96.
6379,Grigule-Pēterse,against,ALDE,2017-12-13_96.
6043,Hirsch,against,ALDE,2017-12-13_96.
6622,Huitema,against,ALDE,2017-12-13_96.
5681,Hyusmenova,against,ALDE,2017-12-13_96.
5385,in 't Veld,against,ALDE,2017-12-13_96.
5433,Jäätteenmäki,against,ALDE,2017-12-13_96.
6388,Jakovčić,against,ALDE,2017-12-13_96.
6338,Ježek,against,ALDE,2017-12-13_96.
6328,Kallas,against,ALDE,2017-12-13_96.
6504,Kyuchyuk,against,ALDE,2017-12-13_96.
6740,Lalonde,against,ALDE,2017-12-13_96.
5889,Løkkegaard,against,ALDE,2017-12-13_96.
6376,Marinho e Pinto,against,ALDE,2017-12-13_96.
6402,Mazuronis,against,ALDE,2017-12-13_96.
6041,Meissner,against,ALDE,2017-12-13_96.
5857,Michel,against,ALDE,2017-12-13_96.
6690,Mihaylova,against,ALDE,2017-12-13_96.
6626,van Miltenburg,against,ALDE,2017-12-13_96.
6631,Mlinar,against,ALDE,2017-12-13_96.
6500,Müller,against,ALDE,2017-12-13_96.
6760,Nagtegaal,against,ALDE,2017-12-13_96.
6614,Nart,against,ALDE,2017-12-13_96.
5997,Nicolai,against,ALDE,2017-12-13_96.
6705,Paet,against,ALDE,2017-12-13_96.
6644,Pagazaurtundúa Ruiz,against,ALDE,2017-12-13_96.
6266,Radoš,against,ALDE,2017-12-13_96.
4676,Ries,against,ALDE,2017-12-13_96.
6056,Riquet,against,ALDE,2017-12-13_96.
6154,Rochefort,against,ALDE,2017-12-13_96.
5890,Rohde,against,ALDE,2017-12-13_96.
6100,Schaake,against,ALDE,2017-12-13_96.
6722,Selimovic,against,ALDE,2017-12-13_96.
6337,Telička,against,ALDE,2017-12-13_96.
6181,Tremosa i Balcells,against,ALDE,2017-12-13_96.
5879,Uspaskich,against,ALDE,2017-12-13_96.
6710,Vautmans,against,ALDE,2017-12-13_96.
6159,Verhofstadt,against,ALDE,2017-12-13_96.
5770,Weber Renate,against,ALDE,2017-12-13_96.
6729,Wierinck,against,ALDE,2017-12-13_96.
5864,Wikström,against,ALDE,2017-12-13_96.
5262,Ashworth,against,ECR,2017-12-13_96.
6574,Bashir,against,ECR,2017-12-13_96.
4911,Belder,against,ECR,2017-12-13_96.
5490,Czarnecki,against,ECR,2017-12-13_96.
6719,Czesak,against,ECR,2017-12-13_96.
5981,van Dalen,against,ECR,2017-12-13_96.
6712,Dalton,against,ECR,2017-12-13_96.
6291,Demesmaeker,against,ECR,2017-12-13_96.
4960,Deva,against,ECR,2017-12-13_96.
6516,Dohrmann,against,ECR,2017-12-13_96.
6511,Dzhambazki,against,ECR,2017-12-13_96.
6743,Flack,against,ECR,2017-12-13_96.
4957,Foster,against,ECR,2017-12-13_96.
6112,Fox,against,ECR,2017-12-13_96.
6452,Gericke,against,ECR,2017-12-13_96.
6111,Girling,against,ECR,2017-12-13_96.
