mepid,mep,result,group,identifier
6708,Calvet Chambon,for,ALDE,2017-12-13_59.
1060,Deprez,for,ALDE,2017-12-13_59.
5433,Jäätteenmäki,for,ALDE,2017-12-13_59.
6376,Marinho e Pinto,for,ALDE,2017-12-13_59.
5857,Michel,for,ALDE,2017-12-13_59.
4676,Ries,for,ALDE,2017-12-13_59.
5890,Rohde,for,ALDE,2017-12-13_59.
6181,Tremosa i Balcells,for,ALDE,2017-12-13_59.
5996,Macovei,for,ECR,2017-12-13_59.
6667,Marias,for,ECR,2017-12-13_59.
6718,Ruohonen-Lerner,for,ECR,2017-12-13_59.
6468,Adinolfi,for,EFDD,2017-12-13_59.
6445,Agea,for,EFDD,2017-12-13_59.
6480,Aiuto,for,EFDD,2017-12-13_59.
6411,Beghin,for,EFDD,2017-12-13_59.
6374,Bergeron,for,EFDD,2017-12-13_59.
6430,Borrelli,for,EFDD,2017-12-13_59.
6446,Castaldo,for,EFDD,2017-12-13_59.
6494,Corrao,for,EFDD,2017-12-13_59.
6472,D'Amato,for,EFDD,2017-12-13_59.
6384,D'Ornano,for,EFDD,2017-12-13_59.
6413,Evi,for,EFDD,2017-12-13_59.
6470,Ferrara,for,EFDD,2017-12-13_59.
6497,Moi,for,EFDD,2017-12-13_59.
6403,Montel,for,EFDD,2017-12-13_59.
5875,Paksas,for,EFDD,2017-12-13_59.
6482,Pedicini,for,EFDD,2017-12-13_59.
6474,Philippot,for,EFDD,2017-12-13_59.
6447,Tamburrano,for,EFDD,2017-12-13_59.
6412,Valli,for,EFDD,2017-12-13_59.
6695,Zullo,for,EFDD,2017-12-13_59.
6654,Albiol Guzmán,for,GUE/NGL,2017-12-13_59.
6280,Anderson Martina,for,GUE/NGL,2017-12-13_59.
6723,Benito Ziluaga,for,GUE/NGL,2017-12-13_59.
6604,Björk,for,GUE/NGL,2017-12-13_59.
6595,Boylan,for,GUE/NGL,2017-12-13_59.
6598,Carthy,for,GUE/NGL,2017-12-13_59.
5237,Chountis,for,GUE/NGL,2017-12-13_59.
6660,Chrysogonos,for,GUE/NGL,2017-12-13_59.
6701,Couso Permuy,for,GUE/NGL,2017-12-13_59.
6501,Eck,for,GUE/NGL,2017-12-13_59.
6024,Ernst,for,GUE/NGL,2017-12-13_59.
5886,Ferreira,for,GUE/NGL,2017-12-13_59.
6597,Flanagan,for,GUE/NGL,2017-12-13_59.
6693,Forenza,for,GUE/NGL,2017-12-13_59.
6702,González Peñas,for,GUE/NGL,2017-12-13_59.
6076,Hadjigeorgiou,for,GUE/NGL,2017-12-13_59.
6628,Hazekamp,for,GUE/NGL,2017-12-13_59.
5922,de Jong,for,GUE/NGL,2017-12-13_59.
6657,Juaristi Abaunz,for,GUE/NGL,2017-12-13_59.
6313,Kari,for,GUE/NGL,2017-12-13_59.
5450,Kohlíček,for,GUE/NGL,2017-12-13_59.
5039,Konečná,for,GUE/NGL,2017-12-13_59.
6713,Kouloglou,for,GUE/NGL,2017-12-13_59.
6675,Kuneva,for,GUE/NGL,2017-12-13_59.
5909,Le Hyaric,for,GUE/NGL,2017-12-13_59.
6653,López Bermejo,for,GUE/NGL,2017-12-13_59.
6026,Lösing,for,GUE/NGL,2017-12-13_59.
6692,Maltese,for,GUE/NGL,2017-12-13_59.
5044,Maštálka,for,GUE/NGL,2017-12-13_59.
