mepid,mep,result,group,identifier
5682,Ali,for,ALDE,74907
6407,Arthuis,for,ALDE,74907
6400,Auštrevičius,for,ALDE,74907
6097,van Baalen,for,ALDE,74907
6110,Bearder,for,ALDE,74907
6646,Becerra Basterrechea,for,ALDE,74907
6089,Bilbao Barandica,for,ALDE,74907
6708,Calvet Chambon,for,ALDE,74907
5328,Cavada,for,ALDE,74907
6339,Charanzová,for,ALDE,74907
1060,Deprez,for,ALDE,74907
4758,de Sarnez,for,ALDE,74907
6439,Diaconu,for,ALDE,74907
6340,Dlabajová,for,ALDE,74907
6679,Faria,for,ALDE,74907
6601,Federley,for,ALDE,74907
6098,Gerbrandy,for,ALDE,74907
6724,Giménez Barbat,for,ALDE,74907
1793,Goerens,for,ALDE,74907
6169,Goulard,for,ALDE,74907
5330,Griesbeck,for,ALDE,74907
6379,Grigule,for,ALDE,74907
5246,Harkin,for,ALDE,74907
6622,Huitema,for,ALDE,74907
5681,Hyusmenova,for,ALDE,74907
5385,in 't Veld,for,ALDE,74907
5433,Jäätteenmäki,for,ALDE,74907
6388,Jakovčić,for,ALDE,74907
6338,Ježek,for,ALDE,74907
6328,Kallas,for,ALDE,74907
6504,Kyuchyuk,for,ALDE,74907
5362,Lambsdorff,for,ALDE,74907
5889,Løkkegaard,for,ALDE,74907
6376,Marinho e Pinto,for,ALDE,74907
6402,Mazuronis,for,ALDE,74907
6041,Meissner,for,ALDE,74907
6626,van Miltenburg,for,ALDE,74907
6631,Mlinar,for,ALDE,74907
5997,Nicolai,for,ALDE,74907
6621,van Nieuwenhuizen,for,ALDE,74907
6705,Paet,for,ALDE,74907
6644,Pagazaurtundúa Ruiz,for,ALDE,74907
6510,Petersen,for,ALDE,74907
6728,Punset,for,ALDE,74907
6266,Radoš,for,ALDE,74907
4676,Ries,for,ALDE,74907
6056,Riquet,for,ALDE,74907
6100,Schaake,for,ALDE,74907
5435,Takkula,for,ALDE,74907
6337,Telička,for,ALDE,74907
6042,Theurer,for,ALDE,74907
6331,Toom,for,ALDE,74907
6281,Torvalds,for,ALDE,74907
6181,Tremosa i Balcells,for,ALDE,74907
5879,Uspaskich,for,ALDE,74907
6151,Vajgl,for,ALDE,74907
6710,Vautmans,for,ALDE,74907
4550,Väyrynen,for,ALDE,74907
6159,Verhofstadt,for,ALDE,74907
6729,Wierinck,for,ALDE,74907
5864,Wikström,for,ALDE,74907
6291,Demesmaeker,for,ECR,74907
6525,Karski,for,ECR,74907
5996,Macovei,for,ECR,74907
6667,Marias,for,ECR,74907
6718,Ruohonen-Lerner,for,ECR,74907
6682,Stevens,for,ECR,74907
5892,Tošenovský,for,ECR,74907
5052,Zahradil,for,ECR,74907
6468,Adinolfi,for,EFDD,74907
6431,Affronte,for,EFDD,74907
6480,Aiuto,for,EFDD,74907
6411,Beghin,for,EFDD,74907
6374,Bergeron,for,EFDD,74907
6430,Borrelli,for,EFDD,74907
6446,Castaldo,for,EFDD,74907
6494,Corrao,for,EFDD,74907
6472,D'Amato,for,EFDD,74907
6413,Evi,for,EFDD,74907
6470,Ferrara,for,EFDD,74907
6497,Moi,for,EFDD,74907
6482,Pedicini,for,EFDD,74907
6447,Tamburrano,for,EFDD,74907
6412,Valli,for,EFDD,74907
6414,Zanni,for,EFDD,74907
6695,Zullo,for,EFDD,74907
6593,Annemans,for,ENF,74907
6179,Bizzotto,for,ENF,74907
5010,Borghezio,for,ENF,74907
6132,Fontana,for,ENF,74907
6629,Kappel,for,ENF,74907
6627,Mayer Georg,for,ENF,74907
6123,Obermayr,for,ENF,74907
6426,Rebega,for,ENF,74907
5522,Salvini,for,ENF,74907
6610,Vilimsky,for,ENF,74907
6654,Albiol Guzmán,for,GUE/NGL,74907
6280,Anderson Martina,for,GUE/NGL,74907
6723,Benito Ziluaga,for,GUE/NGL,74907
6604,Björk,for,GUE/NGL,74907
6595,Boylan,for,GUE/NGL,74907
5237,Chountis,for,GUE/NGL,74907
6660,Chrysogonos,for,GUE/NGL,74907
6701,Couso Permuy,for,GUE/NGL,74907
6496,De Masi,for,GUE/NGL,74907
6501,Eck,for,GUE/NGL,74907
6024,Ernst,for,GUE/NGL,74907
5886,Ferreira,for,GUE/NGL,74907
6693,Forenza,for,GUE/NGL,74907
6702,González Peñas,for,GUE/NGL,74907
6076,Hadjigeorgiou,for,GUE/NGL,74907
6628,Hazekamp,for,GUE/NGL,74907
6657,Juaristi Abaunz,for,GUE/NGL,74907
6313,Kari,for,GUE/NGL,74907
5039,Konečná,for,GUE/NGL,74907
6713,Kouloglou,for,GUE/NGL,74907
6675,Kuneva,for,GUE/NGL,74907
6369,Kyllönen,for,GUE/NGL,74907
5909,Le Hyaric,for,GUE/NGL,74907
6026,Lösing,for,GUE/NGL,74907
6692,Maltese,for,GUE/NGL,74907
5992,Matias,for,GUE/NGL,74907
5916,Mélenchon,for,GUE/NGL,74907
6310,Michels,for,GUE/NGL,74907
6599,Ní Riada,for,GUE/NGL,74907
6250,Omarjee,for,GUE/NGL,74907
5596,Papadimoulis,for,GUE/NGL,74907
6727,Pimenta Lopes,for,GUE/NGL,74907
6674,Sakorafa,for,GUE/NGL,74907
6641,Sánchez Caldentey,for,GUE/NGL,74907
5837,Scholz,for,GUE/NGL,74907
6655,Senra Rodríguez,for,GUE/NGL,74907
6444,Spinelli,for,GUE/NGL,74907
6321,Sylikiotis,for,GUE/NGL,74907
6716,Torres Martínez,for,GUE/NGL,74907
6715,Urbán Crespo,for,GUE/NGL,74907
6656,Vallina,for,GUE/NGL,74907
6030,Vergiat,for,GUE/NGL,74907
6678,Viegas,for,GUE/NGL,74907
5368,Zimmer,for,GUE/NGL,74907
6048,Balczó,for,NI,74907
6203,Kovács,for,NI,74907
6469,Voigt,for,NI,74907
6602,Adaktusson,for,PPE,74907
1340,Alliot-Marie,for,PPE,74907
5395,Andrikienė,for,PPE,74907
6594,Arimont,for,PPE,74907
6191,Bach,for,PPE,74907
6135,Balz,for,PPE,74907
6216,Becker,for,PPE,74907
5377,Belet,for,PPE,74907
5885,Bendtsen,for,PPE,74907
6343,Bocskor,for,PPE,74907
1507,Böge,for,PPE,74907
6613,Bogovič,for,PPE,74907
6617,Buda,for,PPE,74907
5388,Buzek,for,PPE,74907
6021,Cadec,for,PPE,74907
5928,van de Camp,for,PPE,74907
5252,Casa,for,PPE,74907
5341,Caspary,for,PPE,74907
5236,Christoforou,for,PPE,74907
6492,Cicu,for,PPE,74907
6406,Cirio,for,PPE,74907
6600,Clune,for,PPE,74907
3800,Coelho,for,PPE,74907
6273,Collin-Langen,for,PPE,74907
5948,Comi,for,PPE,74907
6587,Comodini Cachia,for,PPE,74907
5861,Corazza Bildt,for,PPE,74907
6548,Csáky,for,PPE,74907
5921,Danjean,for,PPE,74907
6194,Dantin,for,PPE,74907
6172,Dati,for,PPE,74907
6364,Delahaye,for,PPE,74907
6345,Deli,for,PPE,74907
5998,Deutsch,for,PPE,74907
5515,Díaz de Mera García Consuegra,for,PPE,74907
6047,Engel,for,PPE,74907
6342,Erdős,for,PPE,74907
3833,Ferber,for,PPE,74907
6068,Fernandes,for,PPE,74907
5903,Fisas Ayxelà,for,PPE,74907
5256,Fjellner,for,PPE,74907
1508,Florenz,for,PPE,74907
