mepid,mep,result,group,identifier
6460,Henkel,for,ECR,2017-06-15_3.
6461,Kölmel,for,ECR,2017-06-15_3.
6457,Lucke,for,ECR,2017-06-15_3.
6718,Ruohonen-Lerner,for,ECR,2017-06-15_3.
6464,Starbatty,for,ECR,2017-06-15_3.
4925,Tannock,for,ECR,2017-06-15_3.
5892,Tošenovský,for,ECR,2017-06-15_3.
6466,Trebesius,for,ECR,2017-06-15_3.
5052,Zahradil,for,ECR,2017-06-15_3.
6468,Adinolfi,for,EFDD,2017-06-15_3.
6445,Agea,for,EFDD,2017-06-15_3.
6480,Aiuto,for,EFDD,2017-06-15_3.
6411,Beghin,for,EFDD,2017-06-15_3.
6374,Bergeron,for,EFDD,2017-06-15_3.
6430,Borrelli,for,EFDD,2017-06-15_3.
6446,Castaldo,for,EFDD,2017-06-15_3.
6494,Corrao,for,EFDD,2017-06-15_3.
6472,D'Amato,for,EFDD,2017-06-15_3.
6413,Evi,for,EFDD,2017-06-15_3.
6470,Ferrara,for,EFDD,2017-06-15_3.
6497,Moi,for,EFDD,2017-06-15_3.
5875,Paksas,for,EFDD,2017-06-15_3.
6482,Pedicini,for,EFDD,2017-06-15_3.
6447,Tamburrano,for,EFDD,2017-06-15_3.
6412,Valli,for,EFDD,2017-06-15_3.
6695,Zullo,for,EFDD,2017-06-15_3.
6593,Annemans,for,ENF,2017-06-15_3.
6382,Arnautu,for,ENF,2017-06-15_3.
6405,Bilde,for,ENF,2017-06-15_3.
6387,Boutonnet,for,ENF,2017-06-15_3.
6384,D'Ornano,for,ENF,2017-06-15_3.
6401,Ferrand,for,ENF,2017-06-15_3.
6404,Jalkh,for,ENF,2017-06-15_3.
6372,Lebreton,for,ENF,2017-06-15_3.
6699,Loiseau,for,ENF,2017-06-15_3.
6385,Martin Dominique,for,ENF,2017-06-15_3.
6395,Monot,for,ENF,2017-06-15_3.
6389,Schaffhauser,for,ENF,2017-06-15_3.
6392,Troszczynski,for,ENF,2017-06-15_3.
6654,Albiol Guzmán,for,GUE/NGL,2017-06-15_3.
6280,Anderson Martina,for,GUE/NGL,2017-06-15_3.
6723,Benito Ziluaga,for,GUE/NGL,2017-06-15_3.
6604,Björk,for,GUE/NGL,2017-06-15_3.
6595,Boylan,for,GUE/NGL,2017-06-15_3.
6598,Carthy,for,GUE/NGL,2017-06-15_3.
6660,Chrysogonos,for,GUE/NGL,2017-06-15_3.
6701,Couso Permuy,for,GUE/NGL,2017-06-15_3.
6501,Eck,for,GUE/NGL,2017-06-15_3.
6024,Ernst,for,GUE/NGL,2017-06-15_3.
6597,Flanagan,for,GUE/NGL,2017-06-15_3.
6693,Forenza,for,GUE/NGL,2017-06-15_3.
6702,González Peñas,for,GUE/NGL,2017-06-15_3.
6076,Hadjigeorgiou,for,GUE/NGL,2017-06-15_3.
6628,Hazekamp,for,GUE/NGL,2017-06-15_3.
5922,de Jong,for,GUE/NGL,2017-06-15_3.
6657,Juaristi Abaunz,for,GUE/NGL,2017-06-15_3.
6313,Kari,for,GUE/NGL,2017-06-15_3.
5039,Konečná,for,GUE/NGL,2017-06-15_3.
