mepid,mep,result,group,identifier
6646,Becerra Basterrechea,for,ALDE,2017-09-14_82.
6089,Bilbao Barandica,for,ALDE,2017-09-14_82.
1060,Deprez,for,ALDE,2017-09-14_82.
6724,Giménez Barbat,for,ALDE,2017-09-14_82.
5246,Harkin,for,ALDE,2017-09-14_82.
5857,Michel,for,ALDE,2017-09-14_82.
6644,Pagazaurtundúa Ruiz,for,ALDE,2017-09-14_82.
6291,Demesmaeker,for,ECR,2017-09-14_82.
6704,Loones,for,ECR,2017-09-14_82.
6545,Škripek,for,ECR,2017-09-14_82.
6682,Stevens,for,ECR,2017-09-14_82.
6468,Adinolfi,for,EFDD,2017-09-14_82.
6411,Beghin,for,EFDD,2017-09-14_82.
6374,Bergeron,for,EFDD,2017-09-14_82.
6430,Borrelli,for,EFDD,2017-09-14_82.
6446,Castaldo,for,EFDD,2017-09-14_82.
6494,Corrao,for,EFDD,2017-09-14_82.
6413,Evi,for,EFDD,2017-09-14_82.
6470,Ferrara,for,EFDD,2017-09-14_82.
6497,Moi,for,EFDD,2017-09-14_82.
6482,Pedicini,for,EFDD,2017-09-14_82.
6447,Tamburrano,for,EFDD,2017-09-14_82.
6412,Valli,for,EFDD,2017-09-14_82.
6695,Zullo,for,EFDD,2017-09-14_82.
6629,Kappel,for,ENF,2017-09-14_82.
6627,Mayer Georg,for,ENF,2017-09-14_82.
6123,Obermayr,for,ENF,2017-09-14_82.
6610,Vilimsky,for,ENF,2017-09-14_82.
6654,Albiol Guzmán,for,GUE/NGL,2017-09-14_82.
6280,Anderson Martina,for,GUE/NGL,2017-09-14_82.
6723,Benito Ziluaga,for,GUE/NGL,2017-09-14_82.
6604,Björk,for,GUE/NGL,2017-09-14_82.
6598,Carthy,for,GUE/NGL,2017-09-14_82.
6660,Chrysogonos,for,GUE/NGL,2017-09-14_82.
6701,Couso Permuy,for,GUE/NGL,2017-09-14_82.
6501,Eck,for,GUE/NGL,2017-09-14_82.
6024,Ernst,for,GUE/NGL,2017-09-14_82.
