mepid,mep,result,group,identifier
5682,Ali,for,ALDE,2017-11-16_19.
6400,Auštrevičius,for,ALDE,2017-11-16_19.
6110,Bearder,for,ALDE,2017-11-16_19.
6089,Bilbao Barandica,for,ALDE,2017-11-16_19.
5328,Cavada,for,ALDE,2017-11-16_19.
6339,Charanzová,for,ALDE,2017-11-16_19.
4761,Cornillet,for,ALDE,2017-11-16_19.
1060,Deprez,for,ALDE,2017-11-16_19.
6340,Dlabajová,for,ALDE,2017-11-16_19.
6724,Giménez Barbat,for,ALDE,2017-11-16_19.
1793,Goerens,for,ALDE,2017-11-16_19.
5330,Griesbeck,for,ALDE,2017-11-16_19.
6379,Grigule-Pēterse,for,ALDE,2017-11-16_19.
5246,Harkin,for,ALDE,2017-11-16_19.
5681,Hyusmenova,for,ALDE,2017-11-16_19.
5385,in 't Veld,for,ALDE,2017-11-16_19.
6388,Jakovčić,for,ALDE,2017-11-16_19.
6338,Ježek,for,ALDE,2017-11-16_19.
6328,Kallas,for,ALDE,2017-11-16_19.
6504,Kyuchyuk,for,ALDE,2017-11-16_19.
5889,Løkkegaard,for,ALDE,2017-11-16_19.
6376,Marinho e Pinto,for,ALDE,2017-11-16_19.
6402,Mazuronis,for,ALDE,2017-11-16_19.
5857,Michel,for,ALDE,2017-11-16_19.
6690,Mihaylova,for,ALDE,2017-11-16_19.
6626,van Miltenburg,for,ALDE,2017-11-16_19.
6631,Mlinar,for,ALDE,2017-11-16_19.
6614,Nart,for,ALDE,2017-11-16_19.
5997,Nicolai,for,ALDE,2017-11-16_19.
6705,Paet,for,ALDE,2017-11-16_19.
6644,Pagazaurtundúa Ruiz,for,ALDE,2017-11-16_19.
6510,Petersen,for,ALDE,2017-11-16_19.
6266,Radoš,for,ALDE,2017-11-16_19.
4676,Ries,for,ALDE,2017-11-16_19.
6056,Riquet,for,ALDE,2017-11-16_19.
6154,Rochefort,for,ALDE,2017-11-16_19.
5890,Rohde,for,ALDE,2017-11-16_19.
6100,Schaake,for,ALDE,2017-11-16_19.
6722,Selimovic,for,ALDE,2017-11-16_19.
5435,Takkula,for,ALDE,2017-11-16_19.
6337,Telička,for,ALDE,2017-11-16_19.
6331,Toom,for,ALDE,2017-11-16_19.
5879,Uspaskich,for,ALDE,2017-11-16_19.
6151,Vajgl,for,ALDE,2017-11-16_19.
5770,Weber Renate,for,ALDE,2017-11-16_19.
5864,Wikström,for,ALDE,2017-11-16_19.
6514,Karlsson,for,ECR,2017-11-16_19.
6667,Marias,for,ECR,2017-11-16_19.
5207,Theocharous,for,ECR,2017-11-16_19.
6374,Bergeron,for,EFDD,2017-11-16_19.
6446,Castaldo,for,EFDD,2017-11-16_19.
5875,Paksas,for,EFDD,2017-11-16_19.
6076,Hadjigeorgiou,for,GUE/NGL,2017-11-16_19.
5039,Konečná,for,GUE/NGL,2017-11-16_19.
6369,Kyllönen,for,GUE/NGL,2017-11-16_19.
5044,Maštálka,for,GUE/NGL,2017-11-16_19.
6048,Balczó,for,NI,2017-11-16_19.
6203,Kovács,for,NI,2017-11-16_19.
5849,Morvai,for,NI,2017-11-16_19.
6471,Sonneborn,for,NI,2017-11-16_19.
6469,Voigt,for,NI,2017-11-16_19.
1340,Alliot-Marie,for,PPE,2017-11-16_19.
5377,Belet,for,PPE,2017-11-16_19.
6021,Cadec,for,PPE,2017-11-16_19.
3800,Coelho,for,PPE,2017-11-16_19.
5921,Danjean,for,PPE,2017-11-16_19.
6194,Dantin,for,PPE,2017-11-16_19.
6172,Dati,for,PPE,2017-11-16_19.
6364,Delahaye,for,PPE,2017-11-16_19.
6679,Faria,for,PPE,2017-11-16_19.
6068,Fernandes,for,PPE,2017-11-16_19.
6615,Gambús,for,PPE,2017-11-16_19.
6632,González Pons,for,PPE,2017-11-16_19.
4032,Grossetête,for,PPE,2017-11-16_19.
6596,Hayes,for,PPE,2017-11-16_19.
4987,Hortefeux,for,PPE,2017-11-16_19.
6360,Joulaud,for,PPE,2017-11-16_19.
6055,Juvin,for,PPE,2017-11-16_19.
5988,La Via,for,PPE,2017-11-16_19.
6363,Lavrilleux,for,PPE,2017-11-16_19.
6368,Morano,for,PPE,2017-11-16_19.
5732,Morin-Chartier,for,PPE,2017-11-16_19.
6092,Ponga,for,PPE,2017-11-16_19.
6224,Proust,for,PPE,2017-11-16_19.
6072,Rangel,for,PPE,2017-11-16_19.
6365,Ribeiro,for,PPE,2017-11-16_19.
6684,Rolin,for,PPE,2017-11-16_19.
6362,Ruas,for,PPE,2017-11-16_19.
4768,Saïfi,for,PPE,2017-11-16_19.
6370,Sander,for,PPE,2017-11-16_19.
6706,Vandenkendelaere,for,PPE,2017-11-16_19.
6651,Aguilera García,for,S&D,2017-11-16_19.
6567,Anderson Lucy,for,S&D,2017-11-16_19.
6279,Andrieu,for,S&D,2017-11-16_19.
6553,Arena,for,S&D,2017-11-16_19.
5426,Assis,for,S&D,2017-11-16_19.
5411,Ayala Sender,for,S&D,2017-11-16_19.
6378,Balas,for,S&D,2017-11-16_19.
5866,Balčytis,for,S&D,2017-11-16_19.
6611,Bayet,for,S&D,2017-11-16_19.
6505,Benifei,for,S&D,2017-11-16_19.
6650,Blanco López,for,S&D,2017-11-16_19.
5867,Blinkevičiūtė,for,S&D,2017-11-16_19.
6264,Borzan,for,S&D,2017-11-16_19.
5768,Boştinaru,for,S&D,2017-11-16_19.
6572,Brannen,for,S&D,2017-11-16_19.
5465,Bresso,for,S&D,2017-11-16_19.
6421,Briano,for,S&D,2017-11-16_19.
6489,Caputo,for,S&D,2017-11-16_19.
5835,Childers,for,S&D,2017-11-16_19.
6499,Chinnici,for,S&D,2017-11-16_19.
5284,Christensen,for,S&D,2017-11-16_19.
6083,Cofferati,for,S&D,2017-11-16_19.
4628,Corbett,for,S&D,2017-11-16_19.
6085,Costa,for,S&D,2017-11-16_19.
6051,Cozzolino,for,S&D,2017-11-16_19.
6616,Cristea,for,S&D,2017-11-16_19.
6570,Dance,for,S&D,2017-11-16_19.
6458,Danti,for,S&D,2017-11-16_19.
6410,Delvaux,for,S&D,2017-11-16_19.
6437,De Monte,for,S&D,2017-11-16_19.
6014,Ertug,for,S&D,2017-11-16_19.
6080,Fajon,for,S&D,2017-11-16_19.
6652,Fernández,for,S&D,2017-11-16_19.
6012,Fleckenstein,for,S&D,2017-11-16_19.
6620,Freund,for,S&D,2017-11-16_19.
6424,Frunzulică,for,S&D,2017-11-16_19.
6130,Gardiazabal Rubial,for,S&D,2017-11-16_19.
6454,Gasbarra,for,S&D,2017-11-16_19.
3827,Gebhardt,for,S&D,2017-11-16_19.
6005,Geier,for,S&D,2017-11-16_19.
6485,Gentile,for,S&D,2017-11-16_19.
5495,Geringer de Oedenberg,for,S&D,2017-11-16_19.
5497,Gierek,for,S&D,2017-11-16_19.
4937,Gill Neena,for,S&D,2017-11-16_19.
6502,Giuffrida,for,S&D,2017-11-16_19.
5425,Gomes,for,S&D,2017-11-16_19.
6419,Grapini,for,S&D,2017-11-16_19.
6720,Graswander-Hainz,for,S&D,2017-11-16_19.
6580,Griffin,for,S&D,2017-11-16_19.
6063,Gualtieri,for,S&D,2017-11-16_19.
6107,Guillaume,for,S&D,2017-11-16_19.
6603,Guteland,for,S&D,2017-11-16_19.
6479,Hoffmann,for,S&D,2017-11-16_19.
6745,Howarth,for,S&D,2017-11-16_19.
5870,Jaakonsaari,for,S&D,2017-11-16_19.
6161,Jáuregui Atondo,for,S&D,2017-11-16_19.
6146,Kadenbach,for,S&D,2017-11-16_19.
