mepid,mep,result,group,identifier
6089,Bilbao Barandica,for,ALDE,2017-11-16_37.
5328,Cavada,for,ALDE,2017-11-16_37.
4761,Cornillet,for,ALDE,2017-11-16_37.
1060,Deprez,for,ALDE,2017-11-16_37.
1793,Goerens,for,ALDE,2017-11-16_37.
5330,Griesbeck,for,ALDE,2017-11-16_37.
6376,Marinho e Pinto,for,ALDE,2017-11-16_37.
5857,Michel,for,ALDE,2017-11-16_37.
4676,Ries,for,ALDE,2017-11-16_37.
6056,Riquet,for,ALDE,2017-11-16_37.
6154,Rochefort,for,ALDE,2017-11-16_37.
6514,Karlsson,for,ECR,2017-11-16_37.
6445,Agea,for,EFDD,2017-11-16_37.
6374,Bergeron,for,EFDD,2017-11-16_37.
5875,Paksas,for,EFDD,2017-11-16_37.
6654,Albiol Guzmán,for,GUE/NGL,2017-11-16_37.
6723,Benito Ziluaga,for,GUE/NGL,2017-11-16_37.
6604,Björk,for,GUE/NGL,2017-11-16_37.
6595,Boylan,for,GUE/NGL,2017-11-16_37.
6701,Couso Permuy,for,GUE/NGL,2017-11-16_37.
6501,Eck,for,GUE/NGL,2017-11-16_37.
5886,Ferreira,for,GUE/NGL,2017-11-16_37.
6597,Flanagan,for,GUE/NGL,2017-11-16_37.
6702,González Peñas,for,GUE/NGL,2017-11-16_37.
6076,Hadjigeorgiou,for,GUE/NGL,2017-11-16_37.
6628,Hazekamp,for,GUE/NGL,2017-11-16_37.
5922,de Jong,for,GUE/NGL,2017-11-16_37.
5039,Konečná,for,GUE/NGL,2017-11-16_37.
5909,Le Hyaric,for,GUE/NGL,2017-11-16_37.
6653,López Bermejo,for,GUE/NGL,2017-11-16_37.
6026,Lösing,for,GUE/NGL,2017-11-16_37.
6692,Maltese,for,GUE/NGL,2017-11-16_37.
5044,Maštálka,for,GUE/NGL,2017-11-16_37.
6310,Michels,for,GUE/NGL,2017-11-16_37.
6643,Mineur,for,GUE/NGL,2017-11-16_37.
6250,Omarjee,for,GUE/NGL,2017-11-16_37.
6727,Pimenta Lopes,for,GUE/NGL,2017-11-16_37.
6641,Sánchez Caldentey,for,GUE/NGL,2017-11-16_37.
6758,Schirdewan,for,GUE/NGL,2017-11-16_37.
6444,Spinelli,for,GUE/NGL,2017-11-16_37.
6715,Urbán Crespo,for,GUE/NGL,2017-11-16_37.
6030,Vergiat,for,GUE/NGL,2017-11-16_37.
6678,Viegas,for,GUE/NGL,2017-11-16_37.
6747,Vieu,for,GUE/NGL,2017-11-16_37.
5368,Zimmer,for,GUE/NGL,2017-11-16_37.
6203,Kovács,for,NI,2017-11-16_37.
6471,Sonneborn,for,NI,2017-11-16_37.
6594,Arimont,for,PPE,2017-11-16_37.
6679,Faria,for,PPE,2017-11-16_37.
6615,Gambús,for,PPE,2017-11-16_37.
6666,Kefalogiannis,for,PPE,2017-11-16_37.
6684,Rolin,for,PPE,2017-11-16_37.
6665,Zagorakis,for,PPE,2017-11-16_37.
6651,Aguilera García,for,S&D,2017-11-16_37.
6567,Anderson Lucy,for,S&D,2017-11-16_37.
6279,Andrieu,for,S&D,2017-11-16_37.
6553,Arena,for,S&D,2017-11-16_37.
5426,Assis,for,S&D,2017-11-16_37.
5411,Ayala Sender,for,S&D,2017-11-16_37.
6378,Balas,for,S&D,2017-11-16_37.
5866,Balčytis,for,S&D,2017-11-16_37.
6611,Bayet,for,S&D,2017-11-16_37.
6505,Benifei,for,S&D,2017-11-16_37.
6650,Blanco López,for,S&D,2017-11-16_37.
5867,Blinkevičiūtė,for,S&D,2017-11-16_37.
6264,Borzan,for,S&D,2017-11-16_37.
5768,Boştinaru,for,S&D,2017-11-16_37.
6572,Brannen,for,S&D,2017-11-16_37.
5465,Bresso,for,S&D,2017-11-16_37.
6421,Briano,for,S&D,2017-11-16_37.
6489,Caputo,for,S&D,2017-11-16_37.
5835,Childers,for,S&D,2017-11-16_37.
6499,Chinnici,for,S&D,2017-11-16_37.
5284,Christensen,for,S&D,2017-11-16_37.
6083,Cofferati,for,S&D,2017-11-16_37.
4628,Corbett,for,S&D,2017-11-16_37.
6085,Costa,for,S&D,2017-11-16_37.
6051,Cozzolino,for,S&D,2017-11-16_37.
6616,Cristea,for,S&D,2017-11-16_37.
6570,Dance,for,S&D,2017-11-16_37.
6458,Danti,for,S&D,2017-11-16_37.
6410,Delvaux,for,S&D,2017-11-16_37.
6437,De Monte,for,S&D,2017-11-16_37.
6014,Ertug,for,S&D,2017-11-16_37.
6080,Fajon,for,S&D,2017-11-16_37.
6652,Fernández,for,S&D,2017-11-16_37.
6012,Fleckenstein,for,S&D,2017-11-16_37.
6620,Freund,for,S&D,2017-11-16_37.
6424,Frunzulică,for,S&D,2017-11-16_37.
6130,Gardiazabal Rubial,for,S&D,2017-11-16_37.
6454,Gasbarra,for,S&D,2017-11-16_37.
3827,Gebhardt,for,S&D,2017-11-16_37.
6005,Geier,for,S&D,2017-11-16_37.
6485,Gentile,for,S&D,2017-11-16_37.
5495,Geringer de Oedenberg,for,S&D,2017-11-16_37.
4937,Gill Neena,for,S&D,2017-11-16_37.
6502,Giuffrida,for,S&D,2017-11-16_37.
5425,Gomes,for,S&D,2017-11-16_37.
6419,Grapini,for,S&D,2017-11-16_37.
6720,Graswander-Hainz,for,S&D,2017-11-16_37.
6063,Gualtieri,for,S&D,2017-11-16_37.
6107,Guillaume,for,S&D,2017-11-16_37.
6603,Guteland,for,S&D,2017-11-16_37.
6479,Hoffmann,for,S&D,2017-11-16_37.
6745,Howarth,for,S&D,2017-11-16_37.
5870,Jaakonsaari,for,S&D,2017-11-16_37.
6161,Jáuregui Atondo,for,S&D,2017-11-16_37.
6146,Kadenbach,for,S&D,2017-11-16_37.
6009,Kammerevert,for,S&D,2017-11-16_37.
3756,Kaufmann,for,S&D,2017-11-16_37.
6326,Keller Jan,for,S&D,2017-11-16_37.
DUPLICATE,Khan,for,S&D,2017-11-16_37.
6571,Kirton-Darling,for,S&D,2017-11-16_37.
6739,Kohn,for,S&D,2017-11-16_37.
6459,Köster,for,S&D,2017-11-16_37.
6495,Kouroumbashev,for,S&D,2017-11-16_37.
6367,Kumpula-Natri,for,S&D,2017-11-16_37.
6435,Kyenge,for,S&D,2017-11-16_37.
3823,Lange,for,S&D,2017-11-16_37.
4685,Leinen,for,S&D,2017-11-16_37.
6477,Lietz,for,S&D,2017-11-16_37.
6648,López,for,S&D,2017-11-16_37.
5984,López Aguilar,for,S&D,2017-11-16_37.
5860,Ludvigsson,for,S&D,2017-11-16_37.
6380,Mamikins,for,S&D,2017-11-16_37.
5314,Maňka,for,S&D,2017-11-16_37.
1133,Martin David,for,S&D,2017-11-16_37.
6565,Martin Edouard,for,S&D,2017-11-16_37.
6354,Maurel,for,S&D,2017-11-16_37.
6322,Mavrides,for,S&D,2017-11-16_37.
6737,Mayer Alex,for,S&D,2017-11-16_37.
6423,Moisă,for,S&D,2017-11-16_37.
6351,Molnár,for,S&D,2017-11-16_37.
6562,Moody,for,S&D,2017-11-16_37.
4923,Moraes,for,S&D,2017-11-16_37.
6422,Morgano,for,S&D,2017-11-16_37.
6618,Nekov,for,S&D,2017-11-16_37.
6016,Neuser,for,S&D,2017-11-16_37.
6352,Niedermüller,for,S&D,2017-11-16_37.
6473,Noichl,for,S&D,2017-11-16_37.
6156,Padar,for,S&D,2017-11-16_37.
6756,Palmer,for,S&D,2017-11-16_37.
5483,Panzeri,for,S&D,2017-11-16_37.
6487,Paolucci,for,S&D,2017-11-16_37.
6323,Papadakis Demetris,for,S&D,2017-11-16_37.
6103,Pargneaux,for,S&D,2017-11-16_37.
5648,Paşcu,for,S&D,2017-11-16_37.
6707,Pavel,for,S&D,2017-11-16_37.
6484,Picierno,for,S&D,2017-11-16_37.
6261,Picula,for,S&D,2017-11-16_37.
6493,Pirinski,for,S&D,2017-11-16_37.
5894,Poc,for,S&D,2017-11-16_37.
6330,Poche,for,S&D,2017-11-16_37.
6753,Popa,for,S&D,2017-11-16_37.
6526,Preuß,for,S&D,2017-11-16_37.
6136,Regner,for,S&D,2017-11-16_37.
6316,Revault d'Allonnes Bonnefoy,for,S&D,2017-11-16_37.
6677,Rodrigues Liliana,for,S&D,2017-11-16_37.
6649,Rodríguez-Piñero Fernández,for,S&D,2017-11-16_37.
5813,Rodust,for,S&D,2017-11-16_37.
6357,Rozière,for,S&D,2017-11-16_37.
6415,Sant,for,S&D,2017-11-16_37.
5013,dos Santos,for,S&D,2017-11-16_37.
5653,Sârbu,for,S&D,2017-11-16_37.
6036,Sassoli,for,S&D,2017-11-16_37.
5713,Schaldemose,for,S&D,2017-11-16_37.
6438,Schlein,for,S&D,2017-11-16_37.
5897,Sehnalová,for,S&D,2017-11-16_37.
6375,Serrão Santos,for,S&D,2017-11-16_37.
6381,Silva Pereira,for,S&D,2017-11-16_37.
6008,Simon Peter,for,S&D,2017-11-16_37.
6566,Simon Siôn,for,S&D,2017-11-16_37.
6093,Sippel,for,S&D,2017-11-16_37.
5844,Smolková,for,S&D,2017-11-16_37.
6498,Soru,for,S&D,2017-11-16_37.
6490,Stanishev,for,S&D,2017-11-16_37.
4949,Stihler,for,S&D,2017-11-16_37.
6334,Szanyi,for,S&D,2017-11-16_37.
6019,Tănăsescu,for,S&D,2017-11-16_37.
6623,Tang,for,S&D,2017-11-16_37.
6427,Țapardel,for,S&D,2017-11-16_37.
5624,Tarabella,for,S&D,2017-11-16_37.
6282,Thomas,for,S&D,2017-11-16_37.
5459,Toia,for,S&D,2017-11-16_37.
6336,Ujhelyi,for,S&D,2017-11-16_37.
4757,Valenciano,for,S&D,2017-11-16_37.
6086,Vaughan,for,S&D,2017-11-16_37.
6425,Viotti,for,S&D,2017-11-16_37.
6582,Ward,for,S&D,2017-11-16_37.
6235,Weidenholzer,for,S&D,2017-11-16_37.
6478,von Weizsäcker,for,S&D,2017-11-16_37.
6735,Wölken,for,S&D,2017-11-16_37.
6434,Zanonato,for,S&D,2017-11-16_37.
5957,Zemke,for,S&D,2017-11-16_37.
6714,Zoffoli,for,S&D,2017-11-16_37.
6373,Zorrinho,for,S&D,2017-11-16_37.
5910,Albrecht,for,Verts/ALE,2017-11-16_37.
6606,Andersson,for,Verts/ALE,2017-11-16_37.
5291,Auken,for,Verts/ALE,2017-11-16_37.
5918,Bové,for,Verts/ALE,2017-11-16_37.
6455,Buchner,for,Verts/ALE,2017-11-16_37.
6730,Dalunde,for,Verts/ALE,2017-11-16_37.
6324,Durand,for,Verts/ALE,2017-11-16_37.
4954,Evans,for,Verts/ALE,2017-11-16_37.
5904,Giegold,for,Verts/ALE,2017-11-16_37.
5926,Häusling,for,Verts/ALE,2017-11-16_37.
4535,Hautala,for,Verts/ALE,2017-11-16_37.
6486,Heubuch,for,Verts/ALE,2017-11-16_37.
6350,Jávor,for,Verts/ALE,2017-11-16_37.
5908,Keller Ska,for,Verts/ALE,2017-11-16_37.
4935,Lambert,for,Verts/ALE,2017-11-16_37.
5902,Lochbihler,for,Verts/ALE,2017-11-16_37.
6732,Marcellesi,for,Verts/ALE,2017-11-16_37.
6453,Reda,for,Verts/ALE,2017-11-16_37.
6552,Reimon,for,Verts/ALE,2017-11-16_37.
6529,Reintke,for,Verts/ALE,2017-11-16_37.
6694,Ropė,for,Verts/ALE,2017-11-16_37.
6390,Škrlec,for,Verts/ALE,2017-11-16_37.
5571,Smith,for,Verts/ALE,2017-11-16_37.
6738,Solé,for,Verts/ALE,2017-11-16_37.
6612,Šoltes,for,Verts/ALE,2017-11-16_37.
4983,Staes,for,Verts/ALE,2017-11-16_37.
6168,Tarand,for,Verts/ALE,2017-11-16_37.
6204,Taylor,for,Verts/ALE,2017-11-16_37.
5360,Trüpel,for,Verts/ALE,2017-11-16_37.
6591,Urtasun,for,Verts/ALE,2017-11-16_37.
6605,Valero,for,Verts/ALE,2017-11-16_37.
6551,Vana,for,Verts/ALE,2017-11-16_37.
5602,Ždanoka,for,Verts/ALE,2017-11-16_37.
5682,Ali,against,ALDE,2017-11-16_37.
6400,Auštrevičius,against,ALDE,2017-11-16_37.
6097,van Baalen,against,ALDE,2017-11-16_37.
6110,Bearder,against,ALDE,2017-11-16_37.
6339,Charanzová,against,ALDE,2017-11-16_37.
6340,Dlabajová,against,ALDE,2017-11-16_37.
6724,Giménez Barbat,against,ALDE,2017-11-16_37.
6379,Grigule-Pēterse,against,ALDE,2017-11-16_37.
6043,Hirsch,against,ALDE,2017-11-16_37.
6622,Huitema,against,ALDE,2017-11-16_37.
