mepid,mep,result,group,identifier
6601,Federley,for,ALDE,89096
6516,Dohrmann,for,ECR,89096
4880,Fitto,for,ECR,89096
6460,Henkel,for,ECR,89096
6461,Kölmel,for,ECR,89096
6457,Lucke,for,ECR,89096
5851,Messerschmidt,for,ECR,89096
6718,Ruohonen-Lerner,for,ECR,89096
5892,Tošenovský,for,ECR,89096
6466,Trebesius,for,ECR,89096
6513,Vistisen,for,ECR,89096
5052,Zahradil,for,ECR,89096
6468,Adinolfi,for,EFDD,89096
6445,Agea,for,EFDD,89096
6066,Agnew,for,EFDD,89096
6480,Aiuto,for,EFDD,89096
6559,Aker,for,EFDD,89096
6577,Arnott,for,EFDD,89096
5567,Batten,for,EFDD,89096
6411,Beghin,for,EFDD,89096
6374,Bergeron,for,EFDD,89096
6583,Bours,for,EFDD,89096
6748,Bullock,for,EFDD,89096
6590,Carver,for,EFDD,89096
6446,Castaldo,for,EFDD,89096
6586,Coburn,for,EFDD,89096
6573,Collins,for,EFDD,89096
6472,D'Amato,for,EFDD,89096
6113,(The Earl of) Dartmouth,for,EFDD,89096
6384,D'Ornano,for,EFDD,89096
6569,Etheridge,for,EFDD,89096
6413,Evi,for,EFDD,89096
4929,Farage,for,EFDD,89096
6470,Ferrara,for,EFDD,89096
6558,Finch,for,EFDD,89096
6584,Gill Nathan,for,EFDD,89096
6575,Hookem,for,EFDD,89096
6524,Iwaszkiewicz,for,EFDD,89096
6608,Lundgren,for,EFDD,89096
6759,Meuthen,for,EFDD,89096
6497,Moi,for,EFDD,89096
6403,Montel,for,EFDD,89096
5977,Nuttall,for,EFDD,89096
6557,O'Flynn,for,EFDD,89096
6563,Parker,for,EFDD,89096
6754,Payne,for,EFDD,89096
6482,Pedicini,for,EFDD,89096
6474,Philippot,for,EFDD,89096
6564,Reid,for,EFDD,89096
6568,Seymour,for,EFDD,89096
6447,Tamburrano,for,EFDD,89096
6412,Valli,for,EFDD,89096
6607,Winberg,for,EFDD,89096
6695,Zullo,for,EFDD,89096
6593,Annemans,for,ENF,89096
6382,Arnautu,for,ENF,89096
6555,Atkinson,for,ENF,89096
6394,Bay,for,ENF,89096
6405,Bilde,for,ENF,89096
6179,Bizzotto,for,ENF,89096
5010,Borghezio,for,ENF,89096
6387,Boutonnet,for,ENF,89096
6391,Briois,for,ENF,89096
6731,Ciocca,for,ENF,89096
6765,Colombier,for,ENF,89096
6741,Elissen,for,ENF,89096
6132,Fontana,for,ENF,89096
6450,Goddyn,for,ENF,89096
6630,de Graaff,for,ENF,89096
6404,Jalkh,for,ENF,89096
6751,Jamet,for,ENF,89096
6372,Lebreton,for,ENF,89096
6746,Lechevalier,for,ENF,89096
6699,Loiseau,for,ENF,89096
6385,Martin Dominique,for,ENF,89096
6399,Mélin,for,ENF,89096
6395,Monot,for,ENF,89096
6467,Pretzell,for,ENF,89096
6389,Schaffhauser,for,ENF,89096
6634,Stuger,for,ENF,89096
6392,Troszczynski,for,ENF,89096
6414,Zanni,for,ENF,89096
6228,Zijlstra,for,ENF,89096
6541,Żółtek,for,ENF,89096
1380,Gollnisch,for,NI,89096
6556,James,for,NI,89096
1529,Le Pen,for,NI,89096
6469,Voigt,for,NI,89096
6585,Woolfe,for,NI,89096
6322,Mavrides,for,S&D,89096
6156,Padar,for,S&D,89096
5682,Ali,against,ALDE,89096
6407,Arthuis,against,ALDE,89096
6400,Auštrevičius,against,ALDE,89096
6097,van Baalen,against,ALDE,89096
6110,Bearder,against,ALDE,89096
6646,Becerra Basterrechea,against,ALDE,89096
6089,Bilbao Barandica,against,ALDE,89096
6708,Calvet Chambon,against,ALDE,89096
5328,Cavada,against,ALDE,89096
6339,Charanzová,against,ALDE,89096
4761,Cornillet,against,ALDE,89096
1060,Deprez,against,ALDE,89096
6439,Diaconu,against,ALDE,89096
6340,Dlabajová,against,ALDE,89096
6098,Gerbrandy,against,ALDE,89096
6724,Giménez Barbat,against,ALDE,89096
1793,Goerens,against,ALDE,89096
5330,Griesbeck,against,ALDE,89096
6379,Grigule-Pēterse,against,ALDE,89096
5246,Harkin,against,ALDE,89096
6043,Hirsch,against,ALDE,89096
6622,Huitema,against,ALDE,89096
