mepid,mep,result,group,identifier
4911,Belder,for,ECR,2017-10-25_43.
5981,van Dalen,for,ECR,2017-10-25_43.
6291,Demesmaeker,for,ECR,2017-10-25_43.
6704,Loones,for,ECR,2017-10-25_43.
6718,Ruohonen-Lerner,for,ECR,2017-10-25_43.
6682,Stevens,for,ECR,2017-10-25_43.
6711,Van Bossuyt,for,ECR,2017-10-25_43.
6468,Adinolfi,for,EFDD,2017-10-25_43.
6066,Agnew,for,EFDD,2017-10-25_43.
6480,Aiuto,for,EFDD,2017-10-25_43.
6559,Aker,for,EFDD,2017-10-25_43.
6577,Arnott,for,EFDD,2017-10-25_43.
5567,Batten,for,EFDD,2017-10-25_43.
6374,Bergeron,for,EFDD,2017-10-25_43.
6430,Borrelli,for,EFDD,2017-10-25_43.
6748,Bullock,for,EFDD,2017-10-25_43.
6590,Carver,for,EFDD,2017-10-25_43.
6446,Castaldo,for,EFDD,2017-10-25_43.
6586,Coburn,for,EFDD,2017-10-25_43.
6573,Collins,for,EFDD,2017-10-25_43.
6494,Corrao,for,EFDD,2017-10-25_43.
6569,Etheridge,for,EFDD,2017-10-25_43.
6413,Evi,for,EFDD,2017-10-25_43.
6470,Ferrara,for,EFDD,2017-10-25_43.
6558,Finch,for,EFDD,2017-10-25_43.
6584,Gill Nathan,for,EFDD,2017-10-25_43.
6575,Hookem,for,EFDD,2017-10-25_43.
6524,Iwaszkiewicz,for,EFDD,2017-10-25_43.
6608,Lundgren,for,EFDD,2017-10-25_43.
6497,Moi,for,EFDD,2017-10-25_43.
5977,Nuttall,for,EFDD,2017-10-25_43.
6557,O'Flynn,for,EFDD,2017-10-25_43.
6563,Parker,for,EFDD,2017-10-25_43.
6754,Payne,for,EFDD,2017-10-25_43.
6482,Pedicini,for,EFDD,2017-10-25_43.
6564,Reid,for,EFDD,2017-10-25_43.
6412,Valli,for,EFDD,2017-10-25_43.
6607,Winberg,for,EFDD,2017-10-25_43.
6593,Annemans,for,ENF,2017-10-25_43.
6382,Arnautu,for,ENF,2017-10-25_43.
6394,Bay,for,ENF,2017-10-25_43.
6405,Bilde,for,ENF,2017-10-25_43.
6179,Bizzotto,for,ENF,2017-10-25_43.
5010,Borghezio,for,ENF,2017-10-25_43.
6391,Briois,for,ENF,2017-10-25_43.
6731,Ciocca,for,ENF,2017-10-25_43.
6741,Elissen,for,ENF,2017-10-25_43.
6401,Ferrand,for,ENF,2017-10-25_43.
6132,Fontana,for,ENF,2017-10-25_43.
6450,Goddyn,for,ENF,2017-10-25_43.
6630,de Graaff,for,ENF,2017-10-25_43.
6404,Jalkh,for,ENF,2017-10-25_43.
6751,Jamet,for,ENF,2017-10-25_43.
6629,Kappel,for,ENF,2017-10-25_43.
6372,Lebreton,for,ENF,2017-10-25_43.
6746,Lechevalier,for,ENF,2017-10-25_43.
6699,Loiseau,for,ENF,2017-10-25_43.
6385,Martin Dominique,for,ENF,2017-10-25_43.
6533,Marusik,for,ENF,2017-10-25_43.
6627,Mayer Georg,for,ENF,2017-10-25_43.
6399,Mélin,for,ENF,2017-10-25_43.
6395,Monot,for,ENF,2017-10-25_43.
6123,Obermayr,for,ENF,2017-10-25_43.
6426,Rebega,for,ENF,2017-10-25_43.
5522,Salvini,for,ENF,2017-10-25_43.
6389,Schaffhauser,for,ENF,2017-10-25_43.
6634,Stuger,for,ENF,2017-10-25_43.
6392,Troszczynski,for,ENF,2017-10-25_43.
6610,Vilimsky,for,ENF,2017-10-25_43.
6414,Zanni,for,ENF,2017-10-25_43.
6228,Zijlstra,for,ENF,2017-10-25_43.
6597,Flanagan,for,GUE/NGL,2017-10-25_43.
6628,Hazekamp,for,GUE/NGL,2017-10-25_43.
6048,Balczó,for,NI,2017-10-25_43.
6106,Dodds,for,NI,2017-10-25_43.
6669,Epitideios,for,NI,2017-10-25_43.
6668,Fountoulis,for,NI,2017-10-25_43.
1380,Gollnisch,for,NI,2017-10-25_43.
6556,James,for,NI,2017-10-25_43.
6517,Korwin-Mikke,for,NI,2017-10-25_43.
6203,Kovács,for,NI,2017-10-25_43.
5849,Morvai,for,NI,2017-10-25_43.
6471,Sonneborn,for,NI,2017-10-25_43.
6670,Synadinos,for,NI,2017-10-25_43.
6469,Voigt,for,NI,2017-10-25_43.
1508,Florenz,for,PPE,2017-10-25_43.
5682,Ali,against,ALDE,2017-10-25_43.
6407,Arthuis,against,ALDE,2017-10-25_43.
6400,Auštrevičius,against,ALDE,2017-10-25_43.
6097,van Baalen,against,ALDE,2017-10-25_43.
6110,Bearder,against,ALDE,2017-10-25_43.
6646,Becerra Basterrechea,against,ALDE,2017-10-25_43.
6089,Bilbao Barandica,against,ALDE,2017-10-25_43.
6708,Calvet Chambon,against,ALDE,2017-10-25_43.
5328,Cavada,against,ALDE,2017-10-25_43.
6339,Charanzová,against,ALDE,2017-10-25_43.
4761,Cornillet,against,ALDE,2017-10-25_43.
1060,Deprez,against,ALDE,2017-10-25_43.
6439,Diaconu,against,ALDE,2017-10-25_43.
6340,Dlabajová,against,ALDE,2017-10-25_43.
6601,Federley,against,ALDE,2017-10-25_43.
6098,Gerbrandy,against,ALDE,2017-10-25_43.
6724,Giménez Barbat,against,ALDE,2017-10-25_43.
1793,Goerens,against,ALDE,2017-10-25_43.
5330,Griesbeck,against,ALDE,2017-10-25_43.
6379,Grigule-Pēterse,against,ALDE,2017-10-25_43.
5246,Harkin,against,ALDE,2017-10-25_43.
6622,Huitema,against,ALDE,2017-10-25_43.
