mepid,mep,result,group,identifier
6779,Gräzin,for,ALDE,93549
6379,Grigule-Pēterse,for,ALDE,93549
6509,Barekov,for,ECR,93549
6574,Bashir,for,ECR,93549
4911,Belder,for,ECR,93549
6081,Campbell Bannerman,for,ECR,93549
5490,Czarnecki,for,ECR,93549
6719,Czesak,for,ECR,93549
6712,Dalton,for,ECR,93549
6291,Demesmaeker,for,ECR,93549
4960,Deva,for,ECR,93549
6516,Dohrmann,for,ECR,93549
6511,Dzhambazki,for,ECR,93549
4880,Fitto,for,ECR,93549
6743,Flack,for,ECR,93549
4957,Foster,for,ECR,93549
5472,Fotyga,for,ECR,93549
6112,Fox,for,ECR,93549
6452,Gericke,for,ECR,93549
6539,Gosiewska,for,ECR,93549
6358,Halla-aho,for,ECR,93549
4959,Hannan,for,ECR,93549
6460,Henkel,for,ECR,93549
6725,Hoc,for,ECR,93549
6531,Jurek,for,ECR,93549
5630,Kamall,for,ECR,93549
5563,Karim,for,ECR,93549
6525,Karski,for,ECR,93549
6726,Kłosowski,for,ECR,93549
6461,Kölmel,for,ECR,93549
6530,Krasnodębski,for,ECR,93549
5453,Krupa,for,ECR,93549
5507,Kuźmiuk,for,ECR,93549
5969,Legutko,for,ECR,93549
6704,Loones,for,ECR,93549
6457,Lucke,for,ECR,93549
6087,McClarkin,for,ECR,93549
6234,McIntyre,for,ECR,93549
6742,Matthews,for,ECR,93549
5851,Messerschmidt,for,ECR,93549
1230,Nicholson,for,ECR,93549
6536,Ożóg,for,ECR,93549
6512,Piecha,for,ECR,93549
5460,Piotrowski,for,ECR,93549
5974,Poręba,for,ECR,93549
6736,Procter,for,ECR,93549
6718,Ruohonen-Lerner,for,ECR,93549
6428,Sernagiotto,for,ECR,93549
6545,Škripek,for,ECR,93549
6464,Starbatty,for,ECR,93549
6682,Stevens,for,ECR,93549
6546,Sulík,for,ECR,93549
6088,Swinburne,for,ECR,93549
5878,Tomaševski,for,ECR,93549
6300,Tomašić,for,ECR,93549
5892,Tošenovský,for,ECR,93549
6466,Trebesius,for,ECR,93549
6711,Van Bossuyt,for,ECR,93549
4917,Van Orden,for,ECR,93549
6513,Vistisen,for,ECR,93549
6607,Winberg,for,ECR,93549
6515,Wiśniewska,for,ECR,93549
5052,Zahradil,for,ECR,93549
5598,Zīle,for,ECR,93549
6540,Žitňanská,for,ECR,93549
6522,Złotowski,for,ECR,93549
6468,Adinolfi,for,EFDD,93549
6480,Aiuto,for,EFDD,93549
6577,Arnott,for,EFDD,93549
6411,Beghin,for,EFDD,93549
6374,Bergeron,for,EFDD,93549
6446,Castaldo,for,EFDD,93549
6386,Chauprade,for,EFDD,93549
6494,Corrao,for,EFDD,93549
6472,D'Amato,for,EFDD,93549
6384,D'Ornano,for,EFDD,93549
6413,Evi,for,EFDD,93549
6470,Ferrara,for,EFDD,93549
6524,Iwaszkiewicz,for,EFDD,93549
6759,Meuthen,for,EFDD,93549
6497,Moi,for,EFDD,93549
6395,Monot,for,EFDD,93549
6403,Montel,for,EFDD,93549
6482,Pedicini,for,EFDD,93549
6474,Philippot,for,EFDD,93549
6447,Tamburrano,for,EFDD,93549
6412,Valli,for,EFDD,93549
6695,Zullo,for,EFDD,93549
6593,Annemans,for,ENF,93549
6382,Arnautu,for,ENF,93549
6394,Bay,for,ENF,93549
6405,Bilde,for,ENF,93549
6179,Bizzotto,for,ENF,93549
