mepid,mep,result,group,identifier
5246,Harkin,for,ALDE,2017-12-13_91.
6722,Selimovic,for,ALDE,2017-12-13_91.
6151,Vajgl,for,ALDE,2017-12-13_91.
6667,Marias,for,ECR,2017-12-13_91.
6468,Adinolfi,for,EFDD,2017-12-13_91.
6480,Aiuto,for,EFDD,2017-12-13_91.
6411,Beghin,for,EFDD,2017-12-13_91.
6374,Bergeron,for,EFDD,2017-12-13_91.
6430,Borrelli,for,EFDD,2017-12-13_91.
6446,Castaldo,for,EFDD,2017-12-13_91.
6494,Corrao,for,EFDD,2017-12-13_91.
6472,D'Amato,for,EFDD,2017-12-13_91.
6413,Evi,for,EFDD,2017-12-13_91.
6759,Meuthen,for,EFDD,2017-12-13_91.
6497,Moi,for,EFDD,2017-12-13_91.
6482,Pedicini,for,EFDD,2017-12-13_91.
6447,Tamburrano,for,EFDD,2017-12-13_91.
6412,Valli,for,EFDD,2017-12-13_91.
6695,Zullo,for,EFDD,2017-12-13_91.
6593,Annemans,for,ENF,2017-12-13_91.
6382,Arnautu,for,ENF,2017-12-13_91.
6394,Bay,for,ENF,2017-12-13_91.
6405,Bilde,for,ENF,2017-12-13_91.
6391,Briois,for,ENF,2017-12-13_91.
6401,Ferrand,for,ENF,2017-12-13_91.
6450,Goddyn,for,ENF,2017-12-13_91.
6404,Jalkh,for,ENF,2017-12-13_91.
6751,Jamet,for,ENF,2017-12-13_91.
6372,Lebreton,for,ENF,2017-12-13_91.
6746,Lechevalier,for,ENF,2017-12-13_91.
6699,Loiseau,for,ENF,2017-12-13_91.
6385,Martin Dominique,for,ENF,2017-12-13_91.
6395,Monot,for,ENF,2017-12-13_91.
6389,Schaffhauser,for,ENF,2017-12-13_91.
6392,Troszczynski,for,ENF,2017-12-13_91.
6654,Albiol Guzmán,for,GUE/NGL,2017-12-13_91.
6280,Anderson Martina,for,GUE/NGL,2017-12-13_91.
6604,Björk,for,GUE/NGL,2017-12-13_91.
6595,Boylan,for,GUE/NGL,2017-12-13_91.
6598,Carthy,for,GUE/NGL,2017-12-13_91.
6701,Couso Permuy,for,GUE/NGL,2017-12-13_91.
6501,Eck,for,GUE/NGL,2017-12-13_91.
6597,Flanagan,for,GUE/NGL,2017-12-13_91.
6657,Juaristi Abaunz,for,GUE/NGL,2017-12-13_91.
6313,Kari,for,GUE/NGL,2017-12-13_91.
5450,Kohlíček,for,GUE/NGL,2017-12-13_91.
5039,Konečná,for,GUE/NGL,2017-12-13_91.
6653,López Bermejo,for,GUE/NGL,2017-12-13_91.
6692,Maltese,for,GUE/NGL,2017-12-13_91.
5044,Maštálka,for,GUE/NGL,2017-12-13_91.
6599,Ní Riada,for,GUE/NGL,2017-12-13_91.
6656,Vallina,for,GUE/NGL,2017-12-13_91.
5368,Zimmer,for,GUE/NGL,2017-12-13_91.
6048,Balczó,for,NI,2017-12-13_91.
1380,Gollnisch,for,NI,2017-12-13_91.
6203,Kovács,for,NI,2017-12-13_91.
DUPLICATE,Le Pen,for,NI,2017-12-13_91.
6471,Sonneborn,for,NI,2017-12-13_91.
1508,Florenz,for,PPE,2017-12-13_91.
6245,Malinov,for,PPE,2017-12-13_91.
6083,Cofferati,for,S&D,2017-12-13_91.
6589,Dalli,for,S&D,2017-12-13_91.
6005,Geier,for,S&D,2017-12-13_91.
5261,Hedh,for,S&D,2017-12-13_91.
3756,Kaufmann,for,S&D,2017-12-13_91.
6571,Kirton-Darling,for,S&D,2017-12-13_91.
6459,Köster,for,S&D,2017-12-13_91.
6367,Kumpula-Natri,for,S&D,2017-12-13_91.
6477,Lietz,for,S&D,2017-12-13_91.
6380,Mamikins,for,S&D,2017-12-13_91.
6476,Melior,for,S&D,2017-12-13_91.
6016,Neuser,for,S&D,2017-12-13_91.
6473,Noichl,for,S&D,2017-12-13_91.
6609,Post,for,S&D,2017-12-13_91.
6526,Preuß,for,S&D,2017-12-13_91.
6415,Sant,for,S&D,2017-12-13_91.
6438,Schlein,for,S&D,2017-12-13_91.
6093,Sippel,for,S&D,2017-12-13_91.
6336,Ujhelyi,for,S&D,2017-12-13_91.
6431,Affronte,for,Verts/ALE,2017-12-13_91.
5910,Albrecht,for,Verts/ALE,2017-12-13_91.
6606,Andersson,for,Verts/ALE,2017-12-13_91.
5291,Auken,for,Verts/ALE,2017-12-13_91.
5918,Bové,for,Verts/ALE,2017-12-13_91.
5913,Bütikofer,for,Verts/ALE,2017-12-13_91.
5358,Cramer,for,Verts/ALE,2017-12-13_91.
6730,Dalunde,for,Verts/ALE,2017-12-13_91.
6040,Delli,for,Verts/ALE,2017-12-13_91.
6324,Durand,for,Verts/ALE,2017-12-13_91.
5899,Eickhout,for,Verts/ALE,2017-12-13_91.
6703,Engström,for,Verts/ALE,2017-12-13_91.
5904,Giegold,for,Verts/ALE,2017-12-13_91.
5353,Harms,for,Verts/ALE,2017-12-13_91.
5926,Häusling,for,Verts/ALE,2017-12-13_91.
4535,Hautala,for,Verts/ALE,2017-12-13_91.
6486,Heubuch,for,Verts/ALE,2017-12-13_91.
4655,Hudghton,for,Verts/ALE,2017-12-13_91.
5914,Jadot,for,Verts/ALE,2017-12-13_91.
6350,Jávor,for,Verts/ALE,2017-12-13_91.
6054,Joly,for,Verts/ALE,2017-12-13_91.
5908,Keller Ska,for,Verts/ALE,2017-12-13_91.
4935,Lambert,for,Verts/ALE,2017-12-13_91.
5838,Lamberts,for,Verts/ALE,2017-12-13_91.
5902,Lochbihler,for,Verts/ALE,2017-12-13_91.
