mepid,mep,result,group,identifier
6407,Arthuis,for,ALDE,2017-10-24_54.
6089,Bilbao Barandica,for,ALDE,2017-10-24_54.
5328,Cavada,for,ALDE,2017-10-24_54.
4761,Cornillet,for,ALDE,2017-10-24_54.
1060,Deprez,for,ALDE,2017-10-24_54.
6439,Diaconu,for,ALDE,2017-10-24_54.
5330,Griesbeck,for,ALDE,2017-10-24_54.
6379,Grigule-Pēterse,for,ALDE,2017-10-24_54.
5246,Harkin,for,ALDE,2017-10-24_54.
5681,Hyusmenova,for,ALDE,2017-10-24_54.
6388,Jakovčić,for,ALDE,2017-10-24_54.
6740,Lalonde,for,ALDE,2017-10-24_54.
6376,Marinho e Pinto,for,ALDE,2017-10-24_54.
6402,Mazuronis,for,ALDE,2017-10-24_54.
6690,Mihaylova,for,ALDE,2017-10-24_54.
6500,Müller,for,ALDE,2017-10-24_54.
5997,Nicolai,for,ALDE,2017-10-24_54.
4676,Ries,for,ALDE,2017-10-24_54.
6056,Riquet,for,ALDE,2017-10-24_54.
6154,Rochefort,for,ALDE,2017-10-24_54.
6181,Tremosa i Balcells,for,ALDE,2017-10-24_54.
6151,Vajgl,for,ALDE,2017-10-24_54.
6509,Barekov,for,ECR,2017-10-24_54.
4911,Belder,for,ECR,2017-10-24_54.
5490,Czarnecki,for,ECR,2017-10-24_54.
6719,Czesak,for,ECR,2017-10-24_54.
5981,van Dalen,for,ECR,2017-10-24_54.
6516,Dohrmann,for,ECR,2017-10-24_54.
6511,Dzhambazki,for,ECR,2017-10-24_54.
5472,Fotyga,for,ECR,2017-10-24_54.
6452,Gericke,for,ECR,2017-10-24_54.
6539,Gosiewska,for,ECR,2017-10-24_54.
6725,Hoc,for,ECR,2017-10-24_54.
6531,Jurek,for,ECR,2017-10-24_54.
6525,Karski,for,ECR,2017-10-24_54.
6726,Kłosowski,for,ECR,2017-10-24_54.
6530,Krasnodębski,for,ECR,2017-10-24_54.
5453,Krupa,for,ECR,2017-10-24_54.
5507,Kuźmiuk,for,ECR,2017-10-24_54.
5969,Legutko,for,ECR,2017-10-24_54.
5996,Macovei,for,ECR,2017-10-24_54.
6667,Marias,for,ECR,2017-10-24_54.
5851,Messerschmidt,for,ECR,2017-10-24_54.
6536,Ożóg,for,ECR,2017-10-24_54.
6512,Piecha,for,ECR,2017-10-24_54.
5460,Piotrowski,for,ECR,2017-10-24_54.
5974,Poręba,for,ECR,2017-10-24_54.
6718,Ruohonen-Lerner,for,ECR,2017-10-24_54.
6428,Sernagiotto,for,ECR,2017-10-24_54.
6545,Škripek,for,ECR,2017-10-24_54.
5878,Tomaševski,for,ECR,2017-10-24_54.
6300,Tomašić,for,ECR,2017-10-24_54.
6513,Vistisen,for,ECR,2017-10-24_54.
6515,Wiśniewska,for,ECR,2017-10-24_54.
5598,Zīle,for,ECR,2017-10-24_54.
6540,Žitňanská,for,ECR,2017-10-24_54.
6522,Złotowski,for,ECR,2017-10-24_54.
6468,Adinolfi,for,EFDD,2017-10-24_54.
6445,Agea,for,EFDD,2017-10-24_54.
6480,Aiuto,for,EFDD,2017-10-24_54.
6411,Beghin,for,EFDD,2017-10-24_54.
6374,Bergeron,for,EFDD,2017-10-24_54.
6430,Borrelli,for,EFDD,2017-10-24_54.
6446,Castaldo,for,EFDD,2017-10-24_54.
6494,Corrao,for,EFDD,2017-10-24_54.
6472,D'Amato,for,EFDD,2017-10-24_54.
6384,D'Ornano,for,EFDD,2017-10-24_54.
6413,Evi,for,EFDD,2017-10-24_54.
6470,Ferrara,for,EFDD,2017-10-24_54.
6497,Moi,for,EFDD,2017-10-24_54.
6403,Montel,for,EFDD,2017-10-24_54.
5875,Paksas,for,EFDD,2017-10-24_54.
6482,Pedicini,for,EFDD,2017-10-24_54.
6412,Valli,for,EFDD,2017-10-24_54.
6593,Annemans,for,ENF,2017-10-24_54.
6382,Arnautu,for,ENF,2017-10-24_54.
6394,Bay,for,ENF,2017-10-24_54.
6405,Bilde,for,ENF,2017-10-24_54.
6179,Bizzotto,for,ENF,2017-10-24_54.
5010,Borghezio,for,ENF,2017-10-24_54.
6391,Briois,for,ENF,2017-10-24_54.
6741,Elissen,for,ENF,2017-10-24_54.
6401,Ferrand,for,ENF,2017-10-24_54.
6132,Fontana,for,ENF,2017-10-24_54.
6450,Goddyn,for,ENF,2017-10-24_54.
6630,de Graaff,for,ENF,2017-10-24_54.
6404,Jalkh,for,ENF,2017-10-24_54.
6751,Jamet,for,ENF,2017-10-24_54.
6629,Kappel,for,ENF,2017-10-24_54.
6372,Lebreton,for,ENF,2017-10-24_54.
6746,Lechevalier,for,ENF,2017-10-24_54.
6699,Loiseau,for,ENF,2017-10-24_54.
6385,Martin Dominique,for,ENF,2017-10-24_54.
6627,Mayer Georg,for,ENF,2017-10-24_54.
6399,Mélin,for,ENF,2017-10-24_54.
6395,Monot,for,ENF,2017-10-24_54.
6123,Obermayr,for,ENF,2017-10-24_54.
6389,Schaffhauser,for,ENF,2017-10-24_54.
6634,Stuger,for,ENF,2017-10-24_54.
6392,Troszczynski,for,ENF,2017-10-24_54.
6610,Vilimsky,for,ENF,2017-10-24_54.
6414,Zanni,for,ENF,2017-10-24_54.
6228,Zijlstra,for,ENF,2017-10-24_54.
6723,Benito Ziluaga,for,GUE/NGL,2017-10-24_54.
