mepid,mep,result,group,identifier
5682,Ali,for,ALDE,2017-10-03_41.
6400,Auštrevičius,for,ALDE,2017-10-03_41.
6110,Bearder,for,ALDE,2017-10-03_41.
6646,Becerra Basterrechea,for,ALDE,2017-10-03_41.
6089,Bilbao Barandica,for,ALDE,2017-10-03_41.
5328,Cavada,for,ALDE,2017-10-03_41.
4761,Cornillet,for,ALDE,2017-10-03_41.
1060,Deprez,for,ALDE,2017-10-03_41.
6439,Diaconu,for,ALDE,2017-10-03_41.
6098,Gerbrandy,for,ALDE,2017-10-03_41.
6724,Giménez Barbat,for,ALDE,2017-10-03_41.
1793,Goerens,for,ALDE,2017-10-03_41.
5330,Griesbeck,for,ALDE,2017-10-03_41.
6379,Grigule-Pēterse,for,ALDE,2017-10-03_41.
5246,Harkin,for,ALDE,2017-10-03_41.
5681,Hyusmenova,for,ALDE,2017-10-03_41.
5433,Jäätteenmäki,for,ALDE,2017-10-03_41.
6388,Jakovčić,for,ALDE,2017-10-03_41.
6328,Kallas,for,ALDE,2017-10-03_41.
6740,Lalonde,for,ALDE,2017-10-03_41.
6376,Marinho e Pinto,for,ALDE,2017-10-03_41.
6041,Meissner,for,ALDE,2017-10-03_41.
5857,Michel,for,ALDE,2017-10-03_41.
6690,Mihaylova,for,ALDE,2017-10-03_41.
6626,van Miltenburg,for,ALDE,2017-10-03_41.
6631,Mlinar,for,ALDE,2017-10-03_41.
6500,Müller,for,ALDE,2017-10-03_41.
6614,Nart,for,ALDE,2017-10-03_41.
5997,Nicolai,for,ALDE,2017-10-03_41.
6705,Paet,for,ALDE,2017-10-03_41.
6644,Pagazaurtundúa Ruiz,for,ALDE,2017-10-03_41.
6728,Punset,for,ALDE,2017-10-03_41.
4676,Ries,for,ALDE,2017-10-03_41.
6056,Riquet,for,ALDE,2017-10-03_41.
6154,Rochefort,for,ALDE,2017-10-03_41.
6100,Schaake,for,ALDE,2017-10-03_41.
6722,Selimovic,for,ALDE,2017-10-03_41.
5435,Takkula,for,ALDE,2017-10-03_41.
6042,Theurer,for,ALDE,2017-10-03_41.
