mepid,mep,result,group,identifier
5682,Ali,for,ALDE,2017-12-14_17.
6400,Auštrevičius,for,ALDE,2017-12-14_17.
6110,Bearder,for,ALDE,2017-12-14_17.
6646,Becerra Basterrechea,for,ALDE,2017-12-14_17.
6089,Bilbao Barandica,for,ALDE,2017-12-14_17.
1060,Deprez,for,ALDE,2017-12-14_17.
6098,Gerbrandy,for,ALDE,2017-12-14_17.
6724,Giménez Barbat,for,ALDE,2017-12-14_17.
5246,Harkin,for,ALDE,2017-12-14_17.
6622,Huitema,for,ALDE,2017-12-14_17.
5681,Hyusmenova,for,ALDE,2017-12-14_17.
5385,in 't Veld,for,ALDE,2017-12-14_17.
5433,Jäätteenmäki,for,ALDE,2017-12-14_17.
6388,Jakovčić,for,ALDE,2017-12-14_17.
6328,Kallas,for,ALDE,2017-12-14_17.
6376,Marinho e Pinto,for,ALDE,2017-12-14_17.
6402,Mazuronis,for,ALDE,2017-12-14_17.
5857,Michel,for,ALDE,2017-12-14_17.
6626,van Miltenburg,for,ALDE,2017-12-14_17.
6631,Mlinar,for,ALDE,2017-12-14_17.
6760,Nagtegaal,for,ALDE,2017-12-14_17.
6614,Nart,for,ALDE,2017-12-14_17.
6705,Paet,for,ALDE,2017-12-14_17.
6644,Pagazaurtundúa Ruiz,for,ALDE,2017-12-14_17.
6266,Radoš,for,ALDE,2017-12-14_17.
4676,Ries,for,ALDE,2017-12-14_17.
6154,Rochefort,for,ALDE,2017-12-14_17.
5890,Rohde,for,ALDE,2017-12-14_17.
6100,Schaake,for,ALDE,2017-12-14_17.
6722,Selimovic,for,ALDE,2017-12-14_17.
6331,Toom,for,ALDE,2017-12-14_17.
5879,Uspaskich,for,ALDE,2017-12-14_17.
6710,Vautmans,for,ALDE,2017-12-14_17.
5770,Weber Renate,for,ALDE,2017-12-14_17.
6729,Wierinck,for,ALDE,2017-12-14_17.
6718,Ruohonen-Lerner,for,ECR,2017-12-14_17.
6468,Adinolfi,for,EFDD,2017-12-14_17.
6445,Agea,for,EFDD,2017-12-14_17.
6480,Aiuto,for,EFDD,2017-12-14_17.
6411,Beghin,for,EFDD,2017-12-14_17.
6446,Castaldo,for,EFDD,2017-12-14_17.
6494,Corrao,for,EFDD,2017-12-14_17.
6472,D'Amato,for,EFDD,2017-12-14_17.
6413,Evi,for,EFDD,2017-12-14_17.
6497,Moi,for,EFDD,2017-12-14_17.
6482,Pedicini,for,EFDD,2017-12-14_17.
6447,Tamburrano,for,EFDD,2017-12-14_17.
6412,Valli,for,EFDD,2017-12-14_17.
6695,Zullo,for,EFDD,2017-12-14_17.
6654,Albiol Guzmán,for,GUE/NGL,2017-12-14_17.
6280,Anderson Martina,for,GUE/NGL,2017-12-14_17.
6723,Benito Ziluaga,for,GUE/NGL,2017-12-14_17.
6604,Björk,for,GUE/NGL,2017-12-14_17.
6595,Boylan,for,GUE/NGL,2017-12-14_17.
6598,Carthy,for,GUE/NGL,2017-12-14_17.
6660,Chrysogonos,for,GUE/NGL,2017-12-14_17.
6701,Couso Permuy,for,GUE/NGL,2017-12-14_17.
6501,Eck,for,GUE/NGL,2017-12-14_17.
6024,Ernst,for,GUE/NGL,2017-12-14_17.
6597,Flanagan,for,GUE/NGL,2017-12-14_17.
6693,Forenza,for,GUE/NGL,2017-12-14_17.
6702,González Peñas,for,GUE/NGL,2017-12-14_17.
6076,Hadjigeorgiou,for,GUE/NGL,2017-12-14_17.
6628,Hazekamp,for,GUE/NGL,2017-12-14_17.
5922,de Jong,for,GUE/NGL,2017-12-14_17.
6657,Juaristi Abaunz,for,GUE/NGL,2017-12-14_17.
6313,Kari,for,GUE/NGL,2017-12-14_17.
5039,Konečná,for,GUE/NGL,2017-12-14_17.
6675,Kuneva,for,GUE/NGL,2017-12-14_17.
5909,Le Hyaric,for,GUE/NGL,2017-12-14_17.
6653,López Bermejo,for,GUE/NGL,2017-12-14_17.
6026,Lösing,for,GUE/NGL,2017-12-14_17.
6692,Maltese,for,GUE/NGL,2017-12-14_17.
5044,Maštálka,for,GUE/NGL,2017-12-14_17.
5992,Matias,for,GUE/NGL,2017-12-14_17.
6310,Michels,for,GUE/NGL,2017-12-14_17.
6643,Mineur,for,GUE/NGL,2017-12-14_17.
6599,Ní Riada,for,GUE/NGL,2017-12-14_17.
6250,Omarjee,for,GUE/NGL,2017-12-14_17.
5596,Papadimoulis,for,GUE/NGL,2017-12-14_17.
6641,Sánchez Caldentey,for,GUE/NGL,2017-12-14_17.
6758,Schirdewan,for,GUE/NGL,2017-12-14_17.
6655,Senra Rodríguez,for,GUE/NGL,2017-12-14_17.
6444,Spinelli,for,GUE/NGL,2017-12-14_17.
6716,Torres Martínez,for,GUE/NGL,2017-12-14_17.
6715,Urbán Crespo,for,GUE/NGL,2017-12-14_17.
6656,Vallina,for,GUE/NGL,2017-12-14_17.
6030,Vergiat,for,GUE/NGL,2017-12-14_17.
6747,Vieu,for,GUE/NGL,2017-12-14_17.
5368,Zimmer,for,GUE/NGL,2017-12-14_17.
5788,Pietikäinen,for,PPE,2017-12-14_17.
6651,Aguilera García,for,S&D,2017-12-14_17.
6567,Anderson Lucy,for,S&D,2017-12-14_17.
6279,Andrieu,for,S&D,2017-12-14_17.
6687,Androulakis,for,S&D,2017-12-14_17.
6553,Arena,for,S&D,2017-12-14_17.
5426,Assis,for,S&D,2017-12-14_17.
5411,Ayala Sender,for,S&D,2017-12-14_17.
5866,Balčytis,for,S&D,2017-12-14_17.
6611,Bayet,for,S&D,2017-12-14_17.
6505,Benifei,for,S&D,2017-12-14_17.
5173,Beňová,for,S&D,2017-12-14_17.
3972,Berès,for,S&D,2017-12-14_17.
6456,Bettini,for,S&D,2017-12-14_17.
6650,Blanco López,for,S&D,2017-12-14_17.
5867,Blinkevičiūtė,for,S&D,2017-12-14_17.
6449,Bonafè,for,S&D,2017-12-14_17.
6264,Borzan,for,S&D,2017-12-14_17.
5768,Boştinaru,for,S&D,2017-12-14_17.
6572,Brannen,for,S&D,2017-12-14_17.
5465,Bresso,for,S&D,2017-12-14_17.
6421,Briano,for,S&D,2017-12-14_17.
4690,Bullmann,for,S&D,2017-12-14_17.
6647,Cabezón Ruiz,for,S&D,2017-12-14_17.
6489,Caputo,for,S&D,2017-12-14_17.
6499,Chinnici,for,S&D,2017-12-14_17.
6083,Cofferati,for,S&D,2017-12-14_17.
4628,Corbett,for,S&D,2017-12-14_17.
6085,Costa,for,S&D,2017-12-14_17.
6616,Cristea,for,S&D,2017-12-14_17.
6589,Dalli,for,S&D,2017-12-14_17.
6570,Dance,for,S&D,2017-12-14_17.
5829,Dăncilă,for,S&D,2017-12-14_17.
6458,Danti,for,S&D,2017-12-14_17.
6062,De Castro,for,S&D,2017-12-14_17.
6410,Delvaux,for,S&D,2017-12-14_17.
6437,De Monte,for,S&D,2017-12-14_17.
5816,Denanot,for,S&D,2017-12-14_17.
6014,Ertug,for,S&D,2017-12-14_17.
6080,Fajon,for,S&D,2017-12-14_17.
6012,Fleckenstein,for,S&D,2017-12-14_17.
6620,Freund,for,S&D,2017-12-14_17.
6424,Frunzulică,for,S&D,2017-12-14_17.
5417,García Pérez,for,S&D,2017-12-14_17.
6130,Gardiazabal Rubial,for,S&D,2017-12-14_17.
6454,Gasbarra,for,S&D,2017-12-14_17.
3827,Gebhardt,for,S&D,2017-12-14_17.
5495,Geringer de Oedenberg,for,S&D,2017-12-14_17.
5497,Gierek,for,S&D,2017-12-14_17.
4937,Gill Neena,for,S&D,2017-12-14_17.
6502,Giuffrida,for,S&D,2017-12-14_17.
5425,Gomes,for,S&D,2017-12-14_17.
6688,Grammatikakis,for,S&D,2017-12-14_17.
