mepid,mep,result,group,identifier
5682,Ali,for,ALDE,71894
6407,Arthuis,for,ALDE,71894
6400,Auštrevičius,for,ALDE,71894
6110,Bearder,for,ALDE,71894
6646,Becerra Basterrechea,for,ALDE,71894
6089,Bilbao Barandica,for,ALDE,71894
6708,Calvet Chambon,for,ALDE,71894
5328,Cavada,for,ALDE,71894
6339,Charanzová,for,ALDE,71894
1060,Deprez,for,ALDE,71894
4758,de Sarnez,for,ALDE,71894
6439,Diaconu,for,ALDE,71894
6340,Dlabajová,for,ALDE,71894
6679,Faria,for,ALDE,71894
6601,Federley,for,ALDE,71894
6098,Gerbrandy,for,ALDE,71894
6724,Giménez Barbat,for,ALDE,71894
6169,Goulard,for,ALDE,71894
5330,Griesbeck,for,ALDE,71894
6379,Grigule,for,ALDE,71894
6397,Guoga,for,ALDE,71894
5246,Harkin,for,ALDE,71894
5681,Hyusmenova,for,ALDE,71894
5385,in 't Veld,for,ALDE,71894
5433,Jäätteenmäki,for,ALDE,71894
6388,Jakovčić,for,ALDE,71894
6338,Ježek,for,ALDE,71894
6328,Kallas,for,ALDE,71894
6504,Kyuchyuk,for,ALDE,71894
5362,Lambsdorff,for,ALDE,71894
5889,Løkkegaard,for,ALDE,71894
6376,Marinho e Pinto,for,ALDE,71894
6402,Mazuronis,for,ALDE,71894
6041,Meissner,for,ALDE,71894
5857,Michel,for,ALDE,71894
6690,Mihaylova,for,ALDE,71894
6626,van Miltenburg,for,ALDE,71894
6631,Mlinar,for,ALDE,71894
6500,Müller,for,ALDE,71894
6614,Nart,for,ALDE,71894
5997,Nicolai,for,ALDE,71894
6644,Pagazaurtundúa Ruiz,for,ALDE,71894
6510,Petersen,for,ALDE,71894
6728,Punset,for,ALDE,71894
6266,Radoš,for,ALDE,71894
6056,Riquet,for,ALDE,71894
5890,Rohde,for,ALDE,71894
6100,Schaake,for,ALDE,71894
6722,Selimovic,for,ALDE,71894
5435,Takkula,for,ALDE,71894
6337,Telička,for,ALDE,71894
6042,Theurer,for,ALDE,71894
6331,Toom,for,ALDE,71894
6281,Torvalds,for,ALDE,71894
