mepid,mep,result,group,identifier
6407,Arthuis,for,ALDE,94717
5328,Cavada,for,ALDE,94717
4761,Cornillet,for,ALDE,94717
5246,Harkin,for,ALDE,94717
6388,Jakovčić,for,ALDE,94717
6376,Marinho e Pinto,for,ALDE,94717
6644,Pagazaurtundúa Ruiz,for,ALDE,94717
6181,Tremosa i Balcells,for,ALDE,94717
6151,Vajgl,for,ALDE,94717
6452,Gericke,for,ECR,94717
6667,Marias,for,ECR,94717
6718,Ruohonen-Lerner,for,ECR,94717
6545,Škripek,for,ECR,94717
6468,Adinolfi,for,EFDD,94717
6445,Agea,for,EFDD,94717
6480,Aiuto,for,EFDD,94717
6411,Beghin,for,EFDD,94717
6374,Bergeron,for,EFDD,94717
6446,Castaldo,for,EFDD,94717
6494,Corrao,for,EFDD,94717
6472,D'Amato,for,EFDD,94717
6384,D'Ornano,for,EFDD,94717
6413,Evi,for,EFDD,94717
6470,Ferrara,for,EFDD,94717
6450,Goddyn,for,EFDD,94717
6497,Moi,for,EFDD,94717
6395,Monot,for,EFDD,94717
5875,Paksas,for,EFDD,94717
6482,Pedicini,for,EFDD,94717
6474,Philippot,for,EFDD,94717
6412,Valli,for,EFDD,94717
6695,Zullo,for,EFDD,94717
6593,Annemans,for,ENF,94717
6382,Arnautu,for,ENF,94717
6394,Bay,for,ENF,94717
6405,Bilde,for,ENF,94717
6179,Bizzotto,for,ENF,94717
5010,Borghezio,for,ENF,94717
6391,Briois,for,ENF,94717
6731,Ciocca,for,ENF,94717
6765,Colombier,for,ENF,94717
6404,Jalkh,for,ENF,94717
6751,Jamet,for,ENF,94717
6629,Kappel,for,ENF,94717
6771,Lancini,for,ENF,94717
6372,Lebreton,for,ENF,94717
6746,Lechevalier,for,ENF,94717
6699,Loiseau,for,ENF,94717
6385,Martin Dominique,for,ENF,94717
6627,Mayer Georg,for,ENF,94717
6123,Obermayr,for,ENF,94717
6389,Schaffhauser,for,ENF,94717
6134,Scottà,for,ENF,94717
6392,Troszczynski,for,ENF,94717
6610,Vilimsky,for,ENF,94717
6414,Zanni,for,ENF,94717
6280,Anderson Martina,for,GUE/NGL,94717
6723,Benito Ziluaga,for,GUE/NGL,94717
6604,Björk,for,GUE/NGL,94717
6595,Boylan,for,GUE/NGL,94717
6598,Carthy,for,GUE/NGL,94717
5237,Chountis,for,GUE/NGL,94717
6701,Couso Permuy,for,GUE/NGL,94717
6501,Eck,for,GUE/NGL,94717
6024,Ernst,for,GUE/NGL,94717
5886,Ferreira,for,GUE/NGL,94717
6597,Flanagan,for,GUE/NGL,94717
6693,Forenza,for,GUE/NGL,94717
6702,González Peñas,for,GUE/NGL,94717
6628,Hazekamp,for,GUE/NGL,94717
5450,Kohlíček,for,GUE/NGL,94717
5039,Konečná,for,GUE/NGL,94717
6713,Kouloglou,for,GUE/NGL,94717
6675,Kuneva,for,GUE/NGL,94717
6369,Kyllönen,for,GUE/NGL,94717
5909,Le Hyaric,for,GUE/NGL,94717
6653,López Bermejo,for,GUE/NGL,94717
6026,Lösing,for,GUE/NGL,94717
5992,Matias,for,GUE/NGL,94717
6310,Michels,for,GUE/NGL,94717
6643,Mineur,for,GUE/NGL,94717
6250,Omarjee,for,GUE/NGL,94717
6727,Pimenta Lopes,for,GUE/NGL,94717
6674,Sakorafa,for,GUE/NGL,94717
6641,Sánchez Caldentey,for,GUE/NGL,94717
6758,Schirdewan,for,GUE/NGL,94717
5837,Scholz,for,GUE/NGL,94717
6655,Senra Rodríguez,for,GUE/NGL,94717
6444,Spinelli,for,GUE/NGL,94717
6321,Sylikiotis,for,GUE/NGL,94717
6715,Urbán Crespo,for,GUE/NGL,94717
6656,Vallina,for,GUE/NGL,94717
6030,Vergiat,for,GUE/NGL,94717
6678,Viegas,for,GUE/NGL,94717
6747,Vieu,for,GUE/NGL,94717
5368,Zimmer,for,GUE/NGL,94717
6048,Balczó,for,NI,94717
6430,Borrelli,for,NI,94717
6669,Epitideios,for,NI,94717
6668,Fountoulis,for,NI,94717
1380,Gollnisch,for,NI,94717
6029,Ivan,for,NI,94717
6514,Karlsson,for,NI,94717
6403,Montel,for,NI,94717
6676,Papadakis Konstantinos,for,NI,94717
6670,Synadinos,for,NI,94717
6469,Voigt,for,NI,94717
6673,Zarianopoulos,for,NI,94717
6594,Arimont,for,PPE,94717
5236,Christoforou,for,PPE,94717
6600,Clune,for,PPE,94717
6596,Hayes,for,PPE,94717
5855,Kelly,for,PPE,94717
5938,Lope Fontagné,for,PPE,94717
6700,Pospíšil,for,PPE,94717
6684,Rolin,for,PPE,94717
6651,Aguilera García,for,S&D,94717
6567,Anderson Lucy,for,S&D,94717
6279,Andrieu,for,S&D,94717
6687,Androulakis,for,S&D,94717
6553,Arena,for,S&D,94717
5426,Assis,for,S&D,94717
5411,Ayala Sender,for,S&D,94717
6378,Balas,for,S&D,94717
5866,Balčytis,for,S&D,94717
6611,Bayet,for,S&D,94717
6505,Benifei,for,S&D,94717
5173,Beňová,for,S&D,94717
3972,Berès,for,S&D,94717
6456,Bettini,for,S&D,94717
6650,Blanco López,for,S&D,94717
5867,Blinkevičiūtė,for,S&D,94717
6264,Borzan,for,S&D,94717
5768,Boştinaru,for,S&D,94717
6572,Brannen,for,S&D,94717
5465,Bresso,for,S&D,94717
6421,Briano,for,S&D,94717
4690,Bullmann,for,S&D,94717
6647,Cabezón Ruiz,for,S&D,94717
6489,Caputo,for,S&D,94717
5835,Childers,for,S&D,94717
6499,Chinnici,for,S&D,94717
5284,Christensen,for,S&D,94717
6083,Cofferati,for,S&D,94717
4628,Corbett,for,S&D,94717
6085,Costa,for,S&D,94717
6051,Cozzolino,for,S&D,94717
6616,Cristea,for,S&D,94717
6589,Dalli,for,S&D,94717
6570,Dance,for,S&D,94717
6458,Danti,for,S&D,94717
6062,De Castro,for,S&D,94717
6410,Delvaux,for,S&D,94717
6437,De Monte,for,S&D,94717
6763,Detjen,for,S&D,94717
6420,Drăghici,for,S&D,94717
6014,Ertug,for,S&D,94717
6080,Fajon,for,S&D,94717
6652,Fernández,for,S&D,94717
6770,Ferrandino,for,S&D,94717
6012,Fleckenstein,for,S&D,94717
6620,Freund,for,S&D,94717
6424,Frunzulică,for,S&D,94717
6769,Gabelic,for,S&D,94717
5417,García Pérez,for,S&D,94717
6130,Gardiazabal Rubial,for,S&D,94717
6454,Gasbarra,for,S&D,94717
3827,Gebhardt,for,S&D,94717
6005,Geier,for,S&D,94717
5495,Geringer de Oedenberg,for,S&D,94717
5497,Gierek,for,S&D,94717
4937,Gill Neena,for,S&D,94717
6502,Giuffrida,for,S&D,94717
6772,Gloanec Maurin,for,S&D,94717
6419,Grapini,for,S&D,94717
6720,Graswander-Hainz,for,S&D,94717
6580,Griffin,for,S&D,94717
6063,Gualtieri,for,S&D,94717
5941,Guerrero Salom,for,S&D,94717
6107,Guillaume,for,S&D,94717
6603,Guteland,for,S&D,94717
6212,Gutiérrez Prieto,for,S&D,94717
5261,Hedh,for,S&D,94717
6479,Hoffmann,for,S&D,94717
4994,Honeyball,for,S&D,94717
6745,Howarth,for,S&D,94717
5870,Jaakonsaari,for,S&D,94717
6161,Jáuregui Atondo,for,S&D,94717
6624,Jongerius,for,S&D,94717
6146,Kadenbach,for,S&D,94717
6686,Kaili,for,S&D,94717
6009,Kammerevert,for,S&D,94717
3756,Kaufmann,for,S&D,94717
6326,Keller Jan,for,S&D,94717
6744,Khan,for,S&D,94717
6571,Kirton-Darling,for,S&D,94717
6508,Kofod,for,S&D,94717
6739,Kohn,for,S&D,94717
6459,Köster,for,S&D,94717
6495,Kouroumbashev,for,S&D,94717
3761,Krehl,for,S&D,94717
6367,Kumpula-Natri,for,S&D,94717
6689,Kyrkos,for,S&D,94717
3823,Lange,for,S&D,94717
4685,Leinen,for,S&D,94717
5094,Liberadzki,for,S&D,94717
6477,Lietz,for,S&D,94717
6648,López,for,S&D,94717
5984,López Aguilar,for,S&D,94717
5860,Ludvigsson,for,S&D,94717
4646,McAvan,for,S&D,94717
6380,Mamikins,for,S&D,94717
5314,Maňka,for,S&D,94717
6355,Manscour,for,S&D,94717
1133,Martin David,for,S&D,94717
6565,Martin Edouard,for,S&D,94717
6354,Maurel,for,S&D,94717
6322,Mavrides,for,S&D,94717
6737,Mayer Alex,for,S&D,94717
6476,Melior,for,S&D,94717
6296,Mizzi,for,S&D,94717
4923,Moraes,for,S&D,94717
6422,Morgano,for,S&D,94717
6506,Mosca,for,S&D,94717
6618,Nekov,for,S&D,94717
6016,Neuser,for,S&D,94717
6418,Nica,for,S&D,94717
6473,Noichl,for,S&D,94717
6156,Padar,for,S&D,94717
6756,Palmer,for,S&D,94717
5483,Panzeri,for,S&D,94717
6487,Paolucci,for,S&D,94717
6103,Pargneaux,for,S&D,94717
5648,Paşcu,for,S&D,94717
6707,Pavel,for,S&D,94717
5296,Peillon,for,S&D,94717
6484,Picierno,for,S&D,94717
6261,Picula,for,S&D,94717
6625,Piri,for,S&D,94717
6493,Pirinski,for,S&D,94717
5894,Poc,for,S&D,94717
6330,Poche,for,S&D,94717
6753,Popa,for,S&D,94717
6609,Post,for,S&D,94717
6526,Preuß,for,S&D,94717
6136,Regner,for,S&D,94717
6316,Revault d'Allonnes Bonnefoy,for,S&D,94717
6677,Rodrigues Liliana,for,S&D,94717
6371,Rodrigues Maria João,for,S&D,94717
6649,Rodríguez-Piñero Fernández,for,S&D,94717
5813,Rodust,for,S&D,94717
6357,Rozière,for,S&D,94717
6415,Sant,for,S&D,94717
5013,dos Santos,for,S&D,94717
6036,Sassoli,for,S&D,94717
5713,Schaldemose,for,S&D,94717
6438,Schlein,for,S&D,94717
6475,Schuster,for,S&D,94717
5897,Sehnalová,for,S&D,94717
6375,Serrão Santos,for,S&D,94717
6381,Silva Pereira,for,S&D,94717
6008,Simon Peter,for,S&D,94717
6566,Simon Siôn,for,S&D,94717
6093,Sippel,for,S&D,94717
5844,Smolková,for,S&D,94717
6334,Szanyi,for,S&D,94717
6019,Tănăsescu,for,S&D,94717
6623,Tang,for,S&D,94717
6427,Țapardel,for,S&D,94717
5624,Tarabella,for,S&D,94717
6282,Thomas,for,S&D,94717
5459,Toia,for,S&D,94717
5859,Ulvskog,for,S&D,94717
4757,Valenciano,for,S&D,94717
4990,Van Brempt,for,S&D,94717
6086,Vaughan,for,S&D,94717
6425,Viotti,for,S&D,94717
6582,Ward,for,S&D,94717
6235,Weidenholzer,for,S&D,94717
6478,von Weizsäcker,for,S&D,94717
6463,Werner,for,S&D,94717
6011,Westphal,for,S&D,94717
6735,Wölken,for,S&D,94717
5845,Zala,for,S&D,94717
6434,Zanonato,for,S&D,94717
5957,Zemke,for,S&D,94717
6764,Zoană,for,S&D,94717
6714,Zoffoli,for,S&D,94717
6373,Zorrinho,for,S&D,94717
6431,Affronte,for,Verts/ALE,94717
6606,Andersson,for,Verts/ALE,94717
5291,Auken,for,Verts/ALE,94717
5918,Bové,for,Verts/ALE,94717
6455,Buchner,for,Verts/ALE,94717
5913,Bütikofer,for,Verts/ALE,94717
5358,Cramer,for,Verts/ALE,94717
6730,Dalunde,for,Verts/ALE,94717
6040,Delli,for,Verts/ALE,94717
6324,Durand,for,Verts/ALE,94717
5899,Eickhout,for,Verts/ALE,94717
6703,Engström,for,Verts/ALE,94717
4954,Evans,for,Verts/ALE,94717
6775,Franz,for,Verts/ALE,94717
5904,Giegold,for,Verts/ALE,94717
5353,Harms,for,Verts/ALE,94717
5926,Häusling,for,Verts/ALE,94717
4535,Hautala,for,Verts/ALE,94717
6486,Heubuch,for,Verts/ALE,94717
4655,Hudghton,for,Verts/ALE,94717
5914,Jadot,for,Verts/ALE,94717
6054,Joly,for,Verts/ALE,94717
5908,Keller Ska,for,Verts/ALE,94717
4935,Lambert,for,Verts/ALE,94717
5838,Lamberts,for,Verts/ALE,94717
5902,Lochbihler,for,Verts/ALE,94717
6732,Marcellesi,for,Verts/ALE,94717
6349,Meszerics,for,Verts/ALE,94717
6776,Metz,for,Verts/ALE,94717
6251,Miranda,for,Verts/ALE,94717
6767,Mitrofanovs,for,Verts/ALE,94717
6453,Reda,for,Verts/ALE,94717
6552,Reimon,for,Verts/ALE,94717
6529,Reintke,for,Verts/ALE,94717
5917,Rivasi,for,Verts/ALE,94717
6694,Ropė,for,Verts/ALE,94717
5987,Sargentini,for,Verts/ALE,94717
