mepid,mep,result,group,identifier
6667,Marias,for,ECR,2017-10-25_66.
6468,Adinolfi,for,EFDD,2017-10-25_66.
6480,Aiuto,for,EFDD,2017-10-25_66.
6430,Borrelli,for,EFDD,2017-10-25_66.
6446,Castaldo,for,EFDD,2017-10-25_66.
6494,Corrao,for,EFDD,2017-10-25_66.
6413,Evi,for,EFDD,2017-10-25_66.
6470,Ferrara,for,EFDD,2017-10-25_66.
6497,Moi,for,EFDD,2017-10-25_66.
5875,Paksas,for,EFDD,2017-10-25_66.
6482,Pedicini,for,EFDD,2017-10-25_66.
6412,Valli,for,EFDD,2017-10-25_66.
6389,Schaffhauser,for,ENF,2017-10-25_66.
6654,Albiol Guzmán,for,GUE/NGL,2017-10-25_66.
6723,Benito Ziluaga,for,GUE/NGL,2017-10-25_66.
6604,Björk,for,GUE/NGL,2017-10-25_66.
6595,Boylan,for,GUE/NGL,2017-10-25_66.
6598,Carthy,for,GUE/NGL,2017-10-25_66.
5237,Chountis,for,GUE/NGL,2017-10-25_66.
6660,Chrysogonos,for,GUE/NGL,2017-10-25_66.
6701,Couso Permuy,for,GUE/NGL,2017-10-25_66.
6501,Eck,for,GUE/NGL,2017-10-25_66.
6024,Ernst,for,GUE/NGL,2017-10-25_66.
6693,Forenza,for,GUE/NGL,2017-10-25_66.
6702,González Peñas,for,GUE/NGL,2017-10-25_66.
6076,Hadjigeorgiou,for,GUE/NGL,2017-10-25_66.
6628,Hazekamp,for,GUE/NGL,2017-10-25_66.
5922,de Jong,for,GUE/NGL,2017-10-25_66.
6657,Juaristi Abaunz,for,GUE/NGL,2017-10-25_66.
6313,Kari,for,GUE/NGL,2017-10-25_66.
5450,Kohlíček,for,GUE/NGL,2017-10-25_66.
5039,Konečná,for,GUE/NGL,2017-10-25_66.
6713,Kouloglou,for,GUE/NGL,2017-10-25_66.
6675,Kuneva,for,GUE/NGL,2017-10-25_66.
6369,Kyllönen,for,GUE/NGL,2017-10-25_66.
5909,Le Hyaric,for,GUE/NGL,2017-10-25_66.
6653,López Bermejo,for,GUE/NGL,2017-10-25_66.
6026,Lösing,for,GUE/NGL,2017-10-25_66.
5044,Maštálka,for,GUE/NGL,2017-10-25_66.
6310,Michels,for,GUE/NGL,2017-10-25_66.
6643,Mineur,for,GUE/NGL,2017-10-25_66.
6599,Ní Riada,for,GUE/NGL,2017-10-25_66.
5596,Papadimoulis,for,GUE/NGL,2017-10-25_66.
6674,Sakorafa,for,GUE/NGL,2017-10-25_66.
6641,Sánchez Caldentey,for,GUE/NGL,2017-10-25_66.
5837,Scholz,for,GUE/NGL,2017-10-25_66.
6655,Senra Rodríguez,for,GUE/NGL,2017-10-25_66.
6444,Spinelli,for,GUE/NGL,2017-10-25_66.
6321,Sylikiotis,for,GUE/NGL,2017-10-25_66.
6716,Torres Martínez,for,GUE/NGL,2017-10-25_66.
6715,Urbán Crespo,for,GUE/NGL,2017-10-25_66.
6656,Vallina,for,GUE/NGL,2017-10-25_66.
6030,Vergiat,for,GUE/NGL,2017-10-25_66.
6747,Vieu,for,GUE/NGL,2017-10-25_66.
5368,Zimmer,for,GUE/NGL,2017-10-25_66.
6669,Epitideios,for,NI,2017-10-25_66.
6668,Fountoulis,for,NI,2017-10-25_66.
6471,Sonneborn,for,NI,2017-10-25_66.
6670,Synadinos,for,NI,2017-10-25_66.
6469,Voigt,for,NI,2017-10-25_66.
6279,Andrieu,for,S&D,2017-10-25_66.
5835,Childers,for,S&D,2017-10-25_66.
6083,Cofferati,for,S&D,2017-10-25_66.
6380,Mamikins,for,S&D,2017-10-25_66.
6487,Paolucci,for,S&D,2017-10-25_66.
5910,Albrecht,for,Verts/ALE,2017-10-25_66.
6606,Andersson,for,Verts/ALE,2017-10-25_66.
5291,Auken,for,Verts/ALE,2017-10-25_66.
5358,Cramer,for,Verts/ALE,2017-10-25_66.
6040,Delli,for,Verts/ALE,2017-10-25_66.
6324,Durand,for,Verts/ALE,2017-10-25_66.
4535,Hautala,for,Verts/ALE,2017-10-25_66.
5914,Jadot,for,Verts/ALE,2017-10-25_66.
6054,Joly,for,Verts/ALE,2017-10-25_66.
6732,Marcellesi,for,Verts/ALE,2017-10-25_66.
6453,Reda,for,Verts/ALE,2017-10-25_66.
4847,Turmes,for,Verts/ALE,2017-10-25_66.
6591,Urtasun,for,Verts/ALE,2017-10-25_66.
5682,Ali,against,ALDE,2017-10-25_66.
6407,Arthuis,against,ALDE,2017-10-25_66.
6400,Auštrevičius,against,ALDE,2017-10-25_66.
6097,van Baalen,against,ALDE,2017-10-25_66.
6110,Bearder,against,ALDE,2017-10-25_66.
6646,Becerra Basterrechea,against,ALDE,2017-10-25_66.
6708,Calvet Chambon,against,ALDE,2017-10-25_66.
5328,Cavada,against,ALDE,2017-10-25_66.
6339,Charanzová,against,ALDE,2017-10-25_66.
4761,Cornillet,against,ALDE,2017-10-25_66.
1060,Deprez,against,ALDE,2017-10-25_66.
