mepid,mep,result,group,identifier
5682,Ali,for,ALDE,85502
6407,Arthuis,for,ALDE,85502
6400,Auštrevičius,for,ALDE,85502
6110,Bearder,for,ALDE,85502
6646,Becerra Basterrechea,for,ALDE,85502
6089,Bilbao Barandica,for,ALDE,85502
6708,Calvet Chambon,for,ALDE,85502
5328,Cavada,for,ALDE,85502
6339,Charanzová,for,ALDE,85502
1060,Deprez,for,ALDE,85502
6439,Diaconu,for,ALDE,85502
6340,Dlabajová,for,ALDE,85502
6601,Federley,for,ALDE,85502
6098,Gerbrandy,for,ALDE,85502
6724,Giménez Barbat,for,ALDE,85502
1793,Goerens,for,ALDE,85502
5330,Griesbeck,for,ALDE,85502
6379,Grigule-Pēterse,for,ALDE,85502
5246,Harkin,for,ALDE,85502
6043,Hirsch,for,ALDE,85502
6622,Huitema,for,ALDE,85502
5681,Hyusmenova,for,ALDE,85502
5385,in 't Veld,for,ALDE,85502
5433,Jäätteenmäki,for,ALDE,85502
6338,Ježek,for,ALDE,85502
6328,Kallas,for,ALDE,85502
5364,Klinz,for,ALDE,85502
5889,Løkkegaard,for,ALDE,85502
6376,Marinho e Pinto,for,ALDE,85502
6402,Mazuronis,for,ALDE,85502
6041,Meissner,for,ALDE,85502
6690,Mihaylova,for,ALDE,85502
6626,van Miltenburg,for,ALDE,85502
6631,Mlinar,for,ALDE,85502
6500,Müller,for,ALDE,85502
6760,Nagtegaal,for,ALDE,85502
6614,Nart,for,ALDE,85502
5997,Nicolai,for,ALDE,85502
6644,Pagazaurtundúa Ruiz,for,ALDE,85502
6510,Petersen,for,ALDE,85502
6266,Radoš,for,ALDE,85502
4676,Ries,for,ALDE,85502
6056,Riquet,for,ALDE,85502
6154,Rochefort,for,ALDE,85502
5890,Rohde,for,ALDE,85502
6100,Schaake,for,ALDE,85502
6722,Selimovic,for,ALDE,85502
5435,Takkula,for,ALDE,85502
6337,Telička,for,ALDE,85502
6331,Toom,for,ALDE,85502
6281,Torvalds,for,ALDE,85502
6181,Tremosa i Balcells,for,ALDE,85502
5879,Uspaskich,for,ALDE,85502
6151,Vajgl,for,ALDE,85502
6710,Vautmans,for,ALDE,85502
4550,Väyrynen,for,ALDE,85502
5770,Weber Renate,for,ALDE,85502
6729,Wierinck,for,ALDE,85502
5864,Wikström,for,ALDE,85502
5262,Ashworth,for,ECR,85502
6509,Barekov,for,ECR,85502
6574,Bashir,for,ECR,85502
6081,Campbell Bannerman,for,ECR,85502
5490,Czarnecki,for,ECR,85502
6719,Czesak,for,ECR,85502
5981,van Dalen,for,ECR,85502
6712,Dalton,for,ECR,85502
